序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
22,002842,翔鹭钨业,-9.98892593383789,40.64,19.57亿,109.10亿,132.96亿,13.269125938415527,17.16388702392578,22344278,141103,104083104,2,0,小金属
23,603778,国晟科技,-9.9827880859375,10.46,7.79亿,67.24亿,69.04亿,-49.547943115234375,11.060163497924805,23692946,150000,133854526,1,11,光伏设备
24,603588,高能环境,-10.0,17.82,24.85亿,271.44亿,271.44亿,11.258708000183105,8.747601509094238,26943840,150000,144923287,1,13,环境治理
25,002080,中材科技,-10.001174926757812,76.58,37.91亿,1285.11亿,1285.11亿,63.309200286865234,2.8531408309936523,37600780,142000,239689962,1,12,玻璃玻纤
26,600630,龙头股份,-9.979209899902344,8.66,1.71亿,36.79亿,36.79亿,37.16931915283203,4.633509159088135,41285701,100823,1211925093,2,9,服装家纺
27,002657,中科金财,-10.009310722351074,19.33,4.26亿,64.97亿,65.73亿,-47.68484878540039,6.390512943267822,46591292,102124,78421558,1,1,IT服务Ⅱ
28,000962,东方钽业,-10.005293846130371,68.0,23.82亿,342.16亿,358.67亿,164.9938201904297,6.637984275817871,56100000,134445,391002244,1,19,小金属
29,601678,滨化股份,-9.956709861755371,6.24,18.17亿,127.50亿,128.35亿,21.910585403442383,13.838619232177734,60471921,142434,224736545,2,13,化学原料
30,002361,神剑股份,-9.992961883544922,12.79,19.35亿,103.47亿,121.64亿,-577.2522583007812,17.52001953125,64166151,135648,269612392,1,11,塑料
31,603601,再升科技,-10.0,11.07,16.44亿,126.46亿,126.46亿,220.97454833984375,12.490484237670898,67516394,112918,124688050,1,0,专业工程
32,600378,昊华科技,-9.99868392944336,68.41,70.10亿,733.74亿,882.49亿,71.6260986328125,8.954349517822266,67545366,150000,165950414,1,3,化学制品
33,600397,江钨装备,-9.980506896972656,23.09,21.63亿,228.58亿,228.58亿,4286.74658203125,8.969911575317383,68050848,131034,5321602728,2,10,专用设备
34,002119,康强电子,-9.989753723144531,35.14,28.34亿,131.87亿,131.87亿,129.45286560058594,20.536603927612305,74339021,144354,192035530,1,6,半导体
35,002635,安洁科技,-10.017123222351074,21.02,14.40亿,83.14亿,138.67亿,99.35028839111328,16.856992721557617,76142070,131536,276301836,1,20,消费电子
36,002971,和远气体,-9.99440860748291,64.39,16.74亿,103.67亿,135.62亿,187.9022979736328,15.43759536743164,80289822,143418,509756313,1,0,化学制品
37,603667,五洲新春,-9.993433952331543,68.54,30.71亿,251.00亿,262.61亿,213.15931701660156,11.750449180603027,86819412,142755,191025503,1,2,通用设备
38,603407,长裕集团,-9.998977661132812,88.03,4.16亿,31.61亿,359.05亿,160.96170043945312,12.363067626953125,87110262,101950,45441086,1,0,化学原料
39,600367,红星发展,-10.003775596618652,47.68,21.20亿,153.52亿,162.65亿,141.93035888671875,13.353597640991211,91023074,141551,239255755,1,18,化学原料
40,603678,火炬电子,-10.002339363098145,76.93,23.07亿,365.85亿,365.85亿,230.60482788085938,6.120303630828857,109763262,130341,526488453,1,16,军工电子
41,603618,杭电股份,-10.0,44.1,44.49亿,304.90亿,304.90亿,94.28792572021484,14.067861557006836,138900711,131347,1284653670,1,19,电网设备
42,603773,沃格光电,-10.0,123.39,28.93亿,277.23亿,277.33亿,-135.67074584960938,10.077043533325195,145948159,140535,195110313,1,3,光学光电
43,000657,中钨高新,-10.0,80.46,91.38亿,1169.02亿,1833.37亿,49.760719299316406,7.494276523590088,147112742,143654,184204238,1,0,小金属
44,600707,彩虹股份,-9.986684799194336,13.52,31.55亿,485.05亿,485.15亿,2192.950927734375,6.3094611167907715,183707988,132012,427437637,2,11,光学光电
45,600176,中国巨石,-10.0,63.81,157.83亿,2534.27亿,2554.40亿,50.39652633666992,5.985814094543457,275007891,150000,1194829930,1,8,玻璃玻纤
46,603001,奥康国际,-10.034903526306152,10.31,2955.46万,41.34亿,41.34亿,40.70607376098633,0.7148985266685486,464856867,092504,2356192757,3,0,服装家纺
