序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2251,002465,海格通信,14.9,-1.26,-0.19,478585.0,714223016.42,2.45,15.13,14.76,14.91,15.09,0.94,1.93,-47.03,3.24,36979325825.0,36920517924.0,0.07,0.07,-21.83,-5.4
2252,000937,冀中能源,5.49,-1.26,-0.07,175971.0,97026492.6,1.8,5.58,5.48,5.55,5.56,0.72,0.51,35.73,1.02,19399172207.0,18849350776.0,-0.18,0.0,2.23,2.04
2253,600285,羚锐制药,21.9,-1.26,-0.28,60653.0,132965074.0,1.85,22.19,21.78,22.04,22.18,0.98,1.07,14.31,3.82,12419829143.0,12392454143.0,-0.09,0.05,1.39,5.75
2254,688798,艾为电子,67.49,-1.26,-0.86,15210.0,102886990.0,1.17,68.13,67.33,67.8,68.35,0.9,1.12,49.63,3.75,15733851644.0,9161311268.0,0.0,0.06,-14.21,-11.33
2255,603102,百合股份,41.43,-1.26,-0.53,5559.0,23189917.0,2.45,42.34,41.31,42.12,41.96,0.9,0.87,20.09,1.63,2651520000.0,2651520000.0,0.0,-0.05,-3.76,-3.58
2256,600008,首创环保,3.13,-1.26,-0.04,727755.0,228707273.0,1.58,3.17,3.12,3.16,3.17,0.96,0.99,12.02,1.1,22976048819.0,22976048819.0,-0.32,-0.32,3.99,5.74
2257,600903,贵州燃气,6.29,-1.26,-0.08,84281.0,53169307.0,1.73,6.37,6.26,6.36,6.37,0.95,0.73,122.99,2.41,7233559176.0,7233559176.0,0.0,0.0,-5.7,-4.84
2258,002967,广电计量,20.42,-1.26,-0.26,44755.0,91475280.0,1.06,20.58,20.36,20.5,20.68,0.87,0.82,30.65,3.3,13013256620.0,11174369030.0,-0.15,-0.1,-13.44,-7.22
2259,688681,科汇股份,18.84,-1.26,-0.24,21538.0,40590008.0,3.09,19.16,18.57,19.09,19.08,1.0,2.06,41.96,3.22,1971982800.0,1971982800.0,0.0,0.27,5.84,7.17
2260,603373,安邦护卫,41.4,-1.26,-0.53,11596.0,48031076.0,2.12,41.99,41.1,41.92,41.93,0.63,2.55,37.1,2.46,4451612915.0,1880806471.0,0.02,0.17,5.75,9.06
2261,603370,华新精科,43.0,-1.26,-0.55,5791.0,24942006.0,1.31,43.37,42.8,43.37,43.55,0.88,1.65,41.6,3.95,7522850000.0,1504570000.0,0.0,0.0,-9.59,-9.07
2262,601038,一拖股份,12.57,-1.26,-0.16,47900.0,60265314.0,1.65,12.71,12.5,12.69,12.73,0.87,0.65,17.4,1.84,14124221107.0,9197535307.0,-0.08,0.0,-11.42,-11.29
2263,600436,片仔癀,150.89,-1.26,-1.92,13651.0,206372356.0,1.37,152.72,150.63,152.72,152.81,1.0,0.23,32.06,6.29,91034533817.0,91034533817.0,0.0,0.01,-12.04,-10.6
2264,002457,青龙管业,10.87,-1.27,-0.14,63745.0,69244335.2,1.73,10.98,10.79,10.91,11.01,0.93,1.91,53.31,1.46,3625001516.0,3623206325.0,0.0,0.0,-1.09,-0.55
2265,603501,豪威集团,94.24,-1.27,-1.21,139402.0,1307547020.0,1.44,94.59,93.22,94.0,95.45,0.84,1.15,29.38,4.08,118843620828.0,114061779564.0,0.0,-0.01,-28.01,-25.15
2266,001211,双枪科技,27.89,-1.27,-0.36,30583.0,85701185.0,4.25,28.63,27.43,28.1,28.25,1.09,4.56,178.48,2.32,2008080000.0,1868534477.0,0.0,0.14,4.81,5.48
2267,000709,河钢股份,2.34,-1.27,-0.03,831013.0,195276315.31,2.11,2.38,2.33,2.35,2.37,0.98,0.8,22.04,0.47,24188863355.0,24184865011.0,0.0,0.43,-2.9,1.3
2268,600459,贵研铂业,20.16,-1.27,-0.26,127646.0,257545246.0,2.6,20.44,19.91,20.08,20.42,0.89,1.68,22.95,2.07,15317711660.0,15315678161.0,0.0,0.0,-4.55,8.33
2269,000651,格力电器,37.32,-1.27,-0.48,254752.0,952135812.23,1.51,37.78,37.21,37.6,37.8,1.21,0.46,7.31,1.45,209044462254.0,205825605387.0,0.05,0.16,-6.28,-4.84
2270,600067,冠城新材,3.9,-1.27,-0.05,230804.0,90355447.0,2.28,3.96,3.87,3.92,3.95,1.04,1.66,49.04,0.96,5427508082.0,5427508082.0,0.0,0.0,-9.3,-6.02
2271,600844,金煤科技,3.89,-1.27,-0.05,1500555.0,576787910.0,8.88,4.03,3.68,3.99,3.94,0.97,18.24,-33.4,28.3,3954279294.0,3200422166.0,0.26,-0.26,31.86,35.07
2272,688785,恒运昌,300.38,-1.27,-3.87,4532.0,137024486.0,3.0,307.68,298.55,300.99,304.25,0.78,3.56,177.8,19.02,20336233041.0,3823136013.0,0.01,0.09,225.86,225.86
2273,688485,九州一轨,39.7,-1.27,-0.51,259093.0,1063783024.0,13.13,43.99,38.71,41.25,40.21,1.87,29.19,-425.78,4.53,5966594861.0,3523691727.0,-1.24,0.18,129.21,122.53
2274,301047,义翘神州,73.09,-1.27,-0.94,11915.0,88278070.86,3.17,75.36,73.01,73.42,74.03,1.04,1.0,60.52,1.68,8890429473.0,8740147589.0,-0.03,0.07,4.07,8.12
2275,600975,新五丰,5.41,-1.28,-0.07,111510.0,60574814.0,2.19,5.51,5.39,5.45,5.48,0.63,0.89,-385.08,2.26,6760670013.0,6760670013.0,-0.18,-0.18,-8.92,-8.15
2276,002267,陕天然气,7.73,-1.28,-0.1,75555.0,58655103.0,1.79,7.85,7.71,7.8,7.83,0.77,0.68,13.59,1.31,8596343190.0,8596343190.0,0.0,-0.13,1.44,2.66
2277,002248,华东数控,12.32,-1.28,-0.16,83791.0,103069921.0,1.2,12.38,12.23,12.3,12.48,0.71,2.72,122.88,39.78,3788345792.0,3788345792.0,0.08,0.0,5.84,6.85
2278,920357,雅葆轩,22.29,-1.28,-0.29,5336.0,11960922.63,2.17,22.66,22.17,22.34,22.58,0.81,1.2,27.57,4.44,1784983200.0,992230434.0,-0.04,0.0,-7.13,-3.92
2279,600668,尖峰集团,10.77,-1.28,-0.14,42421.0,45916262.0,2.11,10.92,10.69,10.88,10.91,0.81,1.03,5.13,0.77,4446939397.0,4446939397.0,0.0,-0.09,-5.36,-4.69
2280,002590,万安科技,12.33,-1.28,-0.16,56105.0,69413107.0,1.6,12.51,12.31,12.41,12.49,0.92,1.13,32.43,2.13,6399917041.0,6102818145.0,-0.16,-0.08,-22.06,-17.8
2281,300232,洲明科技,6.93,-1.28,-0.09,197186.0,137150720.08,1.57,7.02,6.91,6.95,7.02,0.82,2.23,44.8,1.63,7536008756.0,6121732014.0,-0.14,0.0,-5.07,-2.26
2282,000625,长安汽车,10.02,-1.28,-0.13,446509.0,448384803.04,0.99,10.11,10.01,10.09,10.15,0.96,0.54,24.38,1.29,99327499602.0,82836471418.0,-0.1,0.0,-16.29,-15.51
2283,002507,涪陵榨菜,12.3,-1.28,-0.16,81148.0,100055047.9,1.28,12.44,12.28,12.4,12.46,0.84,0.71,18.48,1.62,14193204044.0,14154583336.0,-0.08,-0.08,-4.43,-3.23
2284,688101,三达膜,16.15,-1.28,-0.21,15419.0,24950962.0,2.38,16.45,16.06,16.28,16.36,0.89,0.46,14.2,1.21,5361994866.0,5361994866.0,0.06,0.25,-4.94,-1.76
2285,600027,华电国际,4.58,-1.29,-0.06,786614.0,360360117.0,1.29,4.63,4.57,4.63,4.64,0.74,0.85,8.76,1.1,53181925763.0,42207802158.0,0.0,0.22,-8.76,-7.66
2286,688512,慧智微-U,12.26,-1.29,-0.16,110547.0,135480161.0,1.85,12.38,12.15,12.24,12.42,0.99,3.41,-25.25,3.48,5723501898.0,3979231829.0,0.0,0.16,7.26,9.86
2287,603809,豪能股份,10.68,-1.29,-0.14,101291.0,108257414.0,1.11,10.74,10.62,10.73,10.82,1.04,1.1,34.79,2.68,9828684459.0,9828684459.0,0.0,-0.09,-24.58,-25.57
2288,000096,广聚能源,9.91,-1.29,-0.13,98131.0,98111662.9,3.39,10.23,9.89,10.04,10.04,1.01,1.92,45.75,1.82,5232480000.0,5062503680.0,-0.2,0.1,-5.8,-3.51
2289,688210,统联精密,44.48,-1.29,-0.58,22488.0,99949453.0,1.98,44.99,44.1,44.51,45.06,0.68,1.39,-1548.32,5.58,7199480625.0,7199480625.0,-0.04,-0.13,-13.92,-19.6
2290,603376,大明电子,32.89,-1.29,-0.43,9999.0,32889014.0,1.17,33.09,32.7,33.09,33.32,0.94,3.22,51.17,9.4,13156032890.0,1020826565.0,0.0,0.03,-13.36,-10.89
2291,300784,利安科技,48.93,-1.29,-0.64,6319.0,31122236.0,3.21,50.2,48.61,49.58,49.57,0.91,3.73,47.78,3.44,2751705768.0,828328631.0,0.02,0.02,-4.0,-2.57
2292,600710,苏美达,13.03,-1.29,-0.17,165277.0,217241447.0,2.95,13.42,13.03,13.18,13.2,1.02,1.26,12.56,2.0,17026945125.0,17026945125.0,-0.23,-0.31,19.0,20.54
2293,605068,明新旭腾,25.18,-1.29,-0.33,15664.0,39534743.0,1.57,25.45,25.05,25.36,25.51,0.81,0.97,-77.54,2.72,4084158104.0,4084158104.0,-0.08,-0.12,-2.89,-1.53
2294,603609,禾丰股份,6.9,-1.29,-0.09,37151.0,25898619.0,2.72,7.08,6.89,7.0,6.99,0.97,0.41,36.4,0.97,6267208818.0,6267208818.0,0.0,-0.14,-3.9,-2.68
2295,002563,森马服饰,5.34,-1.29,-0.07,117992.0,63158921.4,1.48,5.41,5.33,5.36,5.41,0.74,0.53,16.12,1.26,14386441454.0,11785875499.0,-0.19,0.0,-2.38,-1.48
2296,600362,江西铜业,45.05,-1.29,-0.59,250181.0,1127796782.0,1.82,45.51,44.68,44.99,45.64,0.88,1.21,21.88,1.92,155995959695.0,93489895595.0,0.0,0.13,-20.92,-17.97
2297,301608,博实结,83.34,-1.3,-1.1,5595.0,46850182.0,2.1,84.73,82.96,84.08,84.44,0.81,1.4,30.82,3.51,7416426600.0,3328362081.0,0.2,0.26,-9.36,-7.95
2298,603931,格林达,27.33,-1.3,-0.36,14662.0,40283375.0,1.88,27.72,27.2,27.41,27.69,0.88,0.73,44.32,3.38,5453930525.0,5453930525.0,-0.07,-0.04,-15.47,-13.46
2299,600925,苏能股份,4.54,-1.3,-0.06,79316.0,36110497.0,1.3,4.59,4.53,4.59,4.6,0.61,0.49,124.79,2.03,31275555556.0,7291460580.0,-0.22,0.0,-0.66,0.0
2300,600365,ST通葡,3.04,-1.3,-0.04,35829.0,10887785.0,1.62,3.07,3.02,3.07,3.08,0.82,0.84,-21.31,5.24,1380251200.0,1298931200.0,0.0,0.0,-6.75,-6.46
2301,002681,奋达科技,5.31,-1.3,-0.07,256555.0,137260948.2,2.6,5.43,5.29,5.32,5.38,1.05,1.63,559.05,4.18,9529603352.0,8332796184.0,-0.38,0.0,-22.25,-20.15
2302,002818,富森美,10.62,-1.3,-0.14,17010.0,18133891.8,1.3,10.75,10.61,10.69,10.76,0.52,0.57,14.31,1.42,7948633943.0,3168316489.0,-0.19,-0.38,-5.77,-4.41
2303,002393,力生制药,23.59,-1.3,-0.31,51261.0,121816175.05,3.68,24.36,23.48,23.69,23.9,0.65,2.05,14.6,1.31,6076473626.0,5904526683.0,-0.3,-0.04,9.72,10.18
2304,600917,重庆燃气,5.33,-1.3,-0.07,66115.0,35330666.0,1.48,5.39,5.31,5.37,5.4,0.7,0.42,44.62,1.45,8320341921.0,8320341921.0,0.0,0.0,-3.96,-2.91
2305,300532,今天国际,11.42,-1.3,-0.15,83937.0,96071285.15,1.56,11.55,11.37,11.52,11.57,0.77,1.94,22.05,2.89,5185008736.0,4930913725.0,-0.09,-0.17,-5.15,-3.06
2306,603267,鸿远电子,49.34,-1.3,-0.65,41593.0,205380043.0,2.04,49.94,48.92,49.13,49.99,0.94,1.8,45.62,2.58,11401531211.0,11401531211.0,-0.12,-0.2,-9.83,-9.35
2307,301575,艾芬达,44.86,-1.3,-0.59,4908.0,22054860.87,2.07,45.47,44.53,45.09,45.45,0.94,2.82,30.25,2.83,3888016200.0,780946925.0,-0.04,0.18,-12.28,-12.42
2308,920008,成电光信,25.1,-1.3,-0.33,7245.0,18358689.27,2.79,25.65,24.94,25.35,25.43,0.84,2.16,74.81,4.85,1600125000.0,843327897.0,-0.04,-0.12,-19.14,-16.5
2309,002345,潮宏基,10.64,-1.3,-0.14,129434.0,137498123.34,1.39,10.69,10.54,10.56,10.78,0.73,1.49,19.02,2.51,9453775202.0,9227320444.0,0.0,0.09,-13.92,-14.88
2310,002870,香山股份,36.21,-1.31,-0.48,25119.0,91556972.53,3.05,37.02,35.9,36.5,36.69,1.04,1.95,50.38,2.88,4782458780.0,4669698812.0,-0.17,-0.06,-7.15,-7.91
2311,300151,昌红科技,15.88,-1.31,-0.21,77590.0,123813884.0,2.3,16.18,15.81,15.95,16.09,0.92,2.1,130.87,5.45,8456240760.0,5854261663.0,-0.06,0.19,1.47,5.31
2312,000688,国城矿业,39.86,-1.31,-0.53,225346.0,903080486.82,5.62,41.18,38.91,40.39,40.39,0.9,1.9,43.88,18.16,47236798761.0,47236626566.0,0.15,0.05,37.59,43.38
2313,603330,天洋新材,6.78,-1.31,-0.09,43086.0,29312726.0,1.89,6.89,6.76,6.89,6.87,0.8,1.06,-203.88,1.92,2933527340.0,2757515699.0,0.0,0.15,-6.09,-6.35
2314,301488,豪恩汽电,128.87,-1.31,-1.71,9193.0,118370800.83,2.08,130.0,127.28,128.1,130.58,0.93,3.93,158.19,8.7,11856040000.0,3017128668.0,-0.1,0.07,-27.39,-15.8
2315,920896,旺成科技,16.58,-1.31,-0.22,7764.0,13048403.5,3.87,17.08,16.43,16.59,16.8,1.13,1.75,27.09,3.77,1678297899.0,734538517.0,0.06,0.3,-20.21,-22.01
2316,603053,成都燃气,9.8,-1.31,-0.13,31876.0,31370833.0,2.22,9.99,9.77,9.89,9.93,0.62,0.36,15.69,1.81,8711122000.0,8711122000.0,-0.1,-0.1,0.2,2.08
2317,601177,杭齿前进,14.32,-1.31,-0.19,39100.0,55881832.0,1.72,14.43,14.18,14.43,14.51,1.18,0.98,21.12,2.09,5838457320.0,5728859200.0,0.0,0.0,-17.23,-17.46
2318,920469,富恒新材,9.02,-1.31,-0.12,16975.0,15548808.58,4.05,9.39,9.02,9.16,9.14,1.03,1.64,-13.35,3.81,1271332920.0,933102421.0,-0.66,-0.55,-26.07,-26.25
2319,002239,奥特佳,3.02,-1.31,-0.04,498903.0,151205756.0,1.63,3.06,3.01,3.03,3.06,0.86,1.53,66.74,1.79,10021375674.0,9863779330.0,0.33,0.33,-1.63,1.34
2320,601326,秦港股份,3.78,-1.31,-0.05,399126.0,150874045.0,1.83,3.82,3.75,3.79,3.83,0.64,0.84,13.15,1.03,21120417360.0,17983573020.0,0.27,0.0,6.48,8.31
2321,601065,江盐集团,8.26,-1.31,-0.11,40530.0,33594303.0,1.43,8.37,8.25,8.34,8.37,0.72,0.97,20.34,1.2,5309330413.0,3438275213.0,0.0,-0.12,-2.13,-0.48
2322,301069,凯盛新材,21.17,-1.31,-0.28,49809.0,105554375.39,1.4,21.33,21.03,21.32,21.45,0.84,1.17,62.16,5.66,9593698428.0,9034810428.0,0.0,0.0,-25.01,-23.85
2323,002961,瑞达期货,21.93,-1.31,-0.29,55991.0,122970276.99,1.31,22.13,21.84,21.91,22.22,0.66,1.17,19.12,2.82,10459150186.0,10459100843.0,0.0,0.05,-20.6,-18.99
2324,603969,银龙股份,9.01,-1.31,-0.12,72130.0,65334263.0,1.42,9.13,9.0,9.12,9.13,0.61,0.85,21.47,2.79,7853034910.0,7602713684.0,-0.33,-0.11,-11.06,-10.88
2325,002798,帝欧水华,6.04,-1.31,-0.08,51146.0,31186145.87,2.61,6.2,6.04,6.15,6.12,0.84,1.07,-17.63,1.63,3323072625.0,2895709182.0,-0.33,0.0,3.6,5.41
2326,002796,世嘉科技,50.47,-1.31,-0.67,156395.0,796145992.56,3.42,51.75,50.0,50.07,51.14,0.82,6.87,-187.25,14.88,12736959866.0,11492433005.0,0.14,-0.28,78.15,82.01
2327,002139,拓邦股份,12.08,-1.31,-0.16,98556.0,119042134.08,0.9,12.13,12.02,12.12,12.24,0.82,0.92,41.39,2.16,15061766655.0,12938765352.0,-0.08,-0.08,-13.9,-12.34
2328,601399,国机重装,4.5,-1.32,-0.06,444453.0,199960976.0,1.32,4.53,4.47,4.53,4.56,0.73,0.62,67.79,2.19,32461001505.0,32461001505.0,0.0,0.0,-10.18,-5.86
2329,600987,航民股份,7.48,-1.32,-0.1,89915.0,67711877.0,2.11,7.62,7.46,7.52,7.58,1.17,0.88,10.39,1.14,7635725170.0,7635725170.0,-0.27,0.0,7.78,8.56
2330,600575,淮河能源,3.73,-1.32,-0.05,382775.0,143279996.0,1.85,3.79,3.72,3.76,3.78,0.75,0.98,15.75,1.22,26732134794.0,14495753772.0,0.0,-0.27,7.18,9.71
2331,920270,天铭科技,15.65,-1.32,-0.21,9781.0,15562018.62,4.67,16.3,15.56,15.73,15.86,0.93,1.21,45.39,4.0,1637240400.0,1269658161.0,-0.51,-0.82,-31.9,-39.06
2332,301220,亚香股份,39.48,-1.32,-0.53,15551.0,61850145.6,2.97,40.38,39.19,39.76,40.01,0.55,2.0,27.6,2.54,4452192763.0,3072926984.0,-0.03,-0.03,5.03,4.58
2333,002839,张家港行,4.48,-1.32,-0.06,224272.0,100992390.56,1.54,4.55,4.48,4.53,4.54,0.8,0.92,5.53,0.59,10950665484.0,10940249855.0,-0.22,-0.44,-2.4,-1.97
2334,688380,中微半导,44.08,-1.32,-0.59,74920.0,331353850.0,3.04,44.88,43.52,43.75,44.67,1.24,1.87,62.1,5.55,17648089200.0,17648089200.0,0.0,0.0,27.84,37.11
2335,688073,毕得医药,59.11,-1.32,-0.79,9168.0,54249164.0,3.01,60.3,58.5,59.39,59.9,0.46,2.12,35.3,2.62,5372091056.0,2555571907.0,-0.14,0.17,-11.25,-3.18
2336,600704,物产中大,5.25,-1.32,-0.07,359668.0,189328160.0,1.5,5.31,5.23,5.29,5.32,0.89,0.7,6.67,0.66,27148694423.0,27148694423.0,0.19,0.0,-8.06,-4.02
2337,603033,三维股份,11.21,-1.32,-0.15,166292.0,184150960.0,4.84,11.35,10.8,11.29,11.36,1.09,1.64,-76.0,3.97,11559343440.0,11350472712.0,-0.09,-0.8,3.8,3.7
2338,300890,翔丰华,29.82,-1.32,-0.4,43590.0,131209416.17,2.48,30.51,29.76,30.17,30.22,0.7,4.0,133.59,1.73,3552948511.0,3246357610.0,-0.03,-0.17,-3.78,0.07
2339,603577,汇金通,10.5,-1.32,-0.14,47126.0,49227880.0,2.26,10.59,10.35,10.59,10.64,0.76,1.39,34.56,1.82,3560960550.0,3560960550.0,0.0,0.1,-2.23,-0.19
2340,600645,中源协和,28.5,-1.32,-0.38,116822.0,335621804.0,2.42,29.14,28.44,28.71,28.88,0.46,2.5,92.69,3.59,13336543365.0,13331449703.0,-0.07,-0.28,7.26,13.1
2341,002297,博云新材,11.12,-1.33,-0.15,153146.0,170348904.44,1.6,11.24,11.06,11.2,11.27,1.09,2.67,103.03,3.0,6372925587.0,6372925587.0,-0.18,-0.27,-7.79,-7.1
2342,601698,中国卫通,32.55,-1.33,-0.44,333272.0,1082342159.0,2.76,32.93,32.02,32.5,32.99,0.92,0.79,311.63,8.6,137503745161.0,137503745161.0,0.12,0.15,-24.71,-8.9
2343,002334,英威腾,8.18,-1.33,-0.11,152765.0,125053434.0,1.09,8.24,8.15,8.2,8.29,0.72,2.08,32.31,2.19,6730018108.0,6008981734.0,-0.12,0.0,-9.41,-9.31
2344,600016,民生银行,3.7,-1.33,-0.05,1368059.0,508038914.0,1.07,3.74,3.7,3.74,3.75,0.61,0.39,5.3,0.29,161994948457.0,131209855888.0,0.0,0.0,-4.39,-3.39
2345,603596,伯特利,45.37,-1.33,-0.61,85231.0,386875197.0,2.22,45.89,44.87,45.4,45.98,0.9,1.41,21.01,3.53,27517469176.0,27517469176.0,-0.04,0.07,-20.05,-11.51
2346,601163,三角轮胎,14.06,-1.33,-0.19,29260.0,41325001.0,1.4,14.25,14.05,14.15,14.25,0.67,0.37,12.36,0.82,11248000000.0,11248000000.0,-0.07,-0.07,-2.02,-1.61
2347,600862,中航高科,21.3,-1.34,-0.29,115642.0,246692142.0,1.16,21.49,21.24,21.4,21.59,0.88,0.83,28.78,3.86,29671945979.0,29671945979.0,0.0,0.0,-15.94,-9.86
2348,603131,上海沪工,20.69,-1.34,-0.28,50679.0,104881797.0,2.05,20.96,20.53,20.77,20.97,0.9,1.5,-2649.48,5.48,6970610382.0,6970610382.0,0.19,0.15,-31.08,-31.6
2349,600237,铜峰电子,8.85,-1.34,-0.12,165351.0,146690565.0,1.78,8.95,8.79,8.88,8.97,0.77,2.65,46.55,2.84,5581731772.0,5527849786.0,-0.11,0.0,-2.21,-1.23
2350,000544,中原环保,8.1,-1.34,-0.11,54325.0,44101561.6,1.71,8.2,8.06,8.16,8.21,0.6,0.56,7.34,0.87,7894944353.0,7894944353.0,-0.12,0.12,-3.69,-2.64
2351,600642,申能股份,8.85,-1.34,-0.12,373687.0,334216244.0,3.68,9.15,8.82,8.91,8.97,1.71,0.76,9.8,1.18,43312602478.0,43310246431.0,-0.34,-0.34,12.31,13.75
2352,603262,技源集团,25.05,-1.34,-0.34,9640.0,24094256.0,2.72,25.39,24.7,25.39,25.39,1.02,2.41,64.48,6.53,10020250500.0,1002200400.0,-0.16,-0.16,-13.2,-12.07
2353,002140,东华科技,12.49,-1.34,-0.17,65740.0,82197757.76,1.74,12.64,12.42,12.54,12.66,0.55,0.93,16.6,1.87,8843093261.0,8830415949.0,-0.08,0.0,7.49,11.42
2354,601369,陕鼓动力,10.31,-1.34,-0.14,72313.0,74775079.0,1.44,10.44,10.29,10.36,10.45,0.77,0.42,21.58,2.02,17769022013.0,17591038421.0,-0.29,-0.1,3.93,3.0
2355,000711,ST京蓝,3.68,-1.34,-0.05,1132533.0,425914877.88,5.36,3.86,3.66,3.78,3.73,0.62,4.83,-76.76,18.14,10734921678.0,8632749245.0,0.0,0.0,111.49,115.2
2356,002587,奥拓电子,6.63,-1.34,-0.09,209769.0,139095745.5,1.79,6.7,6.58,6.64,6.72,0.71,3.94,204.54,3.25,4319737754.0,3531785864.0,-0.15,0.0,-2.5,-1.92
2357,603977,国泰集团,14.77,-1.34,-0.2,154133.0,227861894.0,2.2,14.93,14.6,14.9,14.97,0.63,2.48,36.22,2.74,9175741800.0,9175741800.0,-0.07,0.07,3.21,6.26
2358,605011,杭州热电,19.15,-1.34,-0.26,35694.0,68213626.0,1.7,19.31,18.98,19.28,19.41,0.59,0.89,39.59,3.18,7661915000.0,7661915000.0,-0.05,0.1,-6.4,-6.31
2359,601066,中信建投,21.35,-1.34,-0.29,75954.0,162314633.0,0.88,21.5,21.31,21.5,21.64,0.98,0.12,17.54,2.0,165605433916.0,138682576597.0,0.09,0.05,-21.65,-19.77
2360,600461,洪城环境,9.6,-1.34,-0.13,87050.0,83969351.0,2.77,9.82,9.55,9.71,9.73,0.98,0.68,9.91,1.28,12327893626.0,12327893626.0,-0.21,-0.31,2.24,3.56
2361,300338,ST开元,3.67,-1.34,-0.05,36612.0,13441856.0,2.42,3.73,3.64,3.69,3.72,0.55,1.05,-17.46,-38.21,1477632620.0,1282155758.0,0.0,0.27,-3.17,-3.42
2362,603689,皖天然气,8.07,-1.34,-0.11,38469.0,31141556.0,1.47,8.17,8.05,8.15,8.18,0.73,0.73,13.08,1.16,4243308957.0,4224220340.0,-0.12,-0.12,-2.18,-0.49
2363,600529,山东药玻,18.39,-1.34,-0.25,44424.0,82090687.0,1.02,18.58,18.39,18.53,18.64,0.9,0.67,17.7,1.47,12203863538.0,12203863538.0,0.0,-0.11,-10.47,-7.73
2364,002300,太阳电缆,9.47,-1.35,-0.13,225672.0,213497220.84,1.98,9.57,9.38,9.55,9.6,0.58,3.12,82.27,3.61,6840500139.0,6840133754.0,-0.21,-0.21,3.05,2.93
2365,301016,雷尔伟,21.89,-1.35,-0.3,20261.0,44726089.19,3.11,22.49,21.8,22.19,22.19,0.56,0.98,67.51,4.65,4780776000.0,4534516959.0,-0.05,0.0,-17.43,-3.06
2366,301206,三元生物,26.3,-1.35,-0.36,12601.0,33199539.1,1.91,26.65,26.14,26.45,26.66,1.01,0.97,59.21,1.23,5321165910.0,3426446109.0,-0.27,0.0,-2.19,0.04
2367,301276,嘉曼服饰,23.33,-1.35,-0.32,9380.0,21900893.0,3.76,23.89,23.0,23.89,23.65,0.75,1.3,33.58,1.45,3023568000.0,1686003271.0,-0.09,0.09,-22.29,-22.18
2368,002826,易明医药,20.4,-1.35,-0.28,39349.0,80433605.0,2.42,20.74,20.24,20.52,20.68,0.8,2.15,35.68,4.85,3889826100.0,3732777944.0,0.0,0.0,10.75,10.99
2369,601200,上海环境,8.05,-1.35,-0.11,105903.0,85642057.0,1.84,8.18,8.03,8.14,8.16,0.66,0.79,17.97,0.93,10837153521.0,10837153521.0,0.0,0.0,-0.98,0.0
2370,002802,洪汇新材,13.14,-1.35,-0.18,34143.0,45189024.17,2.7,13.44,13.08,13.4,13.32,0.85,2.28,58.14,3.79,2381570995.0,1966837340.0,0.0,0.31,5.04,5.63
2371,603057,紫燕食品,25.55,-1.35,-0.35,24912.0,64252537.0,2.66,26.19,25.5,26.08,25.9,0.64,0.6,40.67,5.27,10526600000.0,10526600000.0,0.0,0.12,22.42,25.61
2372,002011,盾安环境,11.65,-1.35,-0.16,86809.0,101555600.51,1.35,11.79,11.63,11.7,11.81,0.99,0.82,12.22,1.96,12519988669.0,12343865915.0,-0.09,-0.26,-10.59,-8.12
2373,002144,宏达高科,14.6,-1.35,-0.2,31603.0,45987185.0,2.64,14.8,14.41,14.8,14.8,0.91,2.3,32.59,1.21,2580732909.0,2009606430.0,-0.07,0.14,15.6,15.05
2374,688075,安旭生物,38.62,-1.35,-0.53,4910.0,19036851.0,1.61,39.24,38.61,39.23,39.15,0.71,0.39,66.88,0.95,4907937929.0,4907937929.0,-0.36,-0.16,-3.18,-0.13
2375,688289,圣湘生物,18.22,-1.35,-0.25,36541.0,67147493.0,1.41,18.48,18.22,18.43,18.47,0.93,0.63,53.28,1.48,10556449469.0,10556449469.0,-0.16,-0.16,-6.71,-3.65
2376,600015,华夏银行,7.32,-1.35,-0.1,586683.0,429503748.0,2.29,7.43,7.26,7.42,7.42,0.8,0.38,4.28,0.37,116497276386.0,112634479556.0,0.14,0.14,7.65,8.12
2377,688235,百济神州-U,242.56,-1.35,-3.32,24480.0,598337892.0,2.31,247.68,242.0,243.86,245.88,0.58,2.13,262.9,11.43,373886618836.0,27907803866.0,-0.17,-0.15,-18.79,-9.69
2378,300527,ST应急,8.03,-1.35,-0.11,60652.0,48864874.1,1.11,8.11,8.02,8.1,8.14,0.95,0.6,763.61,2.81,8164666087.0,8164666087.0,0.0,0.0,-2.19,-0.5
2379,002167,东方锆业,12.42,-1.35,-0.17,173250.0,215422456.96,1.75,12.55,12.33,12.41,12.59,0.96,2.29,186.55,5.49,9621442386.0,9406932380.0,0.08,0.08,-5.19,0.57
2380,688508,芯朋微,59.65,-1.36,-0.82,19781.0,118367414.0,1.84,60.46,59.35,59.78,60.47,0.92,1.51,42.04,2.87,7832662139.0,7832662139.0,0.1,-0.13,-7.19,-2.05
2381,603719,良品铺子,10.13,-1.36,-0.14,36990.0,38044015.0,3.8,10.5,10.11,10.24,10.27,1.4,0.92,-24.91,2.01,4062130000.0,4062130000.0,0.0,0.0,-15.09,-13.49
