序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
42,香江控股,600162,1,首板,10.0,5.5,9.74亿,179.76亿,179.76亿,5.5938239097595215,75392350,101528,101528,0,房地产开
43,云煤能源,600792,1,首板,10.098522186279297,4.47,2.16亿,49.61亿,49.61亿,4.505007743835449,59408088,101433,101433,0,焦炭Ⅱ
44,深华发Ａ,000020,1,首板,10.0401611328125,13.7,1.46亿,24.82亿,38.79亿,6.046727180480957,21828662,100900,100900,0,光学光电
45,盈新发展,000620,1,首板,9.933774948120117,3.32,18.26亿,155.10亿,194.94亿,12.082687377929688,44779164,102357,144609,7,房地产开
46,亚泰集团,600881,1,首板,10.106383323669434,2.07,5.16亿,66.91亿,66.91亿,7.933338642120361,25348182,102502,110917,1,综合Ⅱ
47,东亚药业,605177,1,首板,10.024937629699707,22.06,2.30亿,25.07亿,25.30亿,9.692461013793945,26345596,102613,150000,1,化学制药
48,法尔胜,000890,1,首板,9.963985443115234,9.16,5.03亿,38.43亿,38.43亿,13.526287078857422,60101508,104118,104815,1,环保设备
49,和顺石油,603353,1,首板,9.997102737426758,37.96,5.01亿,64.69亿,64.69亿,7.958714485168457,12735580,101940,143558,2,炼化及贸
50,华昌化工,002274,1,首板,10.032894134521484,6.69,4.99亿,62.74亿,63.71亿,8.299517631530762,62038624,105145,105145,0,化学原料
51,和邦生物,603077,1,首板,10.0,2.53,14.58亿,223.44亿,223.44亿,6.717170238494873,41469736,105201,105455,1,农化制品
52,瑞尔特,002790,1,首板,10.078740119934082,6.99,8281.68万,18.22亿,29.21亿,4.650396823883057,32971969,105730,105736,1,家居用品
53,潞化科技,600691,1,首板,10.163934707641602,3.36,5.62亿,79.82亿,79.83亿,7.334017753601074,62391840,105937,105937,0,农化制品
54,中钢国际,000928,1,首板,9.963099479675293,5.96,5.28亿,85.50亿,85.50亿,6.272898197174072,8393468,110242,144351,10,专业工程
55,华康股份,605077,1,首板,10.008779525756836,12.53,2.46亿,37.52亿,37.93亿,6.774547100067139,57881658,110448,110448,0,化学制品
56,新安股份,600596,1,首板,10.018214225769043,12.08,15.62亿,163.03亿,163.03亿,9.827744483947754,16796515,110534,143707,3,农化制品
57,永安药业,002365,1,首板,9.986320495605469,16.08,7.26亿,39.50亿,47.38亿,18.954944610595703,71752176,104200,104200,0,化学制药
58,保龄宝,002286,1,首板,9.98810863494873,9.25,4.80亿,34.20亿,35.15亿,14.228659629821777,53194900,110733,141057,2,农产品加
59,世联行,002285,1,首板,10.169490814208984,2.6,3.95亿,51.45亿,51.81亿,7.962975978851318,1953120,110742,145624,1,房地产服
60,祥龙电业,600769,1,首板,10.019518852233887,16.91,2.93亿,63.41亿,63.41亿,4.787083148956299,32673941,111958,111958,0,环境治理
61,天禾股份,002999,1,首板,10.0,7.37,3.52亿,25.41亿,25.62亿,14.408227920532227,36518010,110833,111245,3,农化制品
62,精华制药,002349,1,首板,10.065360069274902,8.42,6.71亿,68.55亿,69.98亿,10.207249641418457,85532616,112239,131345,1,中药Ⅱ
63,富临运业,002357,1,首板,10.043667793273926,12.6,3.06亿,39.50亿,39.50亿,7.946897983551025,25008480,112254,142639,10,铁路公路
64,圣晖集成,603163,1,首板,9.996145248413086,85.61,3.88亿,85.61亿,85.61亿,4.712828159332275,124345100,130614,130614,0,专业工程
65,欧福蛋业,920371,1,首板,29.911279678344727,10.25,2.73亿,19.97亿,21.06亿,14.584476470947266,4097816,112002,141850,8,农产品加
66,出版传媒,601999,1,首板,10.013717651367188,8.02,6.06亿,44.18亿,44.18亿,14.394105911254883,18098236,130857,145612,2,出版
67,艾艾精工,603580,1,首板,10.00594711303711,73.99,6.74亿,96.69亿,96.69亿,7.408604621887207,47383491,131658,131746,1,塑料
68,合众思壮,002383,1,首板,10.0,7.81,2.83亿,57.82亿,57.82亿,4.984954357147217,27256119,132430,135636,3,军工电子
69,奥浦迈,688293,1,首板,19.996484756469727,68.29,5.32亿,80.01亿,97.10亿,7.289104461669922,28246451,135728,140607,1,生物制品
70,中曼石油,603619,1,首板,9.982332229614258,24.9,11.40亿,115.12亿,115.12亿,10.25675106048584,52729460,140239,141630,3,油服工程
71,大连友谊,000679,1,首板,10.076335906982422,7.21,1.10亿,25.70亿,25.70亿,4.470647811889648,60754307,141406,141406,0,一般零售
72,华锦股份,000059,1,首板,10.017889022827148,6.15,5.21亿,98.36亿,98.37亿,5.532183647155762,45151934,143812,143812,0,炼化及贸
73,金牛化工,600722,1,首板,10.016695022583008,19.77,29.69亿,134.50亿,134.50亿,23.155441284179688,199996759,143901,143901,0,化学原料
