序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
13,宁波韵升,600366,0天0板,8.276900291442871,14.39,14.62,21.42 亿,158.15 亿,158.15 亿,13.640460968017578,-0.0694444477558136,101246,1,10.233258247375488,金属新材
14,鑫宏业,301310,0天0板,19.073657989501953,37.02,37.31,7.17 亿,22.58 亿,70.69 亿,32.74992752075195,0.0,102236,2,21.518173217773438,汽车零部
15,彩虹股份,600707,0天0板,9.93314266204834,11.51,11.52,28.36 亿,412.94 亿,413.02 亿,7.022668838500977,0.0,102406,20,9.742120742797852,光学光电
16,三安光电,600703,2天1板,9.993468284606934,16.84,16.84,77.41 亿,840.15 亿,840.15 亿,9.358262062072754,0.0,103228,55,8.36054801940918,光学光电
17,长盈通,688143,0天0板,15.2219877243042,218.0,227.04,21.85 亿,266.78 亿,280.74 亿,8.32741928100586,0.0,103511,2,20.9936580657959,通信设备
18,维通利,001393,0天0板,6.818181991577148,61.1,62.92,5.57 亿,29.35 亿,152.34 亿,19.072860717773438,0.11469769477844238,103606,1,10.349650382995605,电网设备
19,佳电股份,000922,0天0板,9.02255630493164,14.5,14.63,9.18 亿,102.21 亿,120.93 亿,9.067532539367676,-0.06891798973083496,103609,8,9.774435997009277,电机Ⅱ
20,三人行,605168,0天0板,7.005405426025391,49.49,50.88,5.87 亿,104.33 亿,104.33 亿,5.65746545791626,0.20247013866901398,104024,1,11.870269775390625,广告营销
21,跃岭股份,002725,0天0板,3.829160690307617,14.1,14.94,3.80 亿,30.22 亿,36.10 亿,12.414946556091309,-0.07087171822786331,105848,1,12.371133804321289,汽车零部
22,宝明科技,002992,2天1板,5.115475654602051,48.7,50.96,4.13 亿,76.09 亿,88.08 亿,5.406400203704834,0.0,110627,3,11.677099227905273,光学光电
23,通鼎互联,002491,0天0板,8.164111137390137,26.1,26.54,63.56 亿,307.06 亿,321.03 亿,20.979976654052734,0.191938579082489,111403,1,10.899295806884766,通信设备
24,洁美科技,002859,2天1板,7.474942684173584,89.0,91.09,31.16 亿,361.25 亿,383.79 亿,8.655171394348145,0.0,130357,10,6.738316059112549,其他电子
25,振华科技,000733,2天1板,8.596761703491211,56.34,57.07,50.30 亿,312.18 亿,312.22 亿,16.164758682250977,-0.6349206566810608,130445,46,7.07401704788208,军工电子
26,永和智控,002795,0天0板,5.586592197418213,7.56,7.88,2.99 亿,32.84 亿,33.39 亿,9.140724182128906,0.0,130703,1,11.871508598327637,通用设备
27,阳光股份,000608,0天0板,9.815950393676758,7.16,7.17,5.26 亿,53.37 亿,53.69 亿,10.146240234375,0.0,131006,2,8.742330551147461,房地产开
28,富信科技,688662,0天0板,15.30760669708252,134.76,140.24,28.56 亿,154.58 亿,154.58 亿,19.278751373291016,0.0,131158,29,20.82655906677246,其他电子
29,湘电股份,600416,0天0板,7.807807445526123,10.77,10.99,6.36 亿,158.94 亿,158.94 亿,4.06646728515625,-0.09276437759399414,131214,3,11.011011123657227,电机Ⅱ
30,福日电子,600203,0天0板,7.646048069000244,12.53,12.8,7.09 亿,74.30 亿,74.30 亿,9.688972473144531,-0.23885351419448853,131449,3,12.027491569519043,消费电子
31,炼石航空,000697,0天0板,7.6712327003479,11.79,12.05,3.56 亿,77.00 亿,164.60 亿,4.693975448608398,-0.08474576473236084,132718,1,11.41552448272705,航空装备
32,华盛昌,002980,0天0板,8.51478099822998,122.6,124.28,21.20 亿,124.18 亿,232.21 亿,17.824548721313477,0.2371024340391159,133042,1,14.515844345092773,电网设备
33,金洲管道,002443,0天0板,7.834101676940918,11.7,11.94,5.09 亿,60.73 亿,60.90 亿,8.618557929992676,-0.08539709448814392,133157,2,13.179723739624023,特钢Ⅱ
34,兰州黄河,000929,0天0板,5.907173156738281,10.04,10.43,1.23 亿,18.65 亿,18.65 亿,6.580714225769043,0.19960080087184906,133854,1,5.696202278137207,非白酒
35,名家汇,300506,0天0板,18.3294677734375,5.1,5.17,3.02 亿,37.47 亿,72.71 亿,8.41809368133545,0.0,134533,2,14.385149955749512,装修装饰
36,博迁新材,605376,2天1板,9.39345645904541,213.0,214.18,31.90 亿,557.21 亿,557.21 亿,5.90028715133667,-0.15468992292881012,141608,7,9.02881145477295,金属新材
37,春光科技,603657,0天0板,7.108591556549072,24.56,25.22,2.00 亿,33.20 亿,33.20 亿,6.177334785461426,-0.20316943526268005,142112,1,12.647188186645508,家电零部
38,普源精电,688337,0天0板,17.559524536132812,79.0,80.64,9.55 亿,146.87 亿,153.16 亿,6.82958984375,0.0,143048,2,20.595237731933594,通用设备
