序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
35,603538,美诺华,39.0,30.43,10252.4634,386578.03,换手率达20%的证券
36,920072,科莱瑞迪,32.5,48.55,702.252,22941.52,换手率达20%的证券
37,920088,科力股份,46.02,25.21,815.4361,38851.66,换手率达20%的证券
38,920193,吉和昌,35.61,29.47,742.6807,28080.2,换手率达20%的证券
39,920305,云创退,1.2,24.25,1552.3934,1766.57,换手率达20%的证券
40,920367,新赣江,29.2,26.13,1097.2041,31449.47,换手率达20%的证券
41,001270,铖昌科技,121.61,-20.31,2508.5361,325073.3953,连续三个交易日内，跌幅偏离值累计达20%的证券
42,002342,巨力索具,8.23,-23.14,42835.6676,404489.807,连续三个交易日内，跌幅偏离值累计达20%的证券
43,002457,青龙管业,11.7,-23.25,12175.427,153718.3461,连续三个交易日内，跌幅偏离值累计达20%的证券
44,600058,五矿发展,8.88,-20.95,6274.2205,59971.34,连续三个交易日内，跌幅偏离值累计达20%的证券
45,600118,中国卫星,73.92,-20.07,10976.5916,856144.96,连续三个交易日内，跌幅偏离值累计达20%的证券
46,600879,航天电子,17.38,-24.36,74284.5837,1497246.77,连续三个交易日内，跌幅偏离值累计达20%的证券
47,603698,航天工程,32.14,-20.07,1474.03,48194.6,连续三个交易日内，跌幅偏离值累计达20%的证券
48,603928,兴业股份,13.71,-20.04,8590.2266,127416.54,连续三个交易日内，跌幅偏离值累计达20%的证券
49,605598,上海港湾,29.36,-20.48,1587.23,48212.09,连续三个交易日内，跌幅偏离值累计达20%的证券
50,001896,豫能控股,14.95,10.68,14195.4701,200649.628,涨幅偏离值达7%的证券
51,002517,恺英网络,17.18,10.68,11920.5111,199025.649,涨幅偏离值达7%的证券
52,002739,儒意电影,9.38,10.68,9598.8969,89195.8056,涨幅偏离值达7%的证券
53,600257,大湖股份,4.9,10.41,1289.0542,6264.49,涨幅偏离值达7%的证券
54,600664,哈药股份,4.49,10.34,11155.2313,49418.43,涨幅偏离值达7%的证券
55,600721,百花医药,7.57,10.32,2301.4811,17124.44,涨幅偏离值达7%的证券
56,603839,安正时尚,6.47,10.33,774.834,4889.4,涨幅偏离值达7%的证券
57,002898,赛隆退,0.38,0.0,643.64,251.3402,退市整理的证券
58,300149,睿智医药,10.39,20.0,7395.6652,75036.5469,
59,300231,银信科技,9.08,20.0,5171.406,44635.8624,
60,300528,幸福蓝海,16.99,20.0,3898.984,63321.7887,
61,300692,中赋科技,9.67,18.22,10234.594,95952.6177,
62,301520,万邦医药,58.79,20.0,1767.6244,96469.8381,
63,688046,药康生物,28.81,17.02,2405.1594,67874.58,
64,688166,博瑞医药,35.44,20.01,1208.3314,41252.48,
65,688192,迪哲医药,67.6,20.01,1579.6405,105655.77,
66,688333,铂力特,116.2,16.71,3242.7071,377786.31,
67,688433,华曙高科,96.65,15.0,1060.8802,101532.57,
68,300164,通源石油,10.83,40.18,23436.2226,256067.7564,
69,300534,陇神戎发,10.8,30.1,9092.8606,98912.8857,
70,300214,日科化学,11.58,30.02,8149.895,99387.9136,
71,920266,生物谷,8.75,32.79,2322.2961,19689.48,
72,300821,东岳硅材,19.51,-16.01,16583.3713,339437.2829,
73,688525,佰维存储,304.4,-15.06,5234.1002,1679967.62,
74,300937,药易购,25.36,32.73,3257.81,76357.031,
