序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
21,新风光,688663,0天0板,15.961305618286133,95.9,99.24,8.63 亿,135.67 亿,135.67 亿,6.519942283630371,0.0,103040,1,20.6287784576416,电网设备
22,爱克股份,300889,0天0板,15.681818008422852,25.45,26.4,7.32 亿,37.25 亿,56.05 亿,19.69729995727539,0.0,103306,1,21.31818199157715,光学光电
23,汇绿生态,001267,0天0板,6.486055850982666,66.82,69.03,47.38 亿,405.36 亿,524.65 亿,11.584345817565918,0.0,103742,1,7.203186988830566,通信设备
24,康隆达,603665,0天0板,8.270429611206055,32.99,33.52,3.75 亿,52.84 亿,53.15 亿,7.154097080230713,0.0,110029,2,10.961602210998535,服装家纺
25,新化股份,603867,0天0板,8.251096725463867,39.49,40.13,8.51 亿,85.17 亿,85.89 亿,10.281258583068848,0.025329282507300377,130424,3,13.13048267364502,化学制品
26,广信材料,300537,0天0板,15.340474128723145,30.15,31.37,14.27 亿,45.76 亿,62.65 亿,32.12959671020508,0.0,130654,1,21.690895080566406,电子化学
27,蔚蓝锂芯,002245,0天0板,7.796217441558838,27.93,28.5,36.30 亿,303.19 亿,322.26 亿,12.137138366699219,0.7212405800819397,130806,2,11.578540802001953,电池
28,江海股份,002484,0天0板,9.638306617736816,53.35,53.53,38.69 亿,437.72 亿,453.75 亿,9.110384941101074,-0.05620082467794418,131227,2,9.658857345581055,元件
29,天创时尚,603608,0天0板,8.480565071105957,15.35,15.57,8.84 亿,64.43 亿,64.43 亿,14.088886260986328,0.0,131652,9,14.416961669921875,服装家纺
30,雷赛智能,002979,2天1板,8.84615421295166,65.09,65.78,27.66 亿,144.34 亿,205.11 亿,19.575231552124023,0.04611128196120262,131654,1,7.157190799713135,自动化设
31,贵研铂业,600459,0天0板,7.640681266784668,20.85,21.31,9.36 亿,158.40 亿,171.65 亿,6.0100250244140625,0.09601536393165588,132333,2,13.009808540344238,小金属
32,中天精装,002989,0天0板,6.876348495483398,34.66,35.67,7.78 亿,63.54 亿,69.88 亿,12.446294784545898,0.05773672088980675,134100,1,9.466543197631836,装修装饰
33,辰安科技,300523,0天0板,18.208232879638672,24.41,24.78,4.25 亿,56.79 亿,56.79 亿,7.819490432739258,0.0,135415,1,19.757869720458984,IT服务Ⅱ
34,中国电信,601728,0天0板,7.7409162521362305,6.82,6.96,43.73 亿,5294.35 亿,6240.79 亿,0.8442327380180359,0.0,140258,1,9.478672981262207,通信服务
