序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
20,中煤能源,601898,0天0板,5.020196437835693,18.2,19.06,21.71 亿,1665.66 亿,2413.08 亿,1.2782455682754517,-0.6550218462944031,093303,5,7.789959907531738,煤炭开采
21,兰花科创,600123,0天0板,6.616540908813477,7.09,7.32,11.89 亿,104.45 亿,104.45 亿,11.198115348815918,-0.14084506034851074,093357,2,3.9097745418548584,煤炭开采
22,泸天化,000912,0天0板,3.9711191654205322,5.76,6.09,10.44 亿,90.32 亿,90.32 亿,11.185441970825195,-0.17331022024154663,093421,1,5.956678867340088,农化制品
23,远大控股,000626,0天0板,3.462050437927246,7.77,8.26,2.52 亿,39.14 亿,39.36 亿,6.3228373527526855,0.12886597216129303,093845,1,11.7177095413208,物流
24,六国化工,600470,2天1板,3.345280885696411,8.65,9.21,16.69 亿,45.12 亿,45.12 亿,35.98273468017578,0.0,094655,1,8.363202095031738,农化制品
25,华北制药,600812,0天0板,8.876811981201172,6.01,6.07,9.68 亿,103.12 亿,103.12 亿,9.440771102905273,0.0,095400,3,8.514492988586426,化学制药
26,赞宇科技,002637,2天1板,4.801097393035889,15.28,16.04,7.54 亿,67.65 亿,71.88 亿,10.978535652160645,0.5263158082962036,095554,3,8.436214447021484,化学制品
27,山煤国际,600546,0天0板,5.8020477294921875,12.4,12.89,15.16 亿,245.82 亿,245.82 亿,6.0322747230529785,0.16155089437961578,095816,3,5.20477819442749,煤炭开采
28,首航新能,301658,0天0板,15.623237609863281,41.0,42.55,8.96 亿,16.91 亿,169.07 亿,54.93510818481445,0.0,102309,1,20.840383529663086,光伏设备
29,潜能恒信,300191,0天0板,7.795051574707031,49.23,54.8,30.71 亿,108.89 亿,157.54 亿,26.579059600830078,0.0,102748,1,13.159624099731445,油服工程
30,兖矿能源,600188,0天0板,5.186722278594971,20.28,21.21,32.59 亿,1201.37 亿,2035.60 亿,2.646064281463623,0.04933398962020874,104304,3,5.757261276245117,煤炭开采
31,派诺科技,920375,0天0板,22.037914276123047,20.6,21.94,6.68 亿,13.37 亿,22.39 亿,52.823158264160156,0.0,104756,4,36.61137390136719,电网设备
32,北斗星通,002151,0天0板,7.221425533294678,44.84,46.0,39.36 亿,198.56 亿,243.44 亿,19.862186431884766,0.0,130806,1,9.325681686401367,军工电子
33,宇新股份,002986,0天0板,6.7028985023498535,17.67,18.22,9.39 亿,53.33 亿,67.17 亿,17.446435928344727,0.0,133451,1,7.185990333557129,炼化及贸
34,闽东电力,000993,0天0板,5.463347434997559,15.25,15.91,10.18 亿,67.06 亿,69.84 亿,15.39565372467041,0.0,143754,1,12.86307144165039,电力
