序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
672,600930,华电新能,6.16,1.48,0.09,2001715.0,1230829336.0,2.64,6.2,6.04,6.07,6.07,1.87,6.2,25.01,2.33,256959999998.0,19895651819.0,-0.16,0.0,-6.1,-1.6
673,000688,国城矿业,35.08,1.48,0.51,287198.0,985169690.3,9.69,35.85,32.5,33.47,34.57,1.06,2.42,69.22,11.83,41572175126.0,41572023581.0,0.49,0.54,56.82,26.19
674,600319,亚星化学,8.99,1.47,0.13,346019.0,312864014.0,8.58,9.6,8.84,9.26,8.86,4.26,8.92,-18.16,8.65,3485507362.0,3485507362.0,0.0,0.45,-4.06,-3.13
675,301153,中科江南,22.02,1.47,0.32,53728.0,116549843.42,3.82,22.05,21.22,21.47,21.7,0.93,1.63,-90.7,4.62,7769769772.0,7249644776.0,0.09,0.14,10.65,-10.92
676,301046,能辉科技,27.03,1.46,0.39,79376.0,212143823.97,4.62,27.04,25.81,26.02,26.64,1.61,6.16,145.69,5.07,4533945436.0,3481877018.0,0.11,0.33,-9.02,13.57
677,920227,美登科技,68.2,1.46,0.98,7169.0,47670123.16,5.79,68.29,64.4,66.0,67.22,1.02,4.05,60.93,6.39,2655810300.0,1208382399.0,0.13,0.47,13.06,13.86
678,301155,海力风电,77.78,1.46,1.12,23635.0,180071645.28,4.38,77.85,74.49,75.6,76.66,0.89,1.92,36.58,2.94,16908709159.0,9594100465.0,0.0,0.08,0.21,-3.89
679,300609,汇纳科技,39.25,1.45,0.56,49642.0,191833780.0,5.17,39.5,37.5,37.92,38.69,0.97,4.14,-98.75,4.73,4714489690.0,4707221375.0,0.03,0.08,-6.53,1.76
680,002153,石基信息,11.19,1.45,0.16,296144.0,325751783.18,4.26,11.23,10.76,10.87,11.03,1.12,1.85,1082.47,4.39,30539679081.0,17901356967.0,0.18,0.36,1.54,3.32
681,605066,天正电气,9.14,1.44,0.13,423493.0,383347693.0,4.11,9.17,8.8,8.86,9.01,1.62,8.43,32.89,2.58,4613416143.0,4592238763.0,0.55,0.66,23.35,25.21
682,300056,中创环保,10.58,1.44,0.15,223181.0,230905864.59,5.18,10.65,10.11,10.24,10.43,0.92,5.79,-65.45,27.64,4078488887.0,4074889571.0,0.19,0.19,26.1,28.71
683,920425,乐创技术,23.3,1.44,0.33,22246.0,50866949.24,5.75,23.5,22.18,22.49,22.97,0.98,3.76,49.05,6.16,1652821568.0,1379669843.0,0.09,0.22,15.4,11.91
684,301500,飞南资源,25.04,1.42,0.35,295758.0,736322017.78,8.95,25.66,23.45,24.36,24.69,0.74,20.53,52.68,3.01,14071278155.0,3607028727.0,0.08,-0.08,67.83,59.59
685,300834,星辉环材,25.08,1.42,0.35,41133.0,104733737.35,8.61,26.64,24.51,24.73,24.73,1.92,2.14,92.09,1.65,4858305813.0,4826063617.0,0.04,0.08,7.82,8.2
686,002368,太极股份,20.69,1.42,0.29,88954.0,181039833.08,4.75,20.9,19.93,20.23,20.4,0.87,1.43,2389.94,2.49,12894655307.0,12836690907.0,-0.05,-0.05,-13.65,-15.52
687,002995,天地在线,23.7,1.41,0.33,104827.0,243697531.15,4.19,23.78,22.8,22.93,23.37,0.98,9.32,-71.12,4.73,4205671176.0,2664287830.0,0.13,0.3,33.6,43.46
688,600905,三峡能源,4.33,1.41,0.06,4054232.0,1757455117.0,2.58,4.38,4.27,4.29,4.27,1.68,1.42,21.53,1.39,123784525115.0,123784525115.0,0.0,0.0,3.34,5.87
689,002235,安妮股份,10.82,1.41,0.15,610161.0,654882757.78,2.72,10.88,10.59,10.61,10.67,1.24,11.02,-3390.7,8.34,6270972113.0,5989717228.0,0.0,0.09,16.47,4.64
690,301086,鸿富瀚,124.2,1.4,1.72,15652.0,189965390.1,4.83,124.46,118.54,122.3,122.48,0.65,3.31,102.67,5.79,11178000000.0,5879418475.0,0.15,0.0,37.5,11.0
691,000506,招金黄金,20.27,1.4,0.28,467589.0,930139539.0,7.25,20.63,19.18,19.63,19.99,0.66,5.03,171.9,29.41,18831190015.0,18824890099.0,0.2,0.15,70.77,55.21
692,300140,节能环境,7.97,1.4,0.11,806169.0,644459818.96,4.71,8.13,7.76,7.76,7.86,1.78,7.9,20.99,1.76,24699564118.0,8130366363.0,0.0,-0.25,25.12,17.73
693,600192,长城电工,10.13,1.4,0.14,228473.0,229892044.0,3.8,10.17,9.79,9.87,9.99,1.39,5.17,-21.17,4.41,4474907240.0,4474907240.0,0.2,0.3,12.93,-0.1
694,300182,捷成股份,6.58,1.39,0.09,2060626.0,1329837197.76,5.08,6.61,6.28,6.31,6.49,0.81,9.12,61.91,2.09,17527972659.0,14863575535.0,0.0,0.0,19.42,19.2
695,300933,中辰股份,9.46,1.39,0.13,335008.0,312279359.51,4.39,9.51,9.1,9.1,9.33,1.21,6.12,125.38,2.45,5175475695.0,5175475695.0,0.0,0.21,13.29,14.11
696,603801,志邦家居,9.48,1.39,0.13,54972.0,51809971.0,2.78,9.53,9.27,9.32,9.35,1.22,1.27,17.83,1.24,4117651244.0,4117651244.0,0.0,0.0,0.74,3.61
697,300730,科创信息,13.1,1.39,0.18,66520.0,85786574.0,4.33,13.17,12.61,12.73,12.92,0.92,3.44,-40.26,12.6,3158920206.0,2532479935.0,-0.23,-0.08,3.97,-2.09
698,002192,融捷股份,55.6,1.39,0.76,128564.0,690406230.37,7.64,55.89,51.7,53.13,54.84,1.02,4.96,75.2,4.17,14436829287.0,14407084677.0,-0.02,0.13,12.39,7.44
699,603363,傲农生物,4.41,1.38,0.06,1301040.0,576222028.0,4.6,4.51,4.31,4.34,4.35,1.51,6.11,20.8,3.43,11479061653.0,9390699031.0,0.23,-0.23,-4.75,-4.34
700,688055,龙腾光电,4.4,1.38,0.06,627103.0,272854949.0,5.99,4.48,4.22,4.27,4.34,1.71,1.88,-70.44,3.61,14666666960.0,14666666960.0,0.46,0.46,11.96,22.22
701,000505,京粮控股,7.36,1.38,0.1,439198.0,328222555.89,5.37,7.68,7.29,7.31,7.26,1.12,6.95,-77.92,1.74,5350353847.0,4654319273.0,0.14,0.0,-6.72,-13.51
702,603126,中材节能,8.06,1.38,0.11,145309.0,116081096.0,3.02,8.09,7.85,7.85,7.95,1.15,2.38,2333.76,2.41,4920630000.0,4920630000.0,-0.12,0.12,14.16,19.94
703,300245,天玑科技,12.57,1.37,0.17,81799.0,101473967.05,4.03,12.65,12.15,12.21,12.4,0.91,2.69,-67.02,3.17,3834478110.0,3826038411.0,0.08,0.08,-9.37,3.97
704,002951,金时科技,15.51,1.37,0.21,92409.0,142048653.0,4.18,15.58,14.94,15.0,15.3,0.95,2.3,-136.65,3.74,6281550000.0,6221439832.0,0.0,0.0,16.27,4.09
705,300079,数码视讯,5.91,1.37,0.08,491793.0,284016700.0,4.8,5.94,5.66,5.76,5.83,0.82,3.84,256.73,2.0,8427825846.0,7573544767.0,0.0,0.17,6.68,9.65
706,002644,佛慈制药,8.91,1.37,0.12,83246.0,73745184.02,2.28,8.91,8.71,8.71,8.79,0.93,1.63,89.61,2.5,4549953870.0,4549953870.0,0.0,0.11,-2.3,3.13
707,603906,龙蟠科技,17.7,1.37,0.24,121920.0,212029246.0,4.07,17.76,17.05,17.19,17.46,1.05,2.16,-82.32,4.05,12125896583.0,10001896583.0,0.0,0.0,-24.39,-11.54
708,600113,浙江东日,57.88,1.37,0.78,46090.0,266573390.0,2.85,58.73,57.1,57.1,57.1,1.33,1.12,169.21,9.42,24377705081.0,23813635541.0,0.0,-0.1,8.09,-8.37
709,300569,天能重工,6.7,1.36,0.09,428618.0,285063041.38,3.03,6.71,6.51,6.54,6.61,1.32,4.2,61.14,1.32,6852205341.0,6831391837.0,-0.15,0.0,11.85,16.72
710,688529,豪森智能,18.62,1.36,0.25,22966.0,41815625.0,4.9,18.68,17.78,18.36,18.37,1.07,1.37,-3.5,2.76,3131436245.0,3131436245.0,-0.21,-0.16,-0.53,0.98
711,688223,晶科能源,7.44,1.36,0.1,2204999.0,1636645375.0,5.86,7.58,7.15,7.2,7.34,1.03,2.2,-10.97,2.92,74438717827.0,74438717827.0,-0.13,-0.13,36.76,31.91
712,301115,联检科技,21.72,1.35,0.29,77137.0,164909972.76,4.76,21.87,20.85,21.21,21.43,1.29,4.98,85.41,1.58,3986159742.0,3361533028.0,-0.14,-0.14,33.91,37.38
713,688331,荣昌生物,107.33,1.35,1.43,103411.0,1093725023.0,6.84,108.9,101.66,102.8,105.9,1.56,6.34,85.51,15.97,60585368250.0,17504783711.0,-0.34,-0.17,16.92,37.97
714,600789,鲁抗医药,8.99,1.35,0.12,264114.0,236066157.0,2.93,9.02,8.76,8.79,8.87,1.23,2.94,49.91,2.04,9396256104.0,8079039992.0,0.11,0.0,-9.38,-0.55
715,002441,众业达,11.31,1.34,0.15,217360.0,243880234.19,3.23,11.32,10.96,11.01,11.16,0.96,5.45,25.53,1.35,6158788218.0,4513591735.0,0.09,0.0,24.29,20.32
716,001207,联科科技,27.93,1.34,0.37,81709.0,226416071.4,4.32,28.2,27.01,28.0,27.56,1.5,4.14,20.66,2.57,6047597993.0,5509476241.0,0.14,0.32,23.86,10.09
717,002274,华昌化工,6.81,1.34,0.09,947145.0,678418474.9,8.78,7.39,6.8,7.21,6.72,2.67,10.1,-574.59,1.19,6485603239.0,6386752575.0,-0.15,-0.29,12.01,20.53
718,601369,陕鼓动力,12.1,1.34,0.16,293612.0,350648626.0,3.52,12.1,11.68,11.93,11.94,1.29,1.72,25.33,2.37,20854041353.0,20645156633.0,0.17,0.75,29.41,20.88
719,002212,天融信,8.33,1.34,0.11,296954.0,243187677.8,3.41,8.34,8.06,8.14,8.22,0.92,2.54,-31.29,1.06,9824850812.0,9719859942.0,-0.12,0.0,-5.98,-8.16
720,301082,久盛电气,20.36,1.34,0.27,152241.0,307123216.71,3.33,20.39,19.72,19.77,20.09,1.46,7.28,106.05,4.45,4607654783.0,4259953564.0,0.15,0.1,20.05,13.74
721,688275,万润新能,96.78,1.34,1.28,52166.0,488475502.0,7.31,98.0,91.02,93.93,95.5,0.95,6.17,-27.38,2.33,12205744849.0,8187275885.0,0.13,0.0,18.94,28.36
722,300141,和顺电气,16.03,1.33,0.21,193180.0,306083173.0,5.5,16.08,15.21,15.21,15.82,1.41,7.58,-163.17,6.25,4133248938.0,4083462323.0,0.12,0.25,38.91,27.53
723,605599,菜百股份,24.46,1.33,0.32,65415.0,158038518.0,4.06,24.59,23.61,24.22,24.14,0.56,0.84,22.06,4.57,19024444988.0,19024444988.0,0.2,0.16,58.11,49.42
724,688029,南微医学,76.0,1.33,1.0,22203.0,164960435.0,4.77,76.16,72.58,73.8,75.0,0.71,1.18,25.04,3.48,14276404072.0,14276404072.0,-0.03,-0.11,-2.25,-6.82
725,603991,至正股份,100.19,1.32,1.31,36746.0,355882291.0,6.23,100.5,94.34,97.0,98.88,1.44,4.93,-333.77,4.37,15299985845.0,7467661450.0,0.09,0.07,28.86,36.04
726,000762,西藏矿业,29.23,1.32,0.38,264001.0,755926288.08,6.79,29.59,27.63,28.5,28.85,0.99,5.07,-1581.97,5.17,15223546385.0,15223002064.0,0.0,0.03,14.0,11.27
727,002498,汉缆股份,9.96,1.32,0.13,5867343.0,5917251190.96,7.93,10.49,9.71,9.84,9.83,2.49,17.64,55.94,3.72,33134888160.0,33134888160.0,-0.3,-0.4,175.9,160.05
728,300559,佳发教育,11.6,1.31,0.15,65815.0,75080562.45,4.8,11.7,11.15,11.27,11.45,0.95,2.12,71.49,3.83,4634368977.0,3609187263.0,0.35,0.0,1.22,-8.01
729,300919,中伟新材,52.2,1.3,0.67,162660.0,817479258.34,7.26,52.24,48.5,50.11,51.53,1.13,1.78,36.67,2.41,54405651388.0,47632309470.0,0.04,0.0,30.79,12.67
730,688097,博众精工,48.35,1.3,0.62,122545.0,572138975.0,10.22,49.16,44.28,46.0,47.73,0.98,2.75,36.52,4.37,21595419438.0,21516173788.0,-0.06,-0.04,39.9,28.08
731,300005,探路者,14.92,1.29,0.19,377001.0,551502269.47,6.11,15.03,14.13,14.69,14.73,1.41,4.27,299.32,6.29,13184836615.0,13179049147.0,0.0,0.13,42.78,37.77
732,000833,粤桂股份,26.66,1.29,0.34,952642.0,2619126989.57,9.12,28.9,26.5,28.0,26.32,1.32,21.0,36.13,5.48,21383512012.0,12095696013.0,0.26,0.04,31.2,37.0
733,688127,蓝特光学,57.13,1.29,0.73,136121.0,749911396.0,7.45,57.5,53.3,54.0,56.4,1.14,3.35,59.72,10.6,23188935601.0,23188935601.0,-0.05,-0.03,73.49,48.43
734,002879,长缆科技,23.57,1.29,0.3,103379.0,240655719.26,5.16,23.86,22.66,22.86,23.27,1.17,7.5,102.06,2.59,4551547075.0,3249925998.0,0.04,0.3,46.03,26.93
735,001286,陕西能源,11.05,1.28,0.14,307235.0,340848840.01,2.84,11.31,11.0,11.27,10.91,0.8,2.93,12.86,1.58,41437500000.0,11602500000.0,0.36,0.18,9.3,18.69
736,000948,南天信息,16.59,1.28,0.21,57019.0,94006749.19,3.48,16.68,16.11,16.18,16.38,0.97,1.47,-445.07,2.41,6468254761.0,6455638348.0,-0.12,-0.18,-4.6,-7.58
737,301172,君逸数码,27.78,1.28,0.35,48471.0,132067424.95,4.7,27.95,26.66,26.81,27.43,0.77,4.91,209.62,3.27,4791494400.0,2743721702.0,-0.29,-0.07,17.71,26.22
738,603918,金桥信息,15.06,1.28,0.19,116423.0,172630227.0,3.83,15.12,14.55,14.68,14.87,0.83,3.19,-69.15,5.49,5498519342.0,5498519342.0,0.4,0.47,-7.32,-4.02
739,301157,华塑科技,59.0,1.27,0.74,17175.0,98826597.2,5.53,59.22,56.0,57.65,58.26,0.85,8.31,139.45,3.24,3540000000.0,1218943245.0,0.17,0.27,14.47,13.42
740,688355,明志科技,21.52,1.27,0.27,37566.0,79586252.0,4.85,21.66,20.63,21.27,21.25,0.7,3.03,33.45,2.42,2667534669.0,2667534669.0,0.05,0.14,20.16,20.9
741,301365,矩阵股份,25.67,1.26,0.32,26074.0,65548472.9,3.91,25.67,24.68,25.03,25.35,0.77,2.57,50.34,2.65,4620600000.0,2602484976.0,0.43,0.27,8.36,7.68
742,300073,当升科技,53.18,1.26,0.66,154943.0,802180240.42,5.43,53.35,50.5,50.98,52.52,1.2,3.06,43.18,1.99,28945537264.0,26907554372.0,0.04,0.21,-8.06,-7.99
743,600732,爱旭股份,15.29,1.26,0.19,775399.0,1181983591.0,5.56,15.68,14.84,14.9,15.1,1.14,4.29,-45.62,5.0,32372751323.0,27652291977.0,0.0,-0.13,17.43,14.1
744,000875,电投绿能,8.03,1.26,0.1,1464723.0,1171258794.27,3.66,8.15,7.86,8.06,7.93,0.97,4.38,27.91,1.67,29126983127.0,26839511082.0,0.12,0.25,44.68,42.38
745,600365,ST通葡,3.25,1.25,0.04,65538.0,21056478.0,3.74,3.28,3.16,3.17,3.21,1.22,1.53,-22.79,5.6,1475597500.0,1388660000.0,0.31,0.0,-6.88,0.0
746,688620,安凯微,11.39,1.24,0.14,62101.0,69296000.0,4.44,11.46,10.96,11.18,11.25,0.87,2.67,-32.07,3.45,4464880000.0,2646107943.0,0.09,0.0,-9.89,-5.4
747,002573,清新环境,4.11,1.23,0.05,258214.0,106630987.26,2.71,4.2,4.09,4.15,4.06,1.12,1.83,223.42,0.98,5816747695.0,5806392139.0,0.24,0.0,6.48,9.89
748,300645,正元智慧,18.92,1.23,0.23,53744.0,100147581.0,5.46,19.12,18.1,18.54,18.69,0.84,3.86,295.39,2.6,2688654412.0,2635941949.0,-0.11,0.05,4.47,1.01
749,600886,国投电力,14.02,1.23,0.17,596307.0,834644499.0,2.6,14.14,13.78,13.84,13.85,1.42,0.8,12.91,1.69,112223009553.0,104507600754.0,0.07,0.07,0.94,6.86
750,600536,中国软件,42.05,1.23,0.51,166893.0,688309223.0,4.74,42.35,40.38,40.8,41.54,1.1,1.98,-283.06,11.14,39265725857.0,35475730385.0,0.0,0.1,-4.89,-9.18
751,600348,华阳股份,9.98,1.22,0.12,1048725.0,1066380457.0,4.16,10.35,9.94,10.25,9.86,1.35,2.91,24.02,1.3,36002850000.0,36002850000.0,0.0,-0.3,20.1,20.82
752,300932,三友联众,15.05,1.21,0.18,275937.0,411215223.06,3.63,15.15,14.61,14.95,14.87,1.31,12.1,57.46,2.75,4817565170.0,3431306660.0,0.27,0.27,11.81,25.52
753,002051,中工国际,9.2,1.21,0.11,309561.0,282353780.66,2.53,9.2,8.97,9.07,9.09,1.45,2.5,37.04,0.98,11384162220.0,11383506996.0,0.0,0.55,2.45,1.43
754,300987,川网传媒,18.44,1.21,0.22,64784.0,118625264.07,3.95,18.57,17.85,17.85,18.22,1.0,3.74,276.53,4.03,3196905920.0,3196905920.0,0.0,0.11,5.25,9.76
755,603538,美诺华,22.58,1.21,0.27,118817.0,267632315.0,4.8,22.97,21.9,22.1,22.31,1.46,5.5,38.92,2.22,4977764703.0,4881703061.0,0.0,0.13,11.23,17.36
756,301380,挖金客,35.26,1.21,0.42,19792.0,68610538.5,4.25,35.53,34.05,34.23,34.84,0.79,2.45,100.36,4.91,3575097188.0,2846843530.0,-0.09,-0.09,7.6,-6.72
757,300556,丝路视觉,19.38,1.2,0.23,45497.0,86497864.19,4.54,19.44,18.57,18.77,19.15,0.76,4.25,-14.42,5.31,2355935766.0,2073856726.0,-0.1,-0.05,-2.37,2.05
758,000826,启迪环境,2.54,1.2,0.03,985829.0,247624153.72,4.38,2.57,2.46,2.52,2.51,0.63,6.92,-3.97,86.38,3620397250.0,3619939316.0,0.0,0.4,10.43,14.41
759,300070,碧水源,4.22,1.2,0.05,875539.0,370719308.39,3.6,4.3,4.15,4.15,4.17,1.5,2.6,-144.04,0.56,15294163512.0,14229157191.0,0.0,0.24,0.48,7.65
760,300095,华伍股份,10.99,1.2,0.13,153340.0,166251824.5,3.78,11.04,10.63,10.7,10.86,0.86,4.53,84.03,2.76,4616790902.0,3722610598.0,-0.09,0.0,17.29,-9.32
761,300016,北陆药业,10.98,1.2,0.13,582357.0,638711163.02,5.62,11.22,10.61,10.61,10.85,1.44,10.36,104.92,2.8,6180347330.0,6172019274.0,-0.09,0.0,35.56,38.29
762,300651,金陵体育,30.36,1.2,0.36,76518.0,229240122.71,4.67,30.52,29.12,29.12,30.0,0.9,8.75,91.08,3.96,4287126128.0,2654466669.0,-0.03,0.03,43.07,48.97
763,605028,世茂能源,28.98,1.19,0.34,49991.0,145060642.0,4.54,29.48,28.18,28.41,28.64,1.4,3.12,29.68,3.4,4636800000.0,4636800000.0,0.07,0.31,-1.06,-1.9
764,000537,绿发电力,9.4,1.18,0.11,505946.0,478409438.86,3.34,9.65,9.34,9.35,9.29,1.4,2.45,18.09,0.97,19426062109.0,19426062109.0,0.21,0.11,11.77,14.49
765,301327,华宝新能,59.8,1.18,0.7,49756.0,296666299.25,4.26,60.68,58.16,58.74,59.1,1.43,6.52,54.88,1.68,10428005089.0,4561744689.0,0.02,0.35,6.88,3.69
766,688361,中科飞测,172.0,1.18,2.0,78416.0,1303590187.0,6.67,172.95,161.61,164.9,170.0,1.07,3.16,1043.59,11.76,60228076764.0,42706061632.0,0.47,-0.09,42.8,12.43
767,002178,延华智能,6.93,1.17,0.08,752138.0,517437207.23,4.82,6.99,6.66,6.66,6.85,1.21,10.57,514.48,11.32,4935220297.0,4932657285.0,-0.29,-0.29,-2.81,8.45
768,601016,节能风电,3.45,1.17,0.04,2596830.0,897937312.0,2.93,3.5,3.4,3.42,3.41,1.59,4.38,22.21,1.27,22219313381.0,20472818780.0,0.29,0.29,15.0,16.95
769,688190,云路股份,120.5,1.17,1.39,32003.0,377419916.0,9.08,123.3,112.49,116.0,119.11,1.1,2.67,49.53,5.51,14460000000.0,14460000000.0,0.02,-0.04,26.96,24.36
770,002317,众生药业,18.22,1.17,0.21,298133.0,540260275.29,4.05,18.41,17.68,17.78,18.01,1.19,3.91,46.35,3.84,15485733291.0,13876669137.0,0.05,0.05,-22.67,-4.0
771,002414,高德红外,14.79,1.16,0.17,704251.0,1021667796.07,4.58,14.87,14.2,14.45,14.62,0.73,2.07,81.41,9.12,63164187037.0,50265477854.0,0.07,0.14,22.64,0.82
772,301169,零点有数,58.58,1.16,0.67,25986.0,152397961.0,6.01,60.32,56.84,57.38,57.91,1.69,3.61,-58.58,9.64,4220134599.0,4218816549.0,0.0,0.1,35.35,16.93
773,300052,ST中青宝,14.01,1.16,0.16,74955.0,102697113.0,4.62,14.04,13.4,13.57,13.85,1.12,2.86,-100.83,9.7,3668640527.0,3668535452.0,0.07,0.0,16.36,11.54
774,600283,钱江水利,9.61,1.16,0.11,120077.0,114751932.0,2.42,9.62,9.39,9.44,9.5,1.87,2.21,21.98,1.74,5389527270.0,5229446686.0,0.0,0.0,1.8,5.03
775,600633,浙数文化,13.23,1.15,0.15,332454.0,432604085.0,5.12,13.35,12.68,12.96,13.08,0.9,2.62,23.53,1.64,16776625265.0,16776625265.0,0.15,0.38,1.61,2.88
776,300479,神思电子,21.16,1.15,0.24,59796.0,124530660.23,4.06,21.22,20.37,20.51,20.92,0.75,3.04,-29.6,9.48,4169384703.0,4167004203.0,0.05,0.05,9.87,10.67
777,002459,晶澳科技,12.35,1.15,0.14,914508.0,1126575663.22,3.6,12.48,12.04,12.09,12.21,1.08,2.77,-8.63,1.8,40874641885.0,40826054107.0,0.16,0.08,7.58,7.86
778,002314,南山控股,2.65,1.15,0.03,308209.0,80517835.18,2.67,2.65,2.58,2.59,2.62,1.04,2.3,16.31,0.78,7175623659.0,3546434750.0,1.53,1.92,-14.52,-7.02
779,300128,锦富技术,7.01,1.15,0.08,326296.0,222124752.35,5.63,7.02,6.63,6.88,6.93,1.03,2.51,-41.43,13.77,9106799038.0,9096996429.0,0.0,0.0,-1.68,-3.97
780,300839,博汇股份,14.08,1.15,0.16,347620.0,518751547.01,10.34,15.46,14.02,15.0,13.92,0.97,12.0,-48.22,5.51,4153087136.0,4078821923.0,-0.21,-0.56,11.83,16.94
781,002407,多氟多,28.94,1.15,0.33,458034.0,1297381794.89,5.66,29.1,27.48,28.02,28.61,1.07,4.24,331.03,4.17,34451118547.0,31271140904.0,0.0,0.1,-9.59,-14.66
782,688088,虹软科技,45.99,1.14,0.52,76002.0,339398785.0,5.48,46.12,43.63,44.51,45.47,0.99,1.89,71.59,6.72,18449826696.0,18449826696.0,-0.24,-0.13,-4.68,-7.09
783,002238,天威视讯,7.97,1.14,0.09,116509.0,91303176.01,3.3,7.97,7.71,7.77,7.88,0.73,1.45,-112.65,3.01,6396396505.0,6396396505.0,0.25,0.25,-7.0,-1.97
784,600844,金煤科技,3.54,1.14,0.04,1556359.0,576227616.0,9.43,3.85,3.52,3.7,3.5,1.9,18.92,-30.39,25.76,3598495810.0,2912466444.0,0.57,0.0,2.91,22.92
785,002425,凯撒文化,3.59,1.13,0.04,162802.0,57368158.0,5.07,3.61,3.43,3.48,3.55,0.85,1.7,-23.94,1.19,3434427587.0,3432258624.0,0.0,0.28,-9.11,1.41
786,000546,金圆股份,6.26,1.13,0.07,311440.0,191630837.25,4.52,6.29,6.01,6.08,6.19,0.76,4.47,-35.85,1.2,4868078120.0,4361374590.0,0.16,0.16,4.33,-1.88
787,603185,弘元绿能,24.07,1.13,0.27,167408.0,396258663.0,4.5,24.26,23.19,23.21,23.8,1.09,2.47,52.4,1.35,16441658624.0,16344064402.0,0.0,0.08,-22.1,-21.08
788,688292,浩瀚深度,26.95,1.13,0.3,44257.0,115924502.0,6.45,27.18,25.46,26.02,26.65,0.81,2.79,-1204.59,4.13,4267499298.0,4267499298.0,0.07,0.04,15.12,-7.07
789,002519,银河电子,8.97,1.13,0.1,925193.0,813490008.92,6.54,9.15,8.57,8.67,8.87,0.8,8.27,-188.71,4.4,10104085155.0,10035505585.0,0.0,0.0,37.58,38.43
790,002279,久其软件,8.92,1.13,0.1,337175.0,295907148.78,3.85,8.94,8.6,8.68,8.82,0.76,4.27,-200.17,5.49,7690885289.0,7044367953.0,0.22,0.22,-2.3,11.64
791,000531,穗恒运Ａ,7.15,1.13,0.08,268028.0,190790028.16,2.69,7.2,7.01,7.07,7.07,1.23,2.95,12.72,1.07,7446019524.0,6504680239.0,0.28,0.56,9.16,11.54
792,600193,*ST创兴,4.5,1.12,0.05,86760.0,38863153.0,3.15,4.54,4.4,4.43,4.45,1.45,2.04,-185.9,21.49,1914178500.0,1914178500.0,-0.22,-0.22,10.84,17.49
793,603959,百利科技,6.31,1.12,0.07,213391.0,133194029.0,4.33,6.37,6.1,6.36,6.24,0.83,4.35,-20.11,130.24,3093786640.0,3093786640.0,0.0,0.0,2.1,9.93
794,688512,慧智微-U,11.69,1.12,0.13,116322.0,131527667.0,6.06,11.72,11.02,11.42,11.56,0.99,3.58,-24.08,3.32,5457401076.0,3794226760.0,0.0,-0.09,6.76,4.75
795,600756,浪潮软件,16.27,1.12,0.18,92161.0,147891708.0,4.04,16.37,15.72,15.9,16.09,0.91,2.84,-20.21,2.51,5688459811.0,5273086711.0,0.06,-0.06,-21.4,-11.67
796,300133,华策影视,8.14,1.12,0.09,764483.0,609990745.14,4.22,8.15,7.81,7.9,8.05,1.1,4.74,65.83,2.12,15370525785.0,13123543254.0,0.0,0.25,10.6,-2.16
797,300963,中洲特材,20.68,1.12,0.23,159420.0,326072890.1,5.48,20.88,19.76,20.25,20.45,0.8,5.51,132.13,8.59,9484675200.0,5985054222.0,0.0,0.05,14.76,-0.48
798,000777,中核科技,25.61,1.11,0.28,177331.0,449532970.47,3.43,25.72,24.85,25.0,25.33,0.81,4.63,66.01,4.29,9819324557.0,9819151279.0,0.0,-0.04,25.48,-0.93
799,920770,艾能聚,18.2,1.11,0.2,38098.0,67931995.96,4.5,18.2,17.39,17.78,18.0,0.8,4.65,54.68,3.84,2368405585.0,1490467160.0,0.33,0.39,-1.78,6.5
800,002240,盛新锂能,39.65,1.1,0.43,327278.0,1266154309.11,7.52,40.08,37.13,37.77,39.22,0.89,3.59,-36.18,3.46,36291402025.0,36196830827.0,0.15,0.3,27.62,15.16
801,688325,赛微微电,111.1,1.09,1.2,14207.0,153432197.0,9.99,114.98,104.0,107.86,109.9,0.94,1.74,99.33,5.32,9570044567.0,9073032939.0,-0.2,-0.12,29.47,26.93
802,603599,广信股份,14.9,1.09,0.16,292833.0,436296733.0,7.46,15.43,14.33,14.75,14.74,1.42,3.22,19.55,1.36,13563013241.0,13563013241.0,-0.13,0.0,29.79,29.79
803,300283,温州宏丰,8.42,1.08,0.09,287287.0,236572141.66,4.92,8.42,8.01,8.18,8.33,1.18,7.82,266.22,3.65,4184556629.0,3091979787.0,0.6,0.6,8.23,11.82
804,300949,奥雅股份,41.43,1.07,0.44,13016.0,53275704.0,4.37,41.79,40.0,40.79,40.99,1.1,3.79,-64.97,3.74,2485800000.0,1421093040.0,-0.05,-0.17,-8.28,5.69
805,300804,广康生化,46.2,1.07,0.49,38200.0,173030666.95,7.5,47.44,44.01,44.96,45.71,0.69,13.89,73.58,2.51,3418800000.0,1270500000.0,0.24,0.13,30.58,32.0
806,300248,新开普,12.24,1.07,0.13,92706.0,111599362.8,4.62,12.33,11.77,11.88,12.11,0.83,2.27,-1044.83,2.75,5830504330.0,5007544454.0,-0.16,-0.08,-5.56,-1.37
807,002232,启明信息,18.06,1.06,0.19,39757.0,70792985.0,3.75,18.19,17.52,17.65,17.87,0.82,0.97,-196.86,5.45,7378385097.0,7378385097.0,0.0,0.0,-1.2,-3.94
