序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3250,300180,华峰超纤,6.0,-0.99,-0.06,207285.0,124769044.0,1.82,6.08,5.97,6.06,6.06,0.51,1.21,158.26,2.26,10566360930.0,10276014852.0,0.0,0.17,-17.13,-13.42
3251,002682,龙洲股份,5.99,-0.99,-0.06,142061.0,85881589.5,1.65,6.09,5.99,6.08,6.05,0.72,2.53,-26.42,3.13,3368587878.0,3368537562.0,-0.17,-0.17,-30.75,-30.11
3252,603125,常青科技,18.0,-0.99,-0.18,21471.0,38813523.0,2.48,18.36,17.91,18.35,18.18,0.73,0.53,46.08,2.98,7287054750.0,7287054750.0,-0.39,0.17,-4.1,6.64
3253,002646,天佑德酒,8.01,-0.99,-0.08,33110.0,26555336.97,1.36,8.1,7.99,8.09,8.09,0.95,0.7,131.94,1.34,3837654872.0,3812196288.0,0.0,0.13,-9.9,-7.4
3254,000045,深纺织Ａ,12.03,-0.99,-0.12,66130.0,79862334.62,1.65,12.22,12.02,12.19,12.15,0.65,1.45,89.06,2.04,6093457843.0,5497972843.0,0.08,-0.08,-3.99,-1.55
3255,601865,福莱特,14.04,-0.99,-0.14,153431.0,217147670.0,2.19,14.33,14.02,14.27,14.18,0.71,0.81,33.55,1.49,32894039791.0,26690395591.0,-0.07,-0.14,-14.7,-10.4
3256,300645,正元智慧,16.93,-0.99,-0.17,26523.0,45113783.0,2.22,17.28,16.9,17.21,17.1,0.88,1.9,264.32,2.33,2405863299.0,2358695117.0,-0.12,-0.06,-17.62,-9.61
3257,300087,荃银高科,8.04,-0.99,-0.08,86148.0,69268038.07,1.48,8.12,8.0,8.12,8.12,0.75,0.96,-31.73,4.37,7616547278.0,7201207455.0,0.0,0.0,-23.14,-31.16
3258,300107,建新股份,6.96,-1.0,-0.07,68167.0,47626475.0,1.85,7.06,6.93,7.05,7.03,0.91,1.96,491.58,2.6,3916964585.0,2417121814.0,0.14,0.14,-3.06,2.05
3259,002892,科力尔,10.91,-1.0,-0.11,46822.0,51677309.92,2.27,11.16,10.91,11.11,11.02,0.87,0.97,134.42,6.23,8122899543.0,5274082012.0,-0.09,-0.18,-20.07,-18.7
3260,002189,中光学,19.8,-1.0,-0.2,26273.0,52268852.0,1.8,20.08,19.72,20.0,20.0,0.8,1.01,-20.26,9.83,5171745605.0,5170966436.0,0.05,0.3,-21.89,-14.25
3261,300897,山科智能,24.69,-1.0,-0.25,16391.0,40300456.5,3.21,25.0,24.2,24.8,24.94,1.6,1.87,99.29,3.53,3462026961.0,2158396541.0,-0.2,-0.12,-9.16,-4.0
3262,300490,华自科技,18.73,-1.0,-0.19,303228.0,574844470.0,4.86,19.5,18.58,18.6,18.92,1.11,7.71,-29.74,3.39,7467101724.0,7365621423.0,0.11,0.05,45.53,56.21
3263,000837,秦川机床,10.85,-1.0,-0.11,108373.0,118925957.76,2.92,11.12,10.8,11.04,10.96,0.9,1.08,209.88,2.27,11101132331.0,10930326206.0,-0.18,-0.18,-19.75,-15.76
3264,600251,冠农股份,10.9,-1.0,-0.11,59647.0,65467387.0,2.54,11.13,10.85,11.01,11.01,0.61,0.77,18.3,2.23,8469230055.0,8469230055.0,-0.09,0.0,14.86,18.09
3265,300323,华灿光电,9.88,-1.0,-0.1,494516.0,494829744.0,3.21,10.15,9.83,10.0,9.98,0.79,4.16,-36.6,2.44,16035228114.0,11734416779.0,0.0,0.0,12.27,23.81
3266,688093,世华科技,33.67,-1.0,-0.34,21651.0,73576733.0,2.44,34.4,33.57,34.3,34.01,0.78,0.77,23.67,3.38,9440488573.0,9440488573.0,0.03,0.09,-10.4,-8.63
3267,001260,坤泰股份,20.76,-1.0,-0.21,11982.0,24912987.0,1.67,21.05,20.7,20.99,20.97,0.87,1.04,47.94,2.88,2387400000.0,2387400000.0,-0.24,-0.14,3.7,3.18
3268,001267,汇绿生态,41.45,-1.0,-0.42,517741.0,2186644868.42,6.21,43.5,40.9,41.87,41.87,0.93,8.55,369.48,19.99,32545075903.0,25103884029.0,0.1,0.46,85.04,89.27
3269,603768,常青股份,10.87,-1.0,-0.11,17038.0,18642176.0,1.82,11.06,10.86,11.04,10.98,0.93,0.72,-28.51,1.1,2586580166.0,2586580166.0,0.09,0.0,-8.73,-6.29
3270,600715,文投控股,1.99,-1.0,-0.02,211714.0,42214661.0,1.49,2.01,1.98,2.01,2.01,0.85,0.74,1647.58,7.19,8079108465.0,5696120760.0,0.51,0.0,-14.22,-8.72
3271,301337,亚华电子,27.74,-1.0,-0.28,10699.0,29865250.0,2.14,28.26,27.66,28.02,28.02,0.79,2.89,-372.62,2.64,2890508000.0,1025985399.0,0.11,-0.04,-13.69,0.84
3272,300139,晓程科技,56.61,-1.0,-0.57,389748.0,2265787937.09,6.37,59.85,56.21,58.95,57.18,1.16,16.68,151.48,14.0,15511140000.0,13227448727.0,0.02,-0.02,59.69,86.46
3273,600058,五矿发展,10.92,-1.0,-0.11,124321.0,136019857.0,2.99,11.13,10.8,11.13,11.03,1.39,1.16,612.72,2.4,11705264964.0,11705264964.0,0.0,-0.27,-5.21,-5.21
3274,603418,友升股份,51.28,-1.0,-0.52,6899.0,35545538.0,1.62,51.99,51.15,51.92,51.8,0.81,1.67,20.68,2.24,9900549808.0,2121177303.0,-0.14,-0.18,-12.85,-15.24
3275,688416,恒烁股份,82.08,-1.0,-0.83,54158.0,450321359.0,4.49,85.0,81.28,83.5,82.91,1.36,6.52,-69.0,5.31,6813106953.0,6813106953.0,-0.17,-0.06,14.22,48.88
3276,000530,冰山冷热,5.94,-1.0,-0.06,116838.0,69876270.4,2.17,6.05,5.92,6.0,6.0,0.79,1.95,41.6,1.57,5008682292.0,3564246290.0,0.0,0.17,-22.25,-18.85
3277,002444,巨星科技,30.82,-1.0,-0.31,97276.0,301109895.29,2.18,31.38,30.7,31.29,31.13,0.73,0.85,12.81,1.95,36813817569.0,35351550218.0,0.0,-0.13,-17.88,-9.41
3278,600505,西昌电力,12.75,-1.01,-0.13,85692.0,109848395.0,1.94,12.96,12.71,12.95,12.88,0.87,2.35,282.07,3.81,4648235625.0,4648235625.0,0.0,-0.08,-6.59,-2.45
3279,002987,京北方,16.58,-1.01,-0.17,80434.0,134022112.2,1.85,16.85,16.54,16.81,16.75,0.66,0.95,44.31,4.94,14382489320.0,13986014649.0,-0.06,0.0,-23.84,-22.99
3280,688719,爱科赛博,50.0,-1.01,-0.51,33539.0,167416657.0,3.23,50.84,49.21,50.1,50.51,0.83,3.74,-135.07,3.37,5769270900.0,4486114900.0,0.0,0.1,-8.71,13.25
3281,603529,爱玛科技,29.26,-1.01,-0.3,78189.0,228994224.0,1.56,29.5,29.04,29.5,29.56,0.53,0.92,9.99,2.67,25394548653.0,24799619001.0,0.0,0.0,-3.69,-1.48
3282,688208,道通科技,35.28,-1.01,-0.36,73738.0,262414260.0,3.25,36.3,35.14,35.89,35.64,0.55,1.1,25.26,6.43,23644073386.0,23644073386.0,0.0,0.09,-12.41,-4.13
3283,301188,力诺药包,23.52,-1.01,-0.24,165329.0,390820712.38,4.63,24.33,23.23,23.85,23.76,0.49,6.18,92.75,3.71,6292461185.0,6292461185.0,-0.21,0.04,26.66,33.64
3284,603156,养元饮品,31.36,-1.01,-0.32,44862.0,140827247.0,2.65,31.99,31.15,31.99,31.68,0.59,0.36,26.49,4.4,39522304470.0,39522304470.0,0.1,0.1,-4.94,9.08
3285,002404,嘉欣丝绸,6.85,-1.01,-0.07,54238.0,37162332.0,1.45,6.92,6.82,6.9,6.92,0.84,1.19,21.3,1.91,3836353056.0,3120472502.0,-0.15,0.29,-3.25,-2.28
3286,002163,海南发展,12.76,-1.01,-0.13,204645.0,263764390.77,2.64,13.06,12.72,12.95,12.89,0.95,2.55,-22.17,15.31,10781662383.0,10253283645.0,0.08,0.16,-36.23,-46.48
3287,600699,均胜电子,25.55,-1.01,-0.26,338835.0,879009236.0,4.11,26.47,25.41,26.06,25.81,0.82,2.5,29.66,2.29,39622187885.0,34621620604.0,-0.04,0.0,-16.5,-18.53
3288,300806,斯迪克,51.95,-1.01,-0.53,110638.0,581340720.84,3.94,53.73,51.66,52.58,52.48,0.67,3.5,390.14,10.38,23548961131.0,16427118435.0,-0.06,-0.27,53.52,69.0
3289,603612,索通发展,26.48,-1.01,-0.27,175025.0,467747098.0,5.46,27.56,26.1,26.88,26.75,1.28,3.51,15.13,2.35,13189806074.0,13189806074.0,-0.11,-0.08,-0.97,12.68
3290,603677,奇精机械,15.67,-1.01,-0.16,9768.0,15394667.0,2.27,16.0,15.64,16.0,15.83,0.67,0.51,62.57,2.6,3018055555.0,3018055555.0,0.0,-0.19,-13.81,-13.81
3291,600783,鲁信创投,20.68,-1.01,-0.21,129084.0,270647917.0,3.3,21.34,20.65,21.09,20.89,0.87,1.73,35.97,3.25,15393350200.0,15393350200.0,0.0,0.05,-42.32,-16.38
3292,300320,海达股份,9.83,-1.01,-0.1,123283.0,121714251.0,1.71,9.98,9.81,9.9,9.93,1.66,2.54,25.43,2.33,5910132098.0,4770789978.0,-0.1,0.0,-0.41,5.36
3293,688352,颀中科技,12.78,-1.01,-0.13,77155.0,99632855.0,2.63,13.08,12.74,13.05,12.91,0.77,2.11,57.17,2.47,15195896541.0,4675960752.0,0.08,0.0,-5.19,1.35
3294,603066,音飞储存,9.82,-1.01,-0.1,19486.0,19278669.0,1.71,9.99,9.82,9.99,9.92,0.87,0.66,34.72,2.01,2888848327.0,2888848327.0,-0.2,-0.2,-11.69,-8.65
3295,603679,华体科技,13.71,-1.01,-0.14,47610.0,66079222.0,3.61,14.13,13.63,13.88,13.85,0.83,2.68,-32.21,3.01,2436078035.0,2436078035.0,-0.07,0.0,-23.11,-15.16
3296,002562,兄弟科技,5.89,-1.01,-0.06,207586.0,122862591.9,2.18,6.0,5.87,5.99,5.95,0.99,2.96,49.77,1.7,6731221091.0,4132004532.0,0.0,0.0,-15.62,-8.82
3297,600579,中化装备,7.86,-1.01,-0.08,38857.0,30746802.0,2.39,8.02,7.83,7.94,7.94,0.95,0.79,-107.88,2.37,3879701966.0,3879701966.0,0.0,0.0,-16.12,-5.3
3298,601888,中国中免,68.38,-1.01,-0.7,202365.0,1395859700.0,2.19,69.77,68.26,69.32,69.08,0.88,1.04,39.62,2.55,142079734517.0,133510277699.0,0.01,0.03,-28.32,-27.69
3299,600168,武汉控股,4.89,-1.01,-0.05,54154.0,26562280.0,1.21,4.94,4.88,4.94,4.94,0.75,0.55,52.29,0.9,4857714112.0,4857714112.0,0.0,0.0,-5.78,-3.93
3300,300610,晨化股份,11.79,-1.01,-0.12,30979.0,36755166.0,1.93,12.0,11.77,11.99,11.91,0.57,1.85,24.51,2.14,2534944084.0,1976288469.0,-0.34,0.0,-1.34,1.55
3301,000532,华金资本,13.65,-1.02,-0.14,58288.0,80294368.53,3.26,14.08,13.63,13.8,13.79,0.88,1.7,28.79,2.89,4705268841.0,4689454033.0,0.07,0.0,-25.12,-15.32
3302,002870,香山股份,35.78,-1.02,-0.37,13223.0,47637599.0,2.24,36.48,35.67,36.15,36.15,0.63,1.03,49.78,2.85,4725666256.0,4614245332.0,0.03,0.0,-6.7,-9.0
3303,300303,聚飞光电,9.7,-1.02,-0.1,1196478.0,1173940835.56,3.47,10.0,9.66,9.8,9.8,0.68,9.0,44.94,3.61,13743013612.0,12893220464.0,0.0,0.21,34.91,41.81
3304,300288,朗玛信息,12.61,-1.02,-0.13,32791.0,41723869.0,2.9,12.95,12.58,12.8,12.74,0.81,1.28,236.62,3.92,4261441079.0,3235340021.0,-0.08,0.08,-20.44,-6.32
3305,000698,ST沈化,3.87,-1.02,-0.04,49632.0,19220246.6,1.53,3.91,3.85,3.9,3.91,0.76,0.63,-290.64,2.3,3171520709.0,3040714709.0,0.26,0.52,3.2,5.74
3306,301633,港迪技术,62.3,-1.02,-0.64,3755.0,23485600.28,1.57,63.13,62.14,63.13,62.94,0.91,1.47,59.96,3.8,3468864000.0,1589312997.0,-0.14,-0.24,-12.96,-10.9
3307,300637,扬帆新材,11.69,-1.02,-0.12,48844.0,57314745.5,2.29,11.92,11.65,11.8,11.81,0.94,2.08,67.15,3.74,2744229020.0,2741362795.0,0.17,0.0,-8.74,0.52
3308,002292,奥飞娱乐,7.8,-1.02,-0.08,181410.0,142541887.56,2.16,7.95,7.78,7.94,7.88,0.81,1.78,171.13,3.91,11533857637.0,7939376422.0,0.0,0.0,-28.11,-11.86
3309,000707,双环科技,5.84,-1.02,-0.06,94834.0,55474260.96,1.53,5.91,5.82,5.9,5.9,0.56,1.72,-97.62,1.2,3414748407.0,3216108960.0,-0.17,-0.17,-7.01,-3.47
3310,688315,诺禾致源,14.53,-1.02,-0.15,40442.0,58709860.0,2.52,14.78,14.41,14.61,14.68,1.28,0.97,51.34,2.26,6047386000.0,6047386000.0,0.0,0.07,-8.21,9.41
3311,605028,世茂能源,28.15,-1.02,-0.29,12572.0,35662655.0,2.95,28.92,28.08,28.44,28.44,0.68,0.79,26.13,3.28,4504000000.0,4504000000.0,-0.04,-0.04,-19.46,-4.71
3312,301028,鼎熔岩,14.6,-1.02,-0.15,21533.0,31587075.0,1.9,14.83,14.55,14.75,14.75,0.72,0.87,21.9,3.4,5607125445.0,3627507795.0,0.14,0.27,-7.59,0.14
3313,600738,丽尚国潮,4.79,-1.03,-0.05,81892.0,39368413.0,1.65,4.86,4.78,4.84,4.84,0.71,1.08,22.24,1.74,3646795780.0,3643591079.0,0.0,-0.21,-9.96,-7.17
3314,002005,ST德豪,2.88,-1.03,-0.03,88034.0,25426644.0,2.75,2.94,2.86,2.91,2.91,0.78,0.5,41.99,13.67,5046983591.0,5045740295.0,-0.35,0.35,1.41,16.13
3315,600487,亨通光电,52.13,-1.03,-0.54,1301525.0,6872018676.0,4.29,53.99,51.73,52.86,52.67,0.68,5.32,40.59,4.18,128573028357.0,127467292046.0,0.0,0.15,108.19,110.8
3316,688478,晶升股份,36.45,-1.03,-0.38,53275.0,195762873.0,4.07,37.4,35.9,37.0,36.83,0.76,5.15,-143.7,3.34,5043444199.0,3769275036.0,-0.41,-0.6,-9.06,-2.57
3317,300259,新天科技,4.81,-1.03,-0.05,267199.0,128717851.8,2.47,4.89,4.77,4.85,4.86,1.05,2.28,22.45,1.84,5626745292.0,5625454841.0,0.0,0.63,1.26,9.57
3318,300296,利亚德,7.69,-1.03,-0.08,1124316.0,874606744.52,3.86,7.95,7.65,7.84,7.77,0.98,4.94,67.89,2.57,20855104837.0,17491113230.0,0.0,0.0,8.77,21.68
3319,000750,国海证券,3.86,-1.03,-0.04,294949.0,114436096.98,1.54,3.92,3.86,3.91,3.9,0.54,0.51,32.05,1.09,24650633481.0,22373347351.0,-0.26,0.0,-12.67,-8.96
3320,688206,概伦电子,32.79,-1.03,-0.34,37142.0,123443537.0,3.02,33.7,32.7,33.3,33.13,1.0,0.85,416.71,7.12,14269481800.0,14269481800.0,0.03,0.0,-18.13,-5.86
3321,300987,川网传媒,17.22,-1.03,-0.18,27630.0,47924268.62,2.18,17.56,17.18,17.5,17.4,0.7,1.59,144.72,3.71,2985396960.0,2985396960.0,0.0,-0.06,-20.46,2.5
3322,002922,伊戈尔,38.58,-1.03,-0.4,197174.0,775371659.36,4.95,40.28,38.35,39.16,38.98,0.81,5.27,81.54,4.31,16327292264.0,14435385314.0,0.0,0.03,9.29,26.41
3323,603395,红四方,27.87,-1.03,-0.29,25186.0,70500973.0,1.56,28.28,27.84,28.16,28.16,0.99,3.87,118.55,5.18,7246200000.0,1811550000.0,-0.04,0.0,-9.07,-4.65
3324,002687,乔治白,4.74,-1.04,-0.05,93330.0,44339384.93,2.3,4.83,4.72,4.8,4.79,0.95,2.26,75.21,1.6,2392654787.0,1959751265.0,0.0,0.0,-1.66,-1.66
3325,600287,苏豪时尚,5.7,-1.04,-0.06,40501.0,23145758.0,2.6,5.82,5.67,5.82,5.76,0.73,0.93,56.36,1.08,2489737622.0,2489737622.0,0.35,0.18,0.18,4.4
3326,601956,东贝集团,6.68,-1.04,-0.07,49369.0,33165858.0,1.63,6.77,6.66,6.75,6.75,0.83,0.79,29.84,1.63,4152398821.0,4152398821.0,0.0,0.0,-9.24,-6.31
3327,603657,春光科技,25.66,-1.04,-0.27,15745.0,40405299.0,2.08,26.05,25.51,25.73,25.93,0.71,1.16,538.27,3.68,3468976683.0,3468976683.0,0.0,0.35,-16.77,-13.89
3328,003005,竞业达,18.04,-1.04,-0.19,15740.0,28520330.8,2.19,18.36,17.96,18.23,18.23,0.72,1.24,-93.16,2.32,4174251986.0,2290686836.0,-0.06,-0.06,-19.89,-11.53
3329,002679,福建金森,10.43,-1.04,-0.11,23034.0,24138362.0,1.99,10.62,10.41,10.62,10.54,0.58,0.98,-78.0,3.35,2458935080.0,2458935080.0,-0.19,-0.19,-12.79,-11.31
3330,301330,熵基科技,34.1,-1.04,-0.36,22313.0,76864463.1,2.58,34.9,34.01,34.68,34.46,0.84,1.15,46.95,2.36,8025487855.0,6626365230.0,-0.06,0.0,-30.21,3.18
3331,300609,汇纳科技,36.24,-1.04,-0.38,32873.0,119394353.54,3.39,36.94,35.7,36.8,36.62,0.87,2.74,-91.18,4.37,4352945385.0,4346234462.0,-0.03,0.17,-18.4,-6.04
3332,688152,麒麟信安,34.23,-1.04,-0.36,9084.0,31390327.0,2.2,34.92,34.16,34.9,34.59,0.82,0.88,-59.47,2.87,3519883189.0,3519883189.0,0.0,-0.03,-25.91,-15.17
3333,603310,巍华新材,16.16,-1.04,-0.17,11834.0,19229427.0,1.35,16.38,16.16,16.35,16.33,0.87,0.61,38.56,1.41,5580694400.0,3135201600.0,0.0,-0.06,-6.26,-3.87
3334,688147,微导纳米,69.45,-1.04,-0.73,83421.0,588648161.0,4.84,72.13,68.73,71.06,70.18,1.09,1.81,150.48,10.75,32027465673.0,32027465673.0,0.07,0.04,-4.73,10.61
3335,002420,毅昌科技,7.64,-1.04,-0.08,68149.0,52308767.0,1.68,7.75,7.62,7.75,7.72,0.68,1.71,61.89,5.1,3142255600.0,3052633434.0,-0.13,-0.26,-2.92,-0.65
3336,002320,海峡股份,8.55,-1.04,-0.09,159586.0,137543915.46,2.08,8.72,8.54,8.67,8.64,1.04,0.71,110.38,4.78,19111787101.0,19111787101.0,0.0,0.0,-24.27,-29.75
3337,301533,威马农机,32.25,-1.04,-0.34,7117.0,23033380.0,1.99,32.8,32.15,32.75,32.59,0.85,2.5,65.71,2.8,3170391075.0,917083575.0,0.06,0.16,-19.9,-20.39
3338,002200,*ST交投,7.58,-1.04,-0.08,22738.0,17300852.7,1.44,7.68,7.57,7.64,7.66,1.01,1.16,-137.48,2.66,3419531904.0,1483602853.0,0.0,0.0,1.34,0.93
3339,300984,金沃股份,58.95,-1.04,-0.62,21523.0,128774817.2,3.68,60.83,58.64,60.0,59.57,0.78,2.43,151.02,6.9,7279053272.0,5222527816.0,-0.29,0.14,-29.49,-30.55
3340,000712,锦龙股份,10.49,-1.04,-0.11,90490.0,95278001.11,1.79,10.65,10.46,10.62,10.6,0.54,1.01,46.32,3.71,9399040000.0,9396250971.0,-0.1,0.0,-17.79,-12.73
3341,300922,天秦装备,19.93,-1.04,-0.21,31588.0,63342578.0,1.99,20.23,19.83,20.15,20.14,0.89,2.53,74.73,3.31,3164133835.0,2488747011.0,0.15,0.15,-24.16,-12.86
3342,603217,元利科技,25.62,-1.04,-0.27,29300.0,75372608.0,1.78,26.01,25.55,25.76,25.89,0.48,1.41,26.23,1.59,5331204312.0,5331204312.0,-0.16,0.0,-3.43,0.0
3343,002373,千方科技,9.56,-1.04,-0.1,151779.0,146362035.14,2.59,9.79,9.54,9.78,9.66,0.82,1.1,59.97,1.32,15106599335.0,13169799845.0,-0.21,0.0,-29.19,-18.64
3344,002171,楚江新材,11.44,-1.04,-0.12,303404.0,350730523.28,2.85,11.73,11.4,11.67,11.56,1.09,1.88,39.21,2.14,18566409256.0,18461202417.0,-0.09,0.09,-26.85,-13.73
3345,603172,万丰股份,20.78,-1.05,-0.22,20384.0,42708831.0,2.43,21.26,20.75,21.14,21.0,1.04,4.07,55.81,2.55,2771636400.0,1040662400.0,0.0,-0.14,16.15,16.74
3346,301133,金钟股份,43.5,-1.05,-0.46,25336.0,111143471.86,3.14,44.63,43.25,43.96,43.96,0.44,2.28,152.19,4.57,5283798144.0,4834414652.0,0.07,0.09,13.05,13.55
3347,002516,旷达科技,5.66,-1.05,-0.06,94168.0,53703830.56,2.1,5.77,5.65,5.75,5.72,0.84,0.65,45.2,2.2,8324946940.0,8249046340.0,0.0,0.0,-19.03,-14.11
3348,600562,国睿科技,27.33,-1.05,-0.29,111931.0,307676585.0,2.21,27.88,27.27,27.6,27.62,0.85,0.9,68.33,5.22,33939974767.0,33939974767.0,-0.04,0.04,-20.58,-3.29
3349,300948,冠中生态,18.93,-1.05,-0.2,31016.0,59617307.96,3.55,19.58,18.9,19.22,19.13,1.04,2.05,-299.62,3.47,3043680267.0,2869061675.0,0.0,-0.05,-29.5,-12.72
3350,601868,中国能建,2.83,-1.05,-0.03,5906222.0,1683544017.0,2.1,2.88,2.82,2.86,2.86,1.01,1.82,21.44,1.06,125199718578.0,91773299210.0,0.0,0.0,17.43,20.43
3351,301246,宏源药业,24.53,-1.05,-0.26,271718.0,662617528.49,4.28,24.96,23.9,24.51,24.79,0.93,15.98,-6689.14,2.26,9812166804.0,4171999849.0,-0.16,-0.37,6.47,-1.88
3352,600178,东安动力,11.36,-1.05,-0.12,45479.0,52247428.0,2.79,11.67,11.35,11.59,11.48,1.06,0.97,423.24,2.07,5299169189.0,5299169189.0,-0.44,-0.09,-15.29,-11.18
3353,002888,惠威科技,18.85,-1.05,-0.2,21724.0,41174318.0,2.1,19.18,18.78,19.14,19.05,0.95,2.9,210.08,7.32,2783078316.0,1412298927.0,0.0,0.11,-8.5,-3.78
3354,300631,久吾高科,27.23,-1.05,-0.29,24816.0,68170631.0,2.47,27.88,27.2,27.81,27.52,0.87,2.06,52.62,2.6,3404932436.0,3280968051.0,0.0,0.04,-11.39,-5.75
3355,002893,京能热力,10.35,-1.05,-0.11,82188.0,85161084.69,1.82,10.5,10.31,10.49,10.46,0.33,4.05,35.38,2.24,2728674000.0,2098758696.0,0.0,0.1,-10.54,-7.51
3356,300927,江天化学,30.1,-1.05,-0.32,52643.0,158669920.7,4.04,31.0,29.77,30.69,30.42,0.53,3.74,396.89,4.51,4345236000.0,4240756793.0,0.03,0.17,20.98,29.13
3357,001368,通达创智,27.44,-1.05,-0.29,46078.0,127947005.11,4.65,28.5,27.21,27.76,27.73,1.62,4.26,31.8,2.26,3123685743.0,2969312557.0,0.07,-0.18,8.8,11.64
3358,002652,扬子新材,4.7,-1.05,-0.05,144776.0,68656046.0,2.53,4.82,4.7,4.75,4.75,0.81,2.83,-115.66,9.6,2406700800.0,2406700800.0,-0.42,-0.42,16.05,18.99
3359,600148,长春一东,17.99,-1.05,-0.19,10638.0,19234258.0,1.87,18.27,17.93,18.27,18.18,0.68,0.75,233.67,5.36,2545880936.0,2545880936.0,0.0,0.28,-13.22,-8.07
3360,002887,绿茵生态,11.26,-1.05,-0.12,20880.0,23533618.0,1.85,11.41,11.2,11.35,11.38,0.4,0.96,36.74,1.5,3445420838.0,2446022648.0,0.27,0.09,19.91,20.3
3361,603956,威派格,5.64,-1.05,-0.06,61681.0,35028272.0,2.46,5.75,5.61,5.73,5.7,0.94,1.08,-32.73,1.63,3214271453.0,3214271453.0,-0.18,-0.18,-19.43,-12.69
3362,600588,用友网络,12.16,-1.06,-0.13,263861.0,322545728.0,2.36,12.38,12.09,12.33,12.29,0.73,0.77,-22.29,5.61,41550688493.0,41550688493.0,0.08,0.16,-24.09,-8.3
3363,300684,中石科技,54.16,-1.06,-0.58,111621.0,612299917.36,3.34,55.63,53.8,54.78,54.74,1.04,5.46,48.34,7.74,16221419518.0,11065052213.0,0.28,0.35,8.86,10.04
3364,001280,中国铀业,80.4,-1.06,-0.86,97835.0,799358564.61,4.01,83.46,80.2,82.16,81.26,1.14,6.19,103.96,12.15,166281818167.0,12710215624.0,0.0,0.12,17.29,31.98
3365,688410,山外山,15.92,-1.06,-0.17,39917.0,63737149.0,3.85,16.22,15.6,16.11,16.09,1.11,1.25,35.55,2.85,5088041902.0,5088041902.0,-0.31,-0.13,-1.73,6.35
3366,300013,新宁物流,3.75,-1.06,-0.04,95380.0,35908763.5,2.11,3.81,3.73,3.8,3.79,0.9,2.14,-310.33,10.69,2093845853.0,1672355824.0,0.0,0.0,-8.54,-4.82
3367,603759,海天股份,9.34,-1.06,-0.1,31560.0,29614026.0,1.69,9.48,9.32,9.45,9.44,0.71,0.68,31.12,1.51,4312838400.0,4312838400.0,0.11,0.11,-14.7,-11.39
3368,003031,中瓷电子,103.29,-1.06,-1.11,141027.0,1481105261.03,5.81,108.4,102.33,104.85,104.4,0.74,4.15,78.82,7.4,46589249806.0,35134785130.0,-0.02,0.06,27.69,41.18
3369,603693,江苏新能,13.98,-1.06,-0.15,129597.0,180766325.0,1.91,14.07,13.8,14.04,14.13,0.7,1.45,23.95,1.79,12462832802.0,12462832802.0,0.07,0.14,12.02,17.88
3370,603038,华立股份,15.0,-1.06,-0.16,26944.0,40603259.0,1.45,15.2,14.98,15.16,15.16,0.93,1.0,64.57,2.89,4030156590.0,4030156590.0,0.0,-0.13,-13.59,-6.83
3371,920670,数字人,16.82,-1.06,-0.18,18297.0,30900914.79,2.71,17.19,16.73,17.17,17.0,0.71,2.75,218.23,7.16,1785987968.0,1120777287.0,0.12,0.3,-20.7,-0.12
3372,002735,王子新材,14.94,-1.06,-0.16,92045.0,139219331.0,2.85,15.33,14.9,15.19,15.1,1.16,3.23,237.61,3.3,5606300034.0,4258786555.0,0.0,-0.07,-35.77,-17.14
3373,002354,天娱数科,5.62,-1.06,-0.06,434830.0,246473947.72,2.99,5.77,5.6,5.74,5.68,0.93,2.67,163.32,7.24,9298772308.0,9137733788.0,-0.18,-0.18,-30.45,-11.77
3374,688210,统联精密,48.34,-1.06,-0.52,35001.0,171836770.0,4.5,50.2,48.0,49.0,48.86,0.93,2.16,-1682.69,6.07,7824255697.0,7824255697.0,-0.25,-0.12,-16.66,-12.62
3375,002708,光洋股份,13.12,-1.06,-0.14,127701.0,169526742.18,3.24,13.48,13.05,13.32,13.26,0.48,2.47,86.98,4.36,7374725327.0,6778533949.0,0.0,0.08,-4.44,-1.2
3376,920526,凯华材料,18.74,-1.06,-0.2,6594.0,12406189.81,3.22,19.11,18.5,19.11,18.94,0.75,1.26,107.56,6.77,1549798000.0,981366688.0,0.43,0.54,-26.54,-20.32
3377,300366,ST创意,5.6,-1.06,-0.06,60975.0,34285381.0,2.12,5.7,5.58,5.69,5.66,0.81,1.15,-12.82,2.08,3402426440.0,2970813944.0,-0.18,0.0,-28.93,-17.77
3378,688225,亚信安全,16.78,-1.06,-0.18,29259.0,49397090.0,3.3,17.29,16.73,17.0,16.96,0.88,0.73,-15.06,3.87,6712167800.0,6712167800.0,0.0,0.0,-32.75,-13.51
3379,688070,纵横股份,48.46,-1.06,-0.52,13728.0,67278790.0,3.27,49.76,48.16,49.4,48.98,0.93,1.57,397.39,7.14,4244126800.0,4244126800.0,0.14,0.37,-25.67,-12.53
3380,002232,启明信息,17.74,-1.06,-0.19,31684.0,56575947.0,1.73,18.01,17.7,17.94,17.93,0.78,0.78,222.71,5.13,7247649592.0,7247649592.0,0.0,0.11,-15.4,-5.64
