序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
55,920970,大禹生物,6.76,26.72,1872.629,12110.95,换手率达20%的证券
56,001223,欧克科技,47.84,-10.35,555.6512,27781.6514,跌幅偏离值达7%的证券
57,001389,广合科技,216.5,-9.14,1645.7234,364827.5177,跌幅偏离值达7%的证券
58,002491,通鼎互联,29.59,-9.06,17853.4613,545957.6512,跌幅偏离值达7%的证券
59,002522,浙江众成,7.17,-10.39,12855.8326,95470.3453,跌幅偏离值达7%的证券
60,002674,兴业科技,25.68,-10.39,4093.6415,110075.364,跌幅偏离值达7%的证券
61,600206,有研新材,59.94,-10.44,14334.7687,925857.41,跌幅偏离值达7%的证券
62,600228,返利科技,8.37,-10.44,7512.5005,64726.43,跌幅偏离值达7%的证券
63,603203,快克智能,69.1,-10.44,2431.6037,177354.22,跌幅偏离值达7%的证券
64,603303,得邦照明,23.9,-10.42,997.8812,24310.29,跌幅偏离值达7%的证券
65,002733,雄韬股份,28.5,-21.94,9338.3664,279216.6553,连续三个交易日内，跌幅偏离值累计达20%的证券
66,300121,阳谷华泰,15.12,20.0,10187.1391,148607.9907,
67,300487,蓝晓科技,70.62,20.0,1967.7396,134022.7084,
68,300607,拓斯达,49.48,20.0,5069.04,245441.295,
69,300852,四会富仕,83.09,20.0,2153.006,164090.2466,
70,300873,海晨股份,28.72,20.0,5496.4273,152399.714,
71,688106,金宏气体,49.78,20.01,5467.1589,265801.8,
72,688247,宣泰医药,9.02,19.95,1322.3765,11409.57,
73,688553,汇宇制药,12.76,20.04,3791.5745,45521.73,
74,688571,杭华股份,10.5,20.0,2978.5813,30049.37,
75,688728,格科微,25.25,20.01,17580.4063,429840.5,
76,300269,联建光电,6.17,31.71,15904.5855,91931.563,
77,300270,中威电子,14.28,35.57,10337.1672,135493.7618,
78,300518,新迅达,39.66,41.3,3775.2489,129221.5681,
79,300566,激智科技,42.24,30.38,13364.4268,486573.3717,
80,301165,锐捷网络,85.92,32.77,7599.4491,614619.7383,
81,301328,维峰电子,80.6,32.59,2754.9179,194163.7205,
82,301421,波长光电,121.0,31.12,3179.7649,350095.6896,
83,301528,多浦乐,85.34,35.11,1893.6666,148054.3606,
84,688286,敏芯股份,133.33,37.77,1677.4612,208525.66,
85,688336,三生国健,58.5,35.16,7925.4249,414761.04,
86,688548,广钢气体,55.0,36.03,19364.4816,936697.87,
87,300863,卡倍亿,62.98,-17.81,2481.0131,172085.3749,
88,300545,联得装备,43.17,33.47,4129.3652,182992.2655,
89,301520,万邦医药,31.0,36.92,1207.0994,36219.1446,
90,301669,高特电子,41.98,34.64,2836.706,115208.1455,
91,688721,龙图光罩,69.24,31.84,1702.7388,115406.79,
92,688797,臻宝科技,742.18,38.49,1123.5692,828025.72,
93,600233,圆通速递,17.33,58.58,1185.6639,20547.56,单只标的证券的当日融资买入数量达到当日该证券总交易量的50%以上
94,920699,海达尔,92.93,29.99,368.361,30965.53,
95,920790,联迪信息,28.72,31.88,998.7666,28067.38,
