序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
26,000733,振华科技,-10.005350112915039,50.46,29.84 亿,279.60 亿,279.63 亿,439.4696044921875,10.358214378356934,41588021,143406,380140909,1,21,军工电子
27,603311,金海高科,-9.995112419128418,36.83,5.57 亿,86.88 亿,86.88 亿,61.38418960571289,6.266048908233643,47719157,132639,75503709,1,1,家电零部
28,603678,火炬电子,-10.003175735473633,56.68,38.34 亿,269.55 亿,269.55 亿,169.903564453125,13.41904354095459,69029608,143208,2563659072,1,1,军工电子
29,603267,鸿远电子,-10.0,67.32,13.83 亿,155.56 亿,155.56 亿,40.37638854980469,8.657052993774414,104588755,111209,2424360015,1,2,军工电子
30,603002,宏昌电子,-9.970149040222168,15.08,7.29 亿,171.02 亿,171.02 亿,9125.2666015625,4.190821647644043,124778706,111109,776559680,1,5,电子化学
31,002951,金时科技,-9.99551773071289,20.08,5515.78 万,80.55 亿,81.32 亿,-175.04127502441406,0.6847999691963196,149823305,092500,435227976,2,0,其他电源
32,002579,中京电子,-10.005350112915039,16.82,19.19 亿,98.13 亿,103.04 亿,458.38519287109375,19.2099666595459,157180629,132100,1452014521,1,1,元件
33,603890,春秋电子,-9.98719596862793,28.12,17.87 亿,125.64 亿,125.64 亿,51.72655487060547,14.13430118560791,216140555,110720,2605701545,1,12,消费电子
34,002969,嘉美包装,-10.005955696105957,15.11,1.15 亿,165.11 亿,165.98 亿,61.98968505859375,0.6980739235877991,598252587,092500,887028017,2,0,包装印刷
35,603629,利通电子,-10.00110912322998,162.34,13.11 亿,418.89 亿,425.85 亿,39.24555206298828,3.126521348953247,1337718938,093456,13000199212,2,2,消费电子
