序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
70,688017,绿的谐波,428.25,38.9,5143.4528,1987886.23,
71,688146,中船特气,252.18,45.57,7033.777,1638288.67,
72,688322,奥比中光,144.17,34.0,7816.3727,1008417.41,
73,600193,退市创兴,0.19,0.0,9879.64,1937.66,无价格涨跌幅限制的证券
74,600608,退市沪科,0.2,0.0,7911.27,1650.33,无价格涨跌幅限制的证券
75,605081,退市太和,0.4,0.0,2497.5,1047.94,无价格涨跌幅限制的证券
76,600421,退市华嵘,0.33,0.0,1292.04,431.74,退市整理的证券
77,600599,退市熊猫,0.47,0.0,653.29,311.92,退市整理的证券
78,600636,退市国化,1.9,0.0,1447.57,2769.95,退市整理的证券
79,600696,退市岩石,0.72,0.0,496.65,360.32,退市整理的证券
80,688287,退市观典,0.37,0.0,2099.8281,755.39,退市整理的证券
81,600382,广东明珠,8.71,-8.32,6757.17,61403.62,跌幅偏离值达7%的证券
82,603067,振华股份,32.65,-8.3,3981.38,133511.88,跌幅偏离值达7%的证券
83,603267,鸿远电子,67.32,-8.3,2000.48,138270.98,跌幅偏离值达7%的证券
84,603629,利通电子,162.34,-8.3,806.74,131149.67,跌幅偏离值达7%的证券
85,920578,巨能股份,22.75,34.62,587.7824,12445.13,
86,920510,丰光精密,25.54,61.92,2904.6622,61059.71,
87,920961,创远信科,24.96,40.79,3001.8359,70113.2,
88,920839,万通液压,34.1,21.57,451.3968,14571.26,
