序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
508,600610,中毅达,10.76,1.61,0.17,566229.0,621909380.0,8.5,11.4,10.5,10.56,10.59,1.4,7.99,191.66,101.55,11526914750.0,7625899346.0,0.0,0.19,5.59,8.36
509,688571,杭华股份,8.18,1.61,0.13,62429.0,51142414.0,4.22,8.32,7.98,8.0,8.05,1.53,1.47,31.98,2.07,3469716326.0,3469716326.0,0.0,0.12,11.29,9.8
510,002626,金达威,18.95,1.61,0.3,90433.0,172324522.49,4.88,19.42,18.51,18.56,18.65,1.54,1.48,24.02,2.61,11558263910.0,11556511035.0,0.0,0.0,-0.11,-3.86
511,000816,智慧农业,3.78,1.61,0.06,1213605.0,465107595.89,5.91,3.92,3.7,3.72,3.72,1.88,8.45,400.12,2.67,5469710342.0,5429707184.0,0.0,0.27,-2.58,2.72
512,600727,鲁北化工,8.27,1.6,0.13,411420.0,342775147.0,4.55,8.48,8.11,8.16,8.14,1.19,7.78,75.56,1.36,4371382526.0,4371382526.0,0.0,0.0,18.48,20.91
513,920879,基康技术,23.52,1.6,0.37,47576.0,111555269.71,5.05,23.98,22.81,23.0,23.15,2.15,3.64,47.83,6.21,3937028770.0,3076590824.0,-0.17,-0.51,11.47,9.91
514,603822,ST嘉澳,117.09,1.6,1.84,17403.0,205391963.0,5.22,120.5,114.48,114.48,115.25,1.09,2.27,-265.97,20.14,8995542992.0,8995542992.0,0.08,0.16,38.19,21.35
515,000823,超声电子,15.84,1.6,0.25,306145.0,485995415.71,4.62,16.12,15.4,15.47,15.59,1.34,5.7,35.8,1.81,8506103808.0,8505743543.0,0.0,0.13,-0.75,16.81
516,600104,上汽集团,14.63,1.6,0.23,1093037.0,1595607499.0,2.71,14.7,14.31,14.36,14.4,2.13,0.95,15.57,0.57,168175909884.0,168175909884.0,-0.2,-0.2,-3.43,-3.88
517,601717,中创智领,22.89,1.6,0.36,298464.0,694042783.0,4.48,23.61,22.6,22.6,22.53,1.83,1.94,8.41,1.76,40867804398.0,35300173560.0,-0.09,0.0,-5.22,-6.76
518,001231,农心科技,25.38,1.6,0.4,25576.0,65220386.2,3.56,25.75,24.86,25.0,24.98,1.01,5.12,47.8,2.57,2536477200.0,1266588900.0,0.16,0.2,10.59,1.76
519,002810,山东赫达,19.18,1.59,0.3,83614.0,160854944.15,3.92,19.45,18.71,18.75,18.88,0.84,2.59,36.02,3.0,6691362716.0,6196659746.0,-0.05,0.0,45.08,29.33
520,301073,君亭酒店,29.41,1.59,0.46,43374.0,127436349.54,3.42,29.79,28.8,29.0,28.95,1.29,2.43,433.1,5.99,5718805263.0,5240259095.0,0.0,-0.03,13.07,12.85
521,600428,中远海特,8.32,1.59,0.13,577907.0,478361547.0,4.27,8.44,8.09,8.15,8.19,0.79,2.36,12.88,1.38,22829417686.0,20344776051.0,-0.12,-0.12,17.85,17.18
522,301109,军信股份,17.99,1.58,0.28,229282.0,414752358.07,5.7,18.5,17.49,17.72,17.71,1.81,9.94,17.59,1.86,14195924148.0,4148882998.0,0.0,-0.06,20.98,19.93
523,002848,*ST高斯,12.83,1.58,0.2,85369.0,110821747.0,6.02,13.26,12.5,12.71,12.63,2.27,5.18,-38.27,18.58,2144534500.0,2116003300.0,0.0,0.16,59.78,42.87
524,300886,华业香料,30.01,1.56,0.46,18235.0,54881258.96,4.5,30.65,29.32,29.66,29.55,1.29,4.18,67.78,3.84,2244687980.0,1309825463.0,0.0,0.2,11.35,15.82
525,300350,华鹏飞,6.53,1.56,0.1,276839.0,179799495.2,3.11,6.58,6.38,6.47,6.43,0.86,5.87,546.33,3.97,3669940182.0,3079322173.0,0.15,0.62,-12.82,3.49
526,002407,多氟多,30.85,1.55,0.47,929805.0,2896443677.61,5.53,31.8,30.12,30.13,30.38,1.51,8.6,352.88,4.44,36724844754.0,33334992982.0,-0.03,-0.1,-2.34,-9.02
527,688165,埃夫特-U,18.96,1.55,0.29,58933.0,110195769.0,2.62,18.96,18.47,18.64,18.67,0.93,1.13,-19.83,8.14,9892948800.0,9892948800.0,1.99,2.1,-10.78,-20.2
528,002778,中晟高科,20.98,1.55,0.32,35136.0,73928979.8,4.21,21.45,20.58,20.67,20.66,0.93,2.85,31.15,8.29,2617324234.0,2589534965.0,-0.05,-0.14,-2.6,-0.76
529,600519,贵州茅台,1413.64,1.55,21.64,33608.0,4738808558.0,1.84,1417.62,1392.0,1392.48,1392.0,1.17,0.27,20.54,6.89,1770259266733.0,1770259266733.0,-0.03,0.0,2.66,2.65
530,603657,春光科技,28.21,1.55,0.43,15439.0,43610781.0,4.43,28.74,27.51,27.79,27.78,0.94,1.14,591.76,4.04,3813711311.0,3813711311.0,0.0,0.11,-22.52,-5.34
531,603168,莎普爱思,7.24,1.54,0.11,48463.0,34947274.0,2.66,7.29,7.1,7.1,7.13,1.05,1.3,73.52,1.68,2708675896.0,2697001396.0,0.84,0.98,-10.84,-1.63
532,300072,海新能科,5.94,1.54,0.09,2352154.0,1402692228.14,7.86,6.19,5.73,5.87,5.85,1.04,10.09,180.64,2.31,13957338594.0,13848285944.0,0.17,1.02,33.48,29.13
533,920119,美德乐,97.28,1.53,1.47,10261.0,100774987.52,6.11,100.69,94.84,95.24,95.81,0.99,7.13,25.86,4.25,7016151414.0,1400832000.0,0.43,0.15,132.28,132.28
534,600241,时代万恒,9.27,1.53,0.14,104212.0,97121617.0,5.04,9.46,9.0,9.1,9.13,1.21,3.54,1219.29,2.33,2728180606.0,2728180606.0,0.11,0.43,6.43,11.02
535,002355,兴民智通,7.4,1.51,0.11,529915.0,395186137.9,4.53,7.57,7.24,7.33,7.29,0.9,8.57,-20.47,4.04,4946759400.0,4574433210.0,0.0,-0.27,22.52,22.11
536,600941,中国移动,97.89,1.5,1.45,173241.0,1689803292.0,2.0,98.17,96.24,96.39,96.44,1.7,1.92,13.78,1.55,2119702824069.0,88371946501.0,0.0,-0.01,-6.7,-3.13
537,301252,同星科技,41.61,1.49,0.61,56803.0,235129354.98,6.0,42.46,40.0,40.49,41.0,1.21,12.01,59.63,5.41,7041470558.0,1967339108.0,0.0,0.02,34.7,27.99
538,002384,东山精密,110.93,1.49,1.63,1038026.0,11887996997.48,8.12,118.98,110.11,111.1,109.3,1.17,7.49,124.57,9.54,203180223525.0,153784668732.0,-0.15,0.16,42.58,31.05
539,301196,唯科科技,87.98,1.49,1.29,32546.0,283028695.84,6.34,89.51,84.01,85.53,86.69,0.76,3.97,37.22,3.33,11025102581.0,7210982536.0,-0.09,0.09,11.55,10.02
540,601133,柏诚股份,15.68,1.49,0.23,139240.0,220476109.0,4.66,16.12,15.4,15.4,15.45,1.3,9.32,46.7,2.83,8279328888.0,2342384146.0,-0.06,-0.06,11.92,1.82
541,603199,九华旅游,42.57,1.48,0.62,29866.0,127999947.0,4.22,43.4,41.63,41.63,41.95,1.29,2.7,19.56,2.91,4711647600.0,4711647600.0,-0.07,-0.12,20.46,15.81
542,688408,中信博,44.66,1.48,0.65,70867.0,314527812.0,3.75,45.2,43.55,44.05,44.01,1.4,3.23,-990.06,2.38,9783482469.0,9783482469.0,0.9,1.06,2.03,6.06
543,600423,柳化股份,4.12,1.48,0.06,440897.0,182064699.0,3.94,4.19,4.03,4.04,4.06,1.72,5.52,352.28,5.89,3290623507.0,3290623507.0,-0.24,0.0,2.23,10.75
544,300204,舒泰神,25.49,1.47,0.37,227136.0,587177863.71,8.56,26.8,24.65,24.85,25.12,2.21,5.01,-297.62,13.99,12178422427.0,11563908130.0,0.04,0.0,-9.67,-6.7
545,600860,京城股份,15.16,1.47,0.22,351522.0,539571139.0,8.57,15.98,14.7,14.84,14.94,0.81,7.92,-225.46,10.75,8299887578.0,6731658346.0,0.07,0.26,19.56,20.89
546,688376,美埃科技,56.76,1.47,0.82,21894.0,125734726.0,6.67,58.96,55.23,55.89,55.94,1.14,1.62,65.98,3.99,7676900341.0,7676900341.0,0.0,-0.39,20.84,-1.83
547,603279,景津装备,19.35,1.47,0.28,145078.0,281297303.0,3.83,19.77,19.04,19.17,19.07,1.6,2.52,19.21,2.36,11152817550.0,11152817550.0,0.0,-0.21,27.55,14.7
548,600537,亿晶光电,3.46,1.47,0.05,1535469.0,529451958.0,5.87,3.52,3.32,3.38,3.41,1.27,12.97,-14.37,18.22,4095653962.0,4095653962.0,0.0,0.29,-16.63,-16.83
549,600110,诺德股份,8.34,1.46,0.12,1497228.0,1255280872.0,7.79,8.66,8.02,8.13,8.22,1.5,8.63,-115.78,2.46,14471408973.0,14471408973.0,0.36,0.0,12.55,17.63
550,002195,岩山科技,10.45,1.46,0.15,5919596.0,6095829587.58,9.22,10.77,9.82,10.13,10.3,1.01,10.57,243.44,5.94,59257296573.0,58533184890.0,0.1,0.1,50.79,47.39
551,603429,集友股份,9.06,1.46,0.13,67634.0,60906212.0,4.14,9.18,8.81,8.93,8.93,0.99,1.29,-596.5,3.85,4751838313.0,4751838313.0,0.0,0.0,-4.13,-8.58
552,600841,动力新科,9.08,1.45,0.13,371862.0,335516643.0,6.82,9.31,8.7,8.84,8.95,1.13,3.57,-27.03,3.98,12601421799.0,9470662315.0,-0.11,0.0,47.4,49.1
553,002529,*ST海源,6.99,1.45,0.1,52327.0,36503064.91,4.64,7.14,6.82,6.89,6.89,1.65,2.01,-15.08,9.4,1817400000.0,1817400000.0,0.0,-0.14,-2.51,0.72
554,000498,山东路桥,6.28,1.45,0.09,300394.0,188370719.0,2.26,6.32,6.18,6.2,6.19,1.74,2.07,5.19,0.61,9749329907.0,9101898048.0,-0.16,-0.16,6.08,4.15
555,300653,正海生物,20.31,1.45,0.29,21598.0,43893183.79,2.9,20.53,19.95,20.02,20.02,1.3,1.2,40.68,4.18,3655800000.0,3655800000.0,-0.25,-0.29,-3.74,1.7
556,002283,天润工业,9.18,1.44,0.13,682155.0,631696025.54,9.39,9.74,8.89,8.98,9.05,1.05,6.8,27.99,1.74,10460216894.0,9212372618.0,0.33,0.44,49.76,47.12
557,688275,万润新能,112.6,1.44,1.6,75462.0,848707467.0,7.22,116.89,108.88,111.0,111.0,1.22,8.92,-31.86,2.71,14200938934.0,9525596865.0,-0.07,-0.18,38.45,49.34
558,002116,中国海诚,11.29,1.44,0.16,108171.0,122498488.62,2.88,11.45,11.13,11.15,11.13,1.56,2.35,15.34,1.9,5258814813.0,5201302560.0,0.09,-0.09,6.01,9.82
559,603328,依顿电子,12.66,1.44,0.18,320956.0,406240577.0,4.01,12.85,12.35,12.41,12.48,1.2,3.21,27.02,2.93,12640283455.0,12640283455.0,0.08,0.24,11.25,15.51
560,601399,国机重装,4.95,1.43,0.07,1283700.0,635687934.0,4.3,5.02,4.81,4.86,4.88,1.32,1.78,74.57,2.41,35707101656.0,35707101656.0,0.2,0.2,6.91,3.56
561,600557,康缘药业,14.22,1.43,0.2,76988.0,108988049.0,2.35,14.3,13.97,14.0,14.02,2.04,1.36,30.24,1.71,8050778221.0,8050778221.0,-0.14,-0.28,-6.69,0.78
562,603725,天安新材,9.9,1.43,0.14,52219.0,51601688.0,2.46,9.98,9.74,9.76,9.76,0.85,1.82,23.21,3.65,3018091032.0,2837911032.0,0.51,0.41,5.77,7.03
563,002158,汉钟精机,24.33,1.42,0.34,73461.0,178574622.0,3.42,24.72,23.9,24.3,23.99,1.02,1.38,27.69,2.97,13009838302.0,12982175335.0,0.0,0.21,-0.65,-2.8
564,002083,孚日股份,11.41,1.42,0.16,628175.0,727366236.0,7.11,11.91,11.11,11.14,11.25,1.94,6.64,27.37,2.36,10801151127.0,10801151127.0,0.09,0.0,17.75,-4.12
565,002305,*ST南置,2.16,1.41,0.03,286195.0,62008377.65,3.76,2.2,2.12,2.13,2.13,1.67,1.65,-2.14,-1.22,3745906063.0,3745663076.0,0.47,0.47,-6.49,-3.14
566,301238,瑞泰新材,20.88,1.41,0.29,137784.0,289347607.29,3.93,21.28,20.47,20.58,20.59,1.82,1.88,97.46,2.11,15311999304.0,15311999304.0,0.0,0.05,0.34,2.35
567,300551,古鳌科技,18.67,1.41,0.26,140663.0,257050001.3,5.21,18.77,17.81,18.35,18.41,1.23,4.15,-28.99,14.5,6348973204.0,6330490259.0,-0.27,0.0,36.28,12.2
568,002650,ST加加,6.48,1.41,0.09,32733.0,21102992.5,1.72,6.5,6.39,6.45,6.39,0.62,0.3,-298.3,4.03,7173903180.0,7173660180.0,0.0,0.15,-8.6,0.31
569,001331,胜通能源,54.45,1.4,0.75,45196.0,246712237.87,3.41,55.53,53.7,54.09,53.7,0.7,2.69,259.63,10.15,15367968000.0,9140830722.0,0.26,0.28,269.15,17.58
570,688353,华盛锂电,113.01,1.4,1.56,82716.0,948507485.0,6.94,118.32,110.58,111.73,111.45,1.44,5.19,1358.51,5.12,18025095000.0,18025095000.0,-0.1,0.09,11.91,-0.61
571,600971,恒源煤电,7.95,1.4,0.11,334525.0,266112155.0,3.19,8.08,7.83,7.85,7.84,1.02,2.79,-71.75,0.8,9540038828.0,9540038828.0,0.25,0.0,22.5,27.4
572,002489,浙江永强,3.65,1.39,0.05,522390.0,190940591.36,3.89,3.72,3.58,3.61,3.6,2.3,2.73,8.75,1.69,7916909542.0,6982555587.0,0.0,0.27,-6.89,-4.7
573,603612,索通发展,34.29,1.39,0.47,222904.0,772846998.0,5.85,35.48,33.5,33.53,33.82,1.05,4.48,19.59,3.04,17080001899.0,17080001899.0,0.03,-0.03,42.64,45.91
574,600153,建发股份,9.45,1.39,0.13,216851.0,204741803.0,3.0,9.55,9.27,9.28,9.32,1.42,0.75,17.89,0.49,27400639307.0,27400639307.0,0.0,0.0,-0.21,4.42
575,000401,金隅冀东,5.16,1.38,0.07,352754.0,184459301.13,4.32,5.3,5.08,5.09,5.09,2.16,1.34,254.92,0.5,13716398574.0,13577787558.0,0.39,0.19,15.7,17.01
576,002583,海能达,11.12,1.37,0.15,319645.0,354557867.09,3.92,11.25,10.82,10.96,10.97,1.09,2.49,81.5,7.92,20223047517.0,14263858065.0,-0.09,0.0,-0.27,-1.77
577,600956,新天绿能,9.59,1.37,0.13,1028900.0,994878427.0,11.63,10.27,9.17,9.46,9.46,2.34,4.38,20.82,1.8,43276726570.0,22518170412.0,0.0,0.42,29.42,32.28
578,688556,高测股份,16.42,1.36,0.22,459374.0,755695383.0,7.47,17.0,15.79,16.13,16.2,1.0,5.53,-339.63,3.46,13641307996.0,13641307996.0,0.06,0.12,54.18,43.78
579,002827,高争民爆,35.78,1.36,0.48,54036.0,194664633.0,3.6,36.6,35.33,35.33,35.3,1.64,1.96,50.39,9.32,9912705880.0,9875280000.0,0.0,0.08,2.49,-5.17
580,603348,文灿股份,20.1,1.36,0.27,49395.0,99778563.0,4.89,20.65,19.68,19.78,19.83,2.96,1.57,2011.03,1.46,6320991559.0,6320991559.0,-0.15,-0.1,-0.64,4.36
581,300334,津膜科技,8.17,1.36,0.11,102854.0,84373209.81,3.72,8.33,8.03,8.08,8.06,0.88,3.41,1380.22,4.06,2467873959.0,2467583147.0,0.25,0.25,8.79,17.39
582,920914,远航精密,26.29,1.35,0.35,22668.0,60117716.74,5.9,27.18,25.65,25.79,25.94,1.48,2.28,47.17,2.71,2618431420.0,2616361083.0,-0.04,0.54,2.34,-0.42
583,601015,陕西黑猫,5.24,1.35,0.07,2873297.0,1522585582.0,6.38,5.46,5.13,5.25,5.17,1.81,14.07,-10.76,1.9,10702687628.0,10702687628.0,0.19,-0.57,35.05,44.75
584,601998,中信银行,7.51,1.35,0.1,676878.0,506273327.0,2.7,7.55,7.35,7.39,7.41,1.38,0.17,5.92,0.58,417895168603.0,306130124645.0,0.0,0.13,-1.44,-2.47
585,601186,中国铁建,7.51,1.35,0.1,2088804.0,1567460804.0,2.97,7.59,7.37,7.39,7.41,2.31,1.82,5.16,0.37,101982356665.0,86389373705.0,0.0,-0.13,-2.21,-2.09
586,002811,郑中设计,14.98,1.35,0.2,206506.0,311609920.24,4.6,15.48,14.8,15.21,14.78,2.19,7.29,25.54,3.29,4613390675.0,4241029370.0,0.67,0.6,9.74,0.94
587,300308,中际旭创,542.02,1.35,7.22,211982.0,11483224114.63,4.46,548.88,525.01,526.5,534.8,0.82,1.92,55.77,20.07,602248359395.0,599203371254.0,-0.16,-0.22,-10.56,-11.14
588,300087,荃银高科,9.04,1.35,0.12,277025.0,249993134.03,2.47,9.13,8.91,8.93,8.92,0.87,3.09,-35.68,4.92,8563879029.0,8096880024.0,0.0,0.0,-21.12,-22.6
589,603499,翔港科技,24.2,1.34,0.32,60607.0,146888897.0,4.19,24.6,23.6,23.9,23.88,0.99,2.0,57.53,8.37,7322784238.0,7322784238.0,0.0,-0.17,25.32,18.4
590,000059,华锦股份,6.06,1.34,0.08,893610.0,554568546.29,6.69,6.4,6.0,6.15,5.98,1.34,5.59,-5.22,0.96,9692621774.0,9692621774.0,0.0,0.17,19.29,13.27
591,003019,宸展光电,31.81,1.34,0.42,43620.0,138835106.97,4.3,32.36,31.01,31.37,31.39,1.93,2.55,26.98,3.37,5623133766.0,5435224143.0,0.03,0.03,-4.59,-4.99
592,300753,爱朋医疗,34.81,1.34,0.46,177038.0,612309324.55,10.42,36.37,32.79,34.01,34.35,1.65,20.14,-286.55,6.45,4387730880.0,3059999540.0,0.0,-0.03,30.37,25.44
593,300486,东杰智能,24.27,1.34,0.32,135139.0,329949015.13,3.97,24.98,24.03,24.35,23.95,0.74,2.83,1039.79,6.91,11580404677.0,11576924140.0,0.08,0.08,22.89,23.76
594,002551,尚荣医疗,3.8,1.33,0.05,141822.0,53888625.63,2.4,3.83,3.74,3.75,3.75,1.15,2.32,-68.6,1.24,3212879396.0,2322509544.0,0.0,0.26,-1.04,4.11
595,600802,福建水泥,6.1,1.33,0.08,122317.0,75160739.0,3.32,6.23,6.03,6.03,6.02,1.12,2.67,-277.09,2.53,2795315240.0,2795315240.0,0.16,0.16,-26.77,-7.01
596,300274,阳光电源,175.39,1.32,2.29,1020143.0,18160418915.14,4.12,181.99,174.86,175.09,173.1,1.2,6.42,22.95,8.09,363620551655.0,278819140260.0,0.01,0.04,-5.7,2.54
597,600082,海泰发展,3.83,1.32,0.05,118763.0,45392344.0,3.44,3.87,3.74,3.8,3.78,0.62,1.87,766.29,1.39,2474623614.0,2429504628.0,0.0,0.52,-5.9,-5.67
598,605255,天普股份,114.49,1.32,1.49,16948.0,193602033.0,5.47,116.68,110.5,112.97,113.0,0.77,1.26,644.96,19.02,15350819200.0,15350819200.0,-0.08,-0.1,-14.23,-47.49
599,601003,柳钢股份,5.36,1.32,0.07,422736.0,231047086.0,8.88,5.73,5.26,5.28,5.29,2.31,1.65,16.06,1.52,14119428693.0,13736571552.0,-0.19,-0.19,11.43,6.56
600,300866,安克创新,97.1,1.31,1.26,39423.0,379661642.26,4.06,97.99,94.1,95.06,95.84,1.02,1.28,20.2,5.26,52061026568.0,29851471449.0,-0.07,-0.12,-9.85,-15.11
601,603175,超颖电子,80.17,1.31,1.04,55029.0,446060537.0,6.53,82.99,77.82,78.0,79.13,1.11,12.51,152.31,12.07,35036640665.0,3527424522.0,0.02,0.0,9.37,17.55
602,000859,国风新材,10.81,1.31,0.14,720570.0,776514044.36,6.09,11.11,10.46,10.51,10.67,1.55,8.04,-110.73,3.55,9685503490.0,9684952180.0,0.0,0.28,19.32,6.82
603,603867,新化股份,34.14,1.31,0.44,93589.0,321449742.0,4.84,34.96,33.33,33.46,33.7,1.04,4.34,30.1,2.7,7424997406.0,7363545406.0,0.03,-0.03,32.84,34.41
604,601077,渝农商行,6.97,1.31,0.09,700154.0,487781473.0,2.62,7.03,6.85,6.9,6.88,1.14,0.79,5.55,0.6,79158290000.0,61602549591.0,-0.14,0.0,11.34,11.34
605,300393,中来股份,10.82,1.31,0.14,1169738.0,1254009127.01,9.74,11.26,10.22,10.97,10.68,1.11,12.24,-22.22,3.98,11789768014.0,10342892641.0,0.09,0.19,54.35,61.49
606,002705,新宝股份,13.92,1.31,0.18,77775.0,108186165.85,3.2,14.12,13.68,13.73,13.74,1.42,0.96,11.28,1.31,11301310858.0,11248799328.0,0.07,0.22,-4.66,-2.38
607,300875,捷强装备,46.12,1.3,0.59,74702.0,339972365.89,4.83,46.65,44.45,45.48,45.53,0.67,8.51,-148.91,4.88,4604378716.0,4048951774.0,0.09,0.11,3.83,13.9
608,603606,东方电缆,67.2,1.3,0.86,287318.0,1961087630.0,4.4,69.8,66.88,67.0,66.34,1.62,4.18,37.92,6.03,46214472730.0,46214472730.0,0.01,0.04,15.58,12.47
609,601568,北元集团,4.71,1.29,0.06,1278443.0,604284133.0,4.95,4.84,4.61,4.61,4.65,1.22,3.22,65.65,1.63,18709166675.0,18709166675.0,0.43,0.21,22.98,26.61
610,603273,天元智能,19.6,1.29,0.25,40934.0,80400967.0,4.39,20.05,19.2,19.36,19.35,1.86,7.3,161.36,4.77,4200542640.0,1098744640.0,-0.15,0.31,-1.56,-6.53
611,300073,当升科技,55.64,1.29,0.71,180306.0,1011407301.01,4.01,57.0,54.8,54.99,54.93,1.42,3.56,45.17,2.08,30284499688.0,28152243800.0,0.02,0.04,-5.37,-3.74
612,920402,硅烷科技,10.19,1.29,0.13,73270.0,74605793.42,3.28,10.34,10.01,10.09,10.06,1.39,2.69,-39.08,2.78,4300792083.0,2780578693.0,0.1,0.2,-4.23,0.89
613,603986,兆易创新,278.33,1.29,3.55,226137.0,6301123525.0,5.42,285.67,270.78,270.78,274.78,1.01,3.39,135.11,10.21,195137845187.0,185881239287.0,0.01,0.08,31.94,29.91
614,600322,津投城开,2.35,1.29,0.03,287457.0,68179599.0,3.45,2.4,2.32,2.33,2.32,1.71,2.6,-2.47,-3.37,2598395000.0,2598395000.0,0.0,0.0,-3.29,0.86
615,000596,古井贡酒,113.69,1.29,1.45,30648.0,347531859.49,2.47,114.37,111.6,112.0,112.24,1.25,0.75,11.38,2.36,60096534000.0,46453734000.0,0.06,0.08,-23.8,-13.61
616,600425,青松建化,4.7,1.29,0.06,601466.0,285511952.0,3.66,4.81,4.64,4.64,4.64,1.99,3.75,18.07,1.15,7542107423.0,7542107423.0,0.21,0.0,11.11,12.98
617,000062,深圳华强,26.21,1.28,0.33,491467.0,1303113864.84,6.07,27.19,25.62,25.74,25.88,2.5,4.7,56.94,3.99,27413283330.0,27387542987.0,-0.04,-0.08,5.81,6.46
618,603385,惠达卫浴,7.2,1.27,0.09,41936.0,30231190.0,3.66,7.32,7.06,7.06,7.11,1.1,1.1,134.88,0.73,2740787770.0,2740787770.0,-0.14,-0.28,-0.14,5.26
619,920779,武汉蓝电,38.34,1.27,0.48,51113.0,202572536.12,12.02,41.45,36.9,37.0,37.86,2.13,25.51,48.89,6.25,3070064765.0,768072965.0,0.26,0.03,14.07,13.3
620,920819,颖泰生物,3.98,1.27,0.05,146889.0,58689723.34,3.56,4.06,3.92,3.94,3.93,2.04,1.21,-19.52,1.02,4878684000.0,4822267500.0,0.25,0.25,-0.75,2.84
621,600583,海油工程,7.16,1.27,0.09,1370488.0,988861032.0,3.25,7.34,7.11,7.12,7.07,0.78,3.1,14.79,1.17,31656900368.0,31656900368.0,-0.14,0.0,32.1,30.42
622,920656,海昇药业,17.03,1.25,0.21,4504.0,7654913.38,2.38,17.17,16.77,16.82,16.82,1.03,1.39,24.51,2.42,1703000000.0,551368065.0,-0.12,0.71,0.59,-2.46
623,688775,影石创新,209.9,1.25,2.6,14546.0,302222915.0,3.15,210.33,203.8,205.01,207.3,1.53,4.43,87.31,14.39,84169900000.0,6884720000.0,0.28,-0.03,-18.13,-10.64
624,300472,*ST新元,7.29,1.25,0.09,44700.0,32872204.2,3.19,7.47,7.24,7.28,7.2,1.01,1.69,-18.42,-36.47,2006635347.0,1930693595.0,0.14,0.14,-20.5,-5.32
625,688517,金冠电气,19.48,1.25,0.24,73216.0,143099010.0,4.42,19.93,19.08,19.37,19.24,1.19,5.36,32.77,3.25,2661224824.0,2661224824.0,-0.1,0.15,22.13,24.95
626,301515,港通医疗,24.3,1.25,0.3,42453.0,102589645.9,3.96,24.65,23.7,24.0,24.0,1.64,6.47,-178.53,1.99,2430000000.0,1593364365.0,0.16,0.04,13.13,21.14
627,688611,杭州柯林,60.5,1.24,0.74,8085.0,48764986.0,2.48,60.99,59.51,60.52,59.76,0.65,0.53,-2932.69,10.73,9280070800.0,9280070800.0,-0.05,0.08,23.49,18.98
628,688450,光格科技,35.26,1.23,0.43,19239.0,68719422.0,5.74,36.5,34.5,35.3,34.83,0.96,3.93,-35.85,2.48,2327160000.0,1725295495.0,0.0,-0.11,28.26,27.85
629,301167,建研设计,18.16,1.23,0.22,28145.0,51241929.0,4.35,18.48,17.7,17.9,17.94,1.02,3.96,105.78,2.16,2033920000.0,1291500991.0,0.17,0.5,5.4,11.75
630,603322,超讯通信,35.45,1.23,0.43,98162.0,354061033.0,5.05,37.18,35.41,36.88,35.02,2.5,6.23,69.98,19.39,5586451918.0,5586451918.0,-0.17,-0.08,-31.4,-7.59
631,601229,上海银行,9.87,1.23,0.12,545676.0,536910069.0,2.77,9.95,9.68,9.73,9.75,1.37,0.38,5.82,0.58,140242929391.0,140242929391.0,0.2,0.2,2.81,-2.28
632,300110,华仁药业,3.31,1.22,0.04,270063.0,89438357.72,3.36,3.36,3.25,3.26,3.27,1.48,2.29,53.77,2.89,3913124970.0,3908605579.0,0.3,0.3,-2.36,5.08
633,603227,雪峰科技,9.1,1.22,0.11,234784.0,214513417.0,2.56,9.26,9.03,9.03,8.99,1.37,2.19,18.58,1.92,9752403470.0,9752403470.0,0.11,0.22,9.77,9.38
634,688515,裕太微-U,129.2,1.22,1.56,29522.0,384297081.0,9.93,135.66,122.98,125.92,127.64,1.39,5.93,-74.48,6.88,10336000000.0,6436666480.0,-0.22,0.0,28.01,25.99
635,002910,庄园牧场,11.75,1.21,0.14,50986.0,60097595.0,3.27,11.93,11.55,11.68,11.61,0.82,2.98,-35.57,2.2,2297587327.0,2009977913.0,0.09,0.17,6.43,5.76
636,600249,两面针,5.86,1.21,0.07,96269.0,56378447.0,2.59,5.91,5.76,5.78,5.79,1.36,1.75,102.9,1.47,3223000000.0,3223000000.0,-0.17,0.17,-6.84,1.91
637,001335,信凯科技,45.59,1.2,0.54,28807.0,131186561.15,5.35,46.65,44.24,45.0,45.05,1.69,12.29,50.01,4.45,4273586540.0,1068396635.0,-0.15,0.26,-2.08,-7.56
638,600012,皖通高速,15.13,1.2,0.18,76080.0,115224019.0,3.01,15.35,14.9,14.9,14.95,1.25,0.65,13.12,2.08,25850995281.0,17635528000.0,-0.26,0.07,3.28,2.09
639,002831,裕同科技,34.56,1.2,0.41,283528.0,956591388.27,7.09,35.0,32.58,33.92,34.15,2.02,5.55,20.21,2.76,31812946560.0,17659925649.0,-0.35,0.52,18.28,21.22
640,603230,内蒙新华,11.81,1.2,0.14,26965.0,31710321.0,2.06,11.84,11.6,11.63,11.67,1.3,0.76,15.54,1.49,4175106630.0,4175106630.0,-0.08,-0.08,-7.45,-4.37
641,000019,深粮控股,7.59,1.2,0.09,209237.0,158937793.95,2.93,7.68,7.46,7.49,7.5,0.92,5.03,26.94,1.75,8747742578.0,3159082529.0,0.13,0.13,6.45,9.21
642,300470,中密控股,38.34,1.19,0.45,48317.0,185101512.48,3.69,38.9,37.5,38.0,37.89,1.3,2.45,21.49,2.87,7973252997.0,7564853323.0,0.08,0.05,7.7,1.97
643,600285,羚锐制药,22.05,1.19,0.26,126041.0,279823851.0,3.44,22.5,21.75,21.75,21.79,2.16,2.23,14.41,3.85,12504896466.0,12477333966.0,-0.09,-0.05,0.82,6.47
