序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
23,福日电子,600203,0天0板,6.899351119995117,13.17,13.55,10.51 亿,78.10 亿,78.10 亿,13.399720191955566,0.0,112229,1,9.983766555786133,消费电子
24,容大感光,300576,0天0板,14.023591995239258,52.2,54.94,40.09 亿,120.25 亿,191.24 亿,33.78023147583008,0.0,112918,1,15.421581268310547,电子化学
25,华夏航空,002928,0天0板,7.6601667404174805,7.73,7.9,6.40 亿,98.81 亿,98.81 亿,6.50233793258667,-0.25806453824043274,112954,2,6.963788032531738,航空机场
26,华大九天,301269,0天0板,15.042781829833984,125.04,130.43,62.51 亿,682.02 亿,682.02 亿,9.500582695007324,0.0,130018,2,22.476768493652344,软件开发
27,亨通股份,600226,0天0板,6.754530429840088,6.48,6.68,14.72 亿,192.74 亿,192.74 亿,7.699234485626221,0.0,131019,5,10.873146057128906,电力
28,盛美上海,688082,0天0板,17.74639892578125,251.0,255.8,45.93 亿,1198.31 亿,1211.32 亿,4.005702972412109,0.0,131419,8,19.472721099853516,半导体
29,北辰实业,601588,0天0板,7.692307949066162,1.96,2.0,1.93 亿,52.14 亿,65.99 亿,3.737323045730591,-0.5076141953468323,132904,1,9.340659141540527,房地产开
30,密尔克卫,603713,0天0板,8.746129989624023,56.2,56.85,3.49 亿,88.87 亿,88.87 亿,3.9724249839782715,0.2855103611946106,133859,1,8.417181968688965,物流
31,德才股份,605287,0天0板,7.484076023101807,54.0,55.26,5.77 亿,75.60 亿,75.60 亿,7.973957061767578,-0.09250693768262863,143017,1,13.216561317443848,装修装饰
32,中芯国际,688981,0天0板,18.784740447998047,156.0,157.6,372.54 亿,3119.32 亿,12500.55 亿,12.611769676208496,0.0,144824,2,16.447118759155273,半导体
33,兆易创新,603986,0天0板,9.997013092041016,515.6,515.61,293.88 亿,3443.41 亿,3614.88 亿,8.888504028320312,0.0,145449,2,11.650382041931152,半导体
