序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
17,三孚股份,603938,0天0板,-4.082590103149414,40.88,46.88,15.32亿,156.42亿,156.42亿,9.226762771606445,0.0,093811,1,18.324729919433594,化学原料
18,通鼎互联,002491,0天0板,-1.689976692199707,16.87,18.88,31.81亿,198.47亿,207.50亿,15.555879592895508,0.0,093945,1,16.60839080810547,通信设备
19,浪潮信息,000977,0天0板,5.025839805603027,81.29,85.14,141.17亿,1192.39亿,1193.72亿,11.679234504699707,0.0,094118,1,8.552971839904785,计算机设
20,鸿合科技,002955,0天0板,1.446718454360962,28.75,31.17,5.07亿,56.25亿,68.03亿,8.74708366394043,0.0,094506,1,11.679604530334473,光学光电
21,辽宁能源,600758,0天0板,9.271523475646973,3.3,3.32,3.72亿,43.58亿,43.63亿,8.659443855285645,0.0,094843,2,9.271523475646973,煤炭开采
22,浙江东日,600113,0天0板,4.478138446807861,29.63,31.2,4.73亿,121.91亿,124.79亿,3.8127095699310303,0.0,095420,2,10.260931015014648,一般零售
23,建设机械,600984,0天0板,5.111821174621582,3.29,3.44,1.94亿,41.36亿,41.36亿,4.639545440673828,0.0,095843,1,9.265175819396973,工程机械
24,昊华能源,601101,0天0板,6.297709941864014,11.14,11.53,5.00亿,160.42亿,160.42亿,3.11030912399292,0.0,095912,1,8.110687255859375,煤炭开采
25,亚泰集团,600881,2天1板,1.612903118133545,1.89,2.05,8.35亿,61.09亿,61.09亿,13.203348159790039,0.0,095919,1,12.90322494506836,综合Ⅱ
26,上海亚虹,603159,0天0板,5.525460243225098,19.48,20.31,1.52亿,27.27亿,27.27亿,5.489171504974365,0.0,100050,1,11.267605781555176,专用设备
27,国晟科技,603778,0天0板,-5.084745407104492,8.4,9.74,10.03亿,54.00亿,55.44亿,17.200347900390625,0.0,100544,1,17.288135528564453,光伏设备
28,科伦药业,002422,0天0板,6.435092449188232,47.8,49.4,27.17亿,620.74亿,760.39亿,4.466654300689697,0.0,100557,2,14.940993309020996,化学制药
29,新能泰山,000720,0天0板,8.524589538574219,3.31,3.36,2.69亿,41.59亿,41.59亿,6.539574146270752,0.0,101157,2,10.819671630859375,电网设备
30,绿茵生态,002887,0天0板,4.700854778289795,9.8,10.3,1.40亿,21.29亿,29.99亿,6.490088939666748,0.0,102612,1,9.935897827148438,环境治理
31,安邦护卫,603373,0天0板,6.525038242340088,35.1,36.25,2.51亿,22.32亿,52.84亿,11.17220687866211,0.0,104932,1,10.075872421264648,专业服务
32,惠科股份,001399,0天0板,7.783921718597412,25.34,25.86,22.36亿,109.11亿,1849.27亿,20.64287567138672,0.0,110045,1,6.975755214691162,光学光电
33,中洲控股,000042,0天0板,5.867347240447998,8.3,8.62,1.52亿,55.12亿,55.18亿,2.7359142303466797,0.0,110315,1,9.056122779846191,房地产开
34,恒尚节能,603137,15天11板,-9.98266887664795,25.97,31.74,12.59亿,47.51亿,47.51亿,23.280546188354492,0.0,110734,4,20.0,装修装饰
35,梦网科技,002123,0天0板,8.510638236999512,8.16,8.27,5.61亿,58.80亿,65.72亿,9.67153549194336,0.0,111336,2,12.898937225341797,通信服务
36,宝丰能源,600989,0天0板,9.295775413513184,23.28,23.43,39.59亿,1707.21亿,1707.21亿,2.3587124347686768,0.0,131354,2,6.99530553817749,化学原料
37,鸿路钢构,002541,0天0板,8.823529243469238,22.2,22.44,3.48亿,110.15亿,153.18亿,3.3220317363739014,0.0,145212,2,10.833333015441895,专业工程
38,赤天化,600227,5天3板,10.130719184875488,3.37,3.37,9.40亿,43.06亿,56.91亿,22.965089797973633,0.0,150000,3,15.359477996826172,农化制品
