序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
55,603261,立航科技,-9.98944091796875,42.62,1.03亿,33.03亿,33.03亿,-68.04252624511719,2.9791617393493652,3294526,134233,10250110,1,8,航空装备
56,600360,华微电子,-10.008627891540527,10.43,11.62亿,100.16亿,100.16亿,43.24505615234375,11.092856407165527,3305861,150000,148299677,4,14,半导体
57,600769,祥龙电业,-10.01362419128418,13.21,3.29亿,49.53亿,49.53亿,260.682861328125,6.265495300292969,3406859,150000,59464815,1,11,环境治理
58,002350,北京科锐,-10.0,13.5,4.25亿,71.62亿,73.21亿,-76.61724853515625,5.65025520324707,3551877,135730,30268134,1,1,电网设备
59,600226,亨通股份,-10.048623085021973,5.55,9.74亿,165.08亿,165.08亿,57.46504592895508,5.610342025756836,3599730,150000,116521690,1,30,电力
60,002972,科安达,-9.96763801574707,13.91,1.52亿,18.73亿,34.22亿,22.93682098388672,7.61948823928833,3602968,141912,12450841,1,8,轨交设备
61,603688,石英股份,-10.002004623413086,44.9,10.35亿,243.21亿,243.21亿,165.36260986328125,4.033336639404297,3847121,150000,125594280,1,12,非金属材
62,600234,科新发展,-9.978425025939941,16.69,1.05亿,43.81亿,43.81亿,-706.8342895507812,2.303502321243286,3947852,140119,10461292,2,12,装修装饰
63,002364,中恒电气,-10.007147789001465,37.77,16.60亿,210.80亿,212.86亿,213.40773010253906,7.589532852172852,4091510,141357,253616333,2,18,其他电源
64,001287,中电港,-9.995596885681152,20.44,9.42亿,155.32亿,155.32亿,24.507802963256836,5.779210567474365,4620973,150000,102010516,2,18,其他电子
65,688059,华锐精密,-20.002347946166992,68.15,11.65亿,89.28亿,95.40亿,13.613481521606445,11.915671348571777,4688924,150000,126107203,1,4,通用设备
66,003001,中岩大地,-10.0204496383667,17.6,5.27亿,20.13亿,30.72亿,116.11213684082031,24.406856536865234,4740155,141442,97343165,1,9,专业工程
67,002830,名雕股份,-10.007880210876465,11.42,9720.98万,10.60亿,21.23亿,157.58358764648438,8.698253631591797,4825863,133442,4964274,2,2,装修装饰
68,600367,红星发展,-10.006082534790039,29.59,8.24亿,95.27亿,100.94亿,88.08135986328125,8.23282527923584,4988874,150000,59724335,1,6,化学原料
69,603773,沃格光电,-10.0,76.95,16.23亿,172.89亿,172.95亿,-84.6086654663086,8.743046760559082,5055615,150000,80033463,2,13,光学光电
70,002980,华盛昌,-9.996895790100098,86.97,11.67亿,88.09亿,164.72亿,231.86984252929688,12.612585067749023,5548686,144933,146692299,2,13,电网设备
71,002056,横店东磁,-9.983360290527344,21.64,13.24亿,351.66亿,352.02亿,22.805673599243164,3.6472229957580566,5736764,145342,107673779,1,14,光伏设备
72,688386,泛亚微透,-20.005712509155273,56.02,3.28亿,50.98亿,55.80亿,76.81809997558594,5.717148303985596,5872464,141325,38995484,1,5,塑料
73,603650,彤程新材,-10.0,60.75,16.91亿,373.36亿,374.27亿,51.325721740722656,4.300570487976074,5993412,145148,146420074,1,25,橡胶
74,002921,联诚精密,-10.0,21.06,2.08亿,27.05亿,31.37亿,-826.3854370117188,7.169912338256836,6096870,143030,27059994,2,17,汽车零部
75,001400,江顺科技,-10.0040283203125,67.02,1.64亿,30.98亿,56.30亿,37.45881652832031,4.980024337768555,6392367,143300,5723508,1,0,专用设备
76,600162,香江控股,-10.130719184875488,2.75,8.74亿,89.88亿,89.88亿,-102.08953857421875,9.452484130859375,6561500,150000,138510349,1,4,房地产开
77,603678,火炬电子,-9.993647575378418,42.51,9.18亿,202.16亿,202.16亿,127.42767333984375,4.311330318450928,6674070,150000,85885291,1,13,军工电子
78,603115,海星股份,-9.993145942687988,65.66,6.29亿,158.83亿,158.83亿,100.13111114501953,3.8124704360961914,6677622,150000,36145830,3,3,元件
79,603316,诚邦股份,-9.98603343963623,12.89,2.15亿,34.06亿,34.80亿,37.035953521728516,6.000965118408203,7050830,135133,42120909,2,1,半导体
80,001389,广合科技,-10.001704216003418,158.46,19.41亿,241.42亿,749.05亿,47.704010009765625,7.757910251617432,7209930,145527,149194684,2,16,元件
81,603666,亿嘉和,-10.004368782043457,20.6,1.52亿,42.34亿,42.34亿,-20.85291862487793,3.453474283218384,7570500,135846,10372100,2,5,自动化设
82,605133,嵘泰股份,-10.0,23.49,3.12亿,66.27亿,67.01亿,37.50286865234375,4.48378849029541,7864452,150000,25606449,1,3,汽车零部
83,002192,融捷股份,-10.0,56.07,15.87亿,145.29亿,145.59亿,13.0938138961792,10.558390617370605,7978761,144812,180019402,1,15,能源金属
84,603139,康惠股份,-10.008339881896973,32.37,1.62亿,32.33亿,32.33亿,38.711036682128906,4.849118709564209,8102211,134914,139084179,2,6,中药Ⅱ
85,600378,昊华科技,-10.004266738891602,42.19,25.12亿,452.52亿,544.25亿,44.17343521118164,5.306539058685303,8113137,145613,350042284,1,24,化学制品
86,003043,华亚智能,-9.998518943786621,60.76,5.38亿,57.12亿,87.50亿,280.3978576660156,8.876632690429688,8129688,145042,56448591,2,5,半导体
87,002975,博杰股份,-10.003305435180664,81.69,9.76亿,112.20亿,170.02亿,64.49729919433594,8.110100746154785,8442661,142251,56077728,4,12,自动化设
88,000691,亚太实业,-9.954338073730469,9.86,1.37亿,31.87亿,47.81亿,332.3082580566406,4.152503967285156,9531662,135254,14956634,1,3,化学原料
89,002943,宇晶股份,-10.0,30.15,3.15亿,56.94亿,80.45亿,-103.17154693603516,5.262912273406982,9590715,133330,20327339,2,1,通用设备
90,605389,长龄液压,-9.993626594543457,70.61,1.09亿,125.08亿,132.26亿,87.71986389160156,0.8343645334243774,9612845,150000,23604923,1,8,工程机械
91,002348,高乐股份,-10.0,9.0,2.74亿,81.32亿,89.38亿,-159.5121612548828,3.2066454887390137,9798300,142336,28949364,1,4,文娱用品
92,002235,安妮股份,-10.035419464111328,7.62,3.47亿,42.18亿,44.16亿,-1512.74609375,8.101211547851562,9886950,133312,100957429,2,15,造纸
93,603936,博敏电子,-10.014103889465332,12.76,5.44亿,80.44亿,82.35亿,-189.66183471679688,6.416670322418213,9943102,150000,43306240,2,4,元件
94,603203,快克智能,-9.997712135314941,39.34,4.63亿,127.42亿,129.83亿,42.11241912841797,3.4325058460235596,10098578,150000,41047354,1,4,自动化设
95,603256,宏和科技,-10.001248359680176,144.25,23.62亿,1269.01亿,1304.87亿,232.62835693359375,1.7577308416366577,10241750,150000,78897104,1,8,玻璃玻纤
96,603690,至纯科技,-9.991673469543457,21.62,7.00亿,82.80亿,82.80亿,-26.250341415405273,8.177985191345215,10250474,140744,94367406,2,17,半导体
97,002788,鹭燕医药,-10.027100563049316,9.96,3.76亿,38.03亿,38.70亿,14.239874839782715,9.625288009643555,10461984,133651,32599078,2,1,医药商业
98,603163,圣晖集成,-9.99756145477295,73.82,2.82亿,73.82亿,73.82亿,47.69276428222656,3.671168088912964,10504586,132702,20042130,4,2,专业工程
99,605186,健麾信息,-10.0,25.92,1.21亿,35.25亿,35.25亿,258.2191162109375,3.365220546722412,10920096,150000,14113440,2,7,自动化设
100,003020,立方制药,-9.971831321716309,15.98,3.75亿,26.93亿,36.47亿,25.8348388671875,13.535457611083984,11158194,141115,310729496,3,0,化学制药
101,605006,山东玻纤,-10.007305145263672,12.32,3.32亿,80.52亿,80.52亿,199.6656036376953,3.8902957439422607,11365212,150000,23893408,1,4,玻璃玻纤
102,000920,沃顿科技,-10.0,12.6,6.46亿,59.55亿,59.55亿,33.75780487060547,10.270585060119629,11783520,141454,540749160,1,3,塑料
103,688502,茂莱光学,-20.0,363.92,12.67亿,192.15亿,192.15亿,-432.4667053222656,5.92783260345459,12560698,150000,87771258,1,10,光学光电
104,603725,天安新材,-10.02194595336914,12.3,3.24亿,37.50亿,37.50亿,48.40152359008789,8.081300735473633,12718200,150000,11917321,1,7,家居用品
105,002713,东易日盛,-9.97008991241455,9.03,1.98亿,47.54亿,85.91亿,-126.16897583007812,3.837332010269165,12818130,133700,23568525,1,3,装修装饰
106,600770,综艺股份,-9.908256530761719,4.91,2.70亿,63.83亿,63.83亿,105.59418487548828,4.094056606292725,12847515,150000,31034146,2,2,综合Ⅱ
107,688020,方邦股份,-20.0,113.6,8.10亿,93.61亿,93.61亿,-135.17440795898438,7.816359996795654,12990046,150000,55869808,1,14,元件
108,002971,和远气体,-9.99761962890625,37.81,5.92亿,60.88亿,79.64亿,110.33679962158203,9.321972846984863,13787416,140530,84894793,1,7,化学制品
109,002957,科瑞技术,-9.99725341796875,32.77,5.53亿,137.20亿,137.63亿,49.56289291381836,3.8024377822875977,14739946,141157,44841812,2,12,自动化设
110,920305,云创退,-29.702970504760742,1.42,692.12万,1.15亿,1.88亿,-8.370759010314941,6.0099053382873535,14901864,092501,156842610,1,0,IT服务Ⅱ
111,603120,肯特催化,-9.998175621032715,49.33,4.25亿,18.70亿,44.59亿,57.57405471801758,20.898723602294922,15102675,142851,18770065,1,0,化学制品
112,002805,丰元股份,-10.011061668395996,16.27,3.26亿,45.36亿,45.57亿,14.80689525604248,6.851961135864258,15495548,140221,30176392,1,14,电池
113,003036,泰坦股份,-9.99496841430664,53.67,4.14亿,116.25亿,116.25亿,141.69537353515625,3.3260250091552734,15505263,132112,10304640,2,0,专用设备
114,002303,美盈森,-9.911893844604492,4.09,3.50亿,39.55亿,62.63亿,25.5164737701416,8.570610046386719,16263067,133906,124482422,2,4,包装印刷
115,002579,中京电子,-9.983766555786133,11.09,7.06亿,64.70亿,67.94亿,302.22900390625,10.48352336883545,16427617,133321,53297431,2,6,元件
116,688260,昀冢科技,-20.004911422729492,65.14,4.29亿,78.17亿,78.17亿,-36.9395866394043,4.871884822845459,16737527,133550,23199362,1,6,消费电子
117,002739,儒意电影,-10.009910583496094,9.08,21.78亿,189.05亿,191.75亿,55.154476165771484,11.099760055541992,18206616,143918,3853687293,1,12,影视院线
118,600857,宁波中百,-9.994767189025879,17.2,3.17亿,38.58亿,38.58亿,50.636634826660156,7.9448699951171875,18959560,135428,654205440,2,4,一般零售
119,002723,小崧股份,-10.0,7.2,7991.90万,22.83亿,23.93亿,-19.911348342895508,3.31329607963562,19039536,102712,8822160,1,0,照明设备
120,688359,三孚新科,-20.003023147583008,105.82,10.55亿,105.48亿,105.48亿,473.4865417480469,8.971814155578613,19826964,144752,46106694,1,8,电子化学
121,000935,四川双马,-10.00772762298584,23.29,4.15亿,177.81亿,177.81亿,75.60253143310547,2.193204641342163,19870608,131106,117114556,1,0,多元金融
122,002655,共达电声,-10.010499954223633,25.71,7.42亿,93.55亿,93.73亿,448.1328125,7.505436897277832,20588568,133333,57736947,2,1,消费电子
123,001331,胜通能源,-9.989572525024414,43.16,5.53亿,123.37亿,176.63亿,-529.17138671875,4.213647842407227,21139077,134342,19525799,2,0,燃气Ⅱ
124,603078,江化微,-10.00284194946289,31.67,6.73亿,122.13亿,122.13亿,106.10336303710938,5.270992755889893,22651999,132543,47162964,1,7,电子化学
125,002718,友邦吊顶,-9.997942924499512,87.5,2.04亿,82.23亿,113.27亿,3091.23291015625,2.3846004009246826,22938125,111424,47731250,2,4,装修建材
126,600203,福日电子,-9.972041130065918,9.66,3.85亿,57.28亿,57.28亿,30.85050392150879,6.610567569732666,23952936,130914,69837933,2,5,消费电子
127,002931,锋龙股份,-10.0,44.1,5.87亿,88.75亿,96.36亿,727.070068359375,6.386316299438477,24074190,131330,80288460,1,7,通用设备
128,603045,福达合金,-9.991110801696777,50.63,4.31亿,68.58亿,68.58亿,9.468442916870117,5.983159065246582,25447751,150000,25963064,2,1,金属新材
129,603283,赛腾股份,-9.989328384399414,42.17,11.46亿,148.66亿,148.66亿,40.812049865722656,7.281672477722168,26518562,132941,78575361,2,0,自动化设
130,600488,津药药业,-9.9827880859375,5.23,6.87亿,57.11亿,57.11亿,102.77229309082031,11.82839584350586,26867294,132913,1213134587,2,2,化学制药
131,002741,光华科技,-10.0,22.32,6.95亿,95.98亿,103.79亿,63.06525421142578,6.930755138397217,26891136,132348,60719328,1,12,电子化学
132,603989,艾华集团,-10.00631332397461,28.51,4.43亿,113.69亿,113.69亿,41.299102783203125,3.7697856426239014,28198955,112603,64800379,2,20,元件
133,603991,领先股份,-10.000710487365723,126.71,8.49亿,113.45亿,193.50亿,94.9200210571289,7.196620464324951,28598447,140304,80232772,2,9,半导体
134,603201,常润股份,-9.983174324035645,16.05,9213.91万,30.23亿,30.49亿,23.112764358520508,2.8806512355804443,28739306,101905,6866190,1,0,汽车零部
135,002965,祥鑫科技,-9.991216659545898,40.99,9.76亿,78.05亿,108.78亿,-159.34922790527344,11.727912902832031,29842769,135309,61124288,2,3,汽车零部
136,002119,康强电子,-9.9873046875,21.27,7.37亿,79.82亿,79.82亿,78.35693359375,8.724644660949707,29880096,140848,64947945,2,8,半导体
137,002008,大族激光,-9.999018669128418,91.72,55.32亿,877.51亿,944.35亿,36.712196350097656,6.021313667297363,30790404,145151,589989358,1,16,自动化设
138,002272,川润股份,-9.971671104431152,15.89,7.08亿,64.85亿,77.05亿,-62.380584716796875,10.544483184814453,31414641,133727,74103015,2,6,通用设备
139,603306,华懋科技,-10.004203796386719,64.23,11.86亿,211.64亿,211.64亿,452.3544921875,5.285900115966797,31420095,142957,155006259,2,2,汽车零部
140,002407,多氟多,-9.98719596862793,28.12,39.96亿,303.35亿,334.75亿,22.28520965576172,12.583795547485352,31428599,145530,450671807,1,16,化学制品
141,002290,禾盛新材,-10.0,54.54,7.11亿,134.82亿,135.32亿,78.48416137695312,5.030117988586426,32458935,133400,22952831,2,1,家电零部
142,002768,国恩股份,-9.990147590637207,45.68,8.56亿,118.12亿,202.29亿,19.70755958557129,6.832967281341553,33220140,140542,40579552,1,3,塑料
143,002937,兴瑞科技,-9.997376441955566,34.3,3.87亿,108.11亿,108.39亿,74.90377044677734,3.4797582626342773,33418009,131042,67234688,1,15,汽车零部
144,301520,万邦医药,-19.993995666503906,53.3,8.84亿,17.43亿,49.66亿,-4742.525390625,44.86779022216797,33877959,145145,642816655,1,0,医疗服务
145,002677,浙江美大,-9.93710708618164,7.16,2.49亿,39.49亿,46.26亿,397.42510986328125,6.070540428161621,34242270,102103,74126974,1,6,厨卫电器
146,001359,平安电工,-10.001039505004883,86.57,3.83亿,52.19亿,208.77亿,94.45207977294922,7.097131729125977,34660117,111015,67797290,2,12,塑料
147,001267,汇绿生态,-9.99427318572998,31.43,12.78亿,191.27亿,246.73亿,414.8730163574219,6.276984214782715,34705006,140800,101789198,2,0,通信设备
148,603313,梦百合,-9.971098899841309,6.23,2.24亿,35.55亿,35.55亿,-23.317432403564453,6.004021644592285,35313303,101314,16597966,1,0,家居用品
149,603031,安孚科技,-9.993202209472656,39.72,6.38亿,124.88亿,148.49亿,27.776256561279297,4.922657489776611,36607818,131552,57686544,2,7,电池
150,301092,争光股份,-19.9935302734375,49.46,4.97亿,30.14亿,66.54亿,94.08229064941406,15.662817001342773,39879152,112654,114627356,1,25,塑料
151,605178,时空科技,-9.994359970092773,79.79,2.70亿,79.06亿,79.06亿,-290.8365173339844,3.385446071624756,40421614,100829,389486906,2,6,专业工程
152,688669,聚石化学,-19.997499465942383,64.01,6.20亿,77.67亿,77.67亿,-32.49254608154297,6.541897296905518,40763488,132911,40543000,1,3,塑料
153,603931,格林达,-10.002321243286133,38.78,1.31亿,77.39亿,77.39亿,65.99452209472656,1.6814608573913574,41846722,094859,131925682,3,4,电子化学
154,600353,旭光电子,-10.0,27.09,11.33亿,224.52亿,224.52亿,168.20025634765625,4.791928291320801,42177504,150000,98506824,1,8,其他电子
155,002859,洁美科技,-9.992119789123535,57.11,10.60亿,244.61亿,259.07亿,135.63307189941406,4.130439281463623,42338726,140927,107610831,1,7,其他电子
156,603800,洪田股份,-10.0,60.39,5.53亿,125.61亿,125.61亿,-196.0122528076172,4.134580135345459,42864822,150000,50208246,2,4,专用设备
157,002463,沪电股份,-10.0,115.02,104.41亿,2211.62亿,2213.40亿,44.55027770996094,4.546783924102783,45150295,145454,1074243779,1,9,元件
158,002167,东方锆业,-9.988248825073242,15.32,14.37亿,116.23亿,118.68亿,146.55044555664062,11.77940845489502,46055949,131430,93574560,1,6,小金属
159,601133,柏诚股份,-9.986859321594238,27.4,5.18亿,143.68亿,144.18亿,115.97026824951172,3.4559249877929688,46782760,112211,58222260,1,6,专业工程
160,001395,亚联机械,-9.985228538513184,30.47,1.30亿,15.85亿,34.56亿,10.975733757019043,7.782546520233154,46966579,095357,21386893,1,0,专用设备
161,603211,晋拓股份,-10.0,29.16,2.84亿,79.26亿,79.26亿,174.90599060058594,3.4372057914733887,49510968,101630,23193864,2,1,汽车零部
162,600869,远东股份,-10.023446083068848,15.35,21.29亿,340.67亿,340.67亿,88.13941955566406,5.9584221839904785,51378322,150000,104650942,2,9,电网设备
163,300005,探路者,-19.973100662231445,11.9,14.79亿,104.31亿,105.16亿,46.57600784301758,13.187082290649414,53756084,131030,287820550,2,29,服装家纺
164,603002,宏昌电子,-9.96865177154541,14.36,6.58亿,162.85亿,162.85亿,8689.578125,3.876089572906494,53974932,150000,109115664,1,16,电子化学
165,002326,永太科技,-9.983543395996094,16.41,7.36亿,132.68亿,151.81亿,36.262020111083984,5.452042102813721,54512182,131742,100704359,1,5,化学制品
166,002208,合肥城建,-10.0,12.33,8.26亿,99.02亿,99.05亿,-99.46539306640625,8.185626029968262,55748368,132245,356341685,5,6,房地产开
167,603011,合锻智能,-9.975309371948242,18.23,7.76亿,90.13亿,90.13亿,-78.55390167236328,8.126317977905273,57521902,133626,30101376,2,0,专用设备
168,301042,安联锐视,-20.00960922241211,33.3,3.50亿,30.72亿,32.23亿,71.64878845214844,10.424296379089355,61346259,132454,430562340,2,6,计算机设
169,002552,宝鼎科技,-9.993856430053711,43.95,5.28亿,161.96亿,170.52亿,64.5453109741211,3.125837802886963,65907420,111006,41699760,2,4,元件
170,002536,飞龙股份,-9.997967720031738,44.29,23.37亿,241.12亿,254.57亿,110.04273223876953,8.949947357177734,67193333,133403,134358144,2,5,汽车零部
171,603757,大元泵业,-9.993451118469238,68.72,14.40亿,128.20亿,128.20亿,279.6831970214844,10.56113052368164,69146064,130716,78031560,1,0,通用设备
172,002815,崇达技术,-9.98542308807373,12.35,6.65亿,95.98亿,152.42亿,117.53362274169922,6.728026390075684,71526260,110651,154566177,2,9,元件
173,002428,云南锗业,-9.993337631225586,67.55,35.71亿,441.13亿,441.18亿,1211.0938720703125,7.649287223815918,74039798,135115,430999262,2,3,小金属
174,600641,先导基电,-10.01243782043457,28.94,18.88亿,269.32亿,274.02亿,-405.3099670410156,6.685955047607422,75250251,130105,252414680,3,5,半导体
175,603459,红板科技,-9.998785018920898,74.08,8.88亿,58.56亿,558.38亿,112.76280975341797,14.809497833251953,76497008,130137,169591343,2,10,元件
176,688500,慧辰股份,-20.01165199279785,27.46,5561.36万,20.57亿,20.86亿,-18.927532196044922,2.7033185958862305,81377215,092502,205032944,1,0,IT服务Ⅱ
177,600667,太极实业,-10.023725509643555,15.17,35.27亿,317.29亿,317.29亿,61.43049621582031,10.467703819274902,83615447,140721,387122393,3,6,工程咨询
178,600673,东阳光,-10.009154319763184,29.49,15.67亿,885.16亿,887.52亿,186.02166748046875,1.6543909311294556,86456039,133138,198281913,1,0,综合Ⅱ
