序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
19,华菱精工,603356,0天0板,4.379157543182373,18.83,19.84,1.73 亿,25.11 亿,25.11 亿,6.775611400604248,-0.053078558295965195,102858,1,10.199556350708008,专用设备
20,和泰机电,001225,0天0板,7.954052925109863,49.81,50.75,2.28 亿,10.48 亿,32.66 亿,22.136966705322266,-0.578842282295227,103133,1,13.285652160644531,专用设备
21,华立股份,603038,0天0板,6.919059753417969,16.38,16.85,1.57 亿,44.01 亿,44.01 亿,3.5724294185638428,0.1834862381219864,103822,1,10.443863868713379,装修建材
22,华翔股份,603112,0天0板,6.5217390060424805,21.56,22.26,4.73 亿,115.26 亿,116.42 亿,4.081180095672607,-0.13895322382450104,104252,1,9.98023796081543,家电零部
23,华远控股,600743,0天0板,4.878048419952393,2.58,2.71,4.88 亿,60.53 亿,60.53 亿,8.063323020935059,0.0,104321,2,15.447154998779297,一般零售
24,新凤鸣,603225,0天0板,6.0070672035217285,18.0,18.68,8.29 亿,300.34 亿,301.95 亿,2.7815916538238525,0.3344481587409973,105247,2,14.01648998260498,化学纤维
25,派斯林,600215,0天0板,6.907378196716309,6.81,7.01,1.30 亿,31.11 亿,31.11 亿,4.224248886108398,0.0,105521,1,11.145997047424316,自动化设
26,天地源,600665,0天0板,7.692307949066162,3.5,3.58,1.43 亿,30.24 亿,30.24 亿,4.81234884262085,0.0,111825,1,13.84615421295166,房地产开
27,光云科技,688365,0天0板,17.955801010131836,21.35,21.72,8.49 亿,90.91 亿,90.91 亿,9.644302368164062,0.0,130109,1,19.944751739501953,IT服务Ⅱ
28,洪田股份,603800,0天0板,6.849092960357666,65.99,67.94,11.55 亿,137.26 亿,137.26 亿,8.430310249328613,0.28875380754470825,130124,3,11.917098999023438,专用设备
29,麦格米特,002851,0天0板,6.703689098358154,134.5,138.66,59.69 亿,616.13 亿,782.29 亿,9.77954387664795,0.4706058204174042,130700,1,10.829035758972168,其他电源
30,壹网壹创,300792,0天0板,16.269969940185547,35.66,36.8,7.07 亿,75.79 亿,84.49 亿,9.513275146484375,0.0,130948,1,19.856538772583008,互联网电
31,圣泉集团,605589,0天0板,6.057339668273926,49.2,51.03,40.03 亿,416.19 亿,416.42 亿,9.517428398132324,0.061012811958789825,131013,4,8.687216758728027,塑料
32,奥士康,002913,0天0板,6.022944450378418,55.45,57.53,8.39 亿,167.28 亿,175.98 亿,4.9789652824401855,0.0,131103,1,8.661567687988281,元件
33,洁美科技,002859,0天0板,8.453757286071777,75.05,76.12,23.52 亿,304.63 亿,323.64 亿,7.927916526794434,0.013326226733624935,131909,2,10.21676254272461,其他电子
34,东宏股份,603856,0天0板,8.833333015441895,13.06,13.2,2.43 亿,36.84 亿,36.84 亿,6.684553623199463,0.0,132434,6,10.416666030883789,装修建材
35,聚合顺,605166,0天0板,6.169154167175293,10.67,11.06,1.66 亿,33.58 亿,33.58 亿,4.944919109344482,0.565504252910614,132514,1,10.945274353027344,化学纤维
36,信凯科技,001335,0天0板,9.333333015441895,49.2,49.5,1.51 亿,12.57 亿,46.12 亿,12.167974472045898,0.040666937828063965,133333,3,8.88888931274414,化学制品
37,意华股份,002897,0天0板,4.947644233703613,80.18,84.04,20.86 亿,146.27 亿,155.45 亿,14.180155754089355,0.2876797914505005,134636,2,9.26701545715332,通信设备
38,津投城开,600322,0天0板,7.142857551574707,2.7,2.77,2.02 亿,29.85 亿,29.85 亿,6.880884170532227,0.0,135637,1,12.301587104797363,房地产开
39,康隆达,603665,0天0板,7.259259223937988,28.96,29.7,1.54 亿,46.38 亿,46.38 亿,3.36584210395813,0.03454231470823288,140605,1,12.074073791503906,服装家纺
40,豫能控股,001896,0天0板,7.819181442260742,17.65,18.01,45.09 亿,269.30 亿,269.30 亿,17.682973861694336,-1.5066964626312256,144206,1,17.837507247924805,电力
41,重庆港,600279,0天0板,7.036247253417969,5.02,5.16,1.07 亿,59.58 亿,59.58 亿,1.8242982625961304,-0.19880715012550354,144939,1,11.727079391479492,航运港口
