序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1042,920839,万通液压,33.6,6.03,1.91,12026.0,40013790.4,6.66,34.25,32.14,32.5,31.69,1.28,1.85,31.37,5.99,3971855026.0,2185809226.0,0.12,-0.09,-20.81,-20.42
1043,300843,胜蓝股份,60.83,6.03,3.46,77506.0,464359179.68,5.28,60.88,57.85,58.9,57.37,0.97,4.83,89.0,6.25,9958234885.0,9763311598.0,0.26,-0.02,19.39,17.98
1044,603163,圣晖集成,102.47,6.03,5.83,30591.0,309283497.0,3.63,102.51,99.0,99.52,96.64,1.0,3.06,66.3,8.77,10247000000.0,10247000000.0,0.07,0.15,35.79,49.37
1045,603499,翔港科技,22.18,6.02,1.26,53691.0,118098224.0,4.4,22.22,21.3,21.3,20.92,1.46,1.77,52.72,7.68,6711543570.0,6711543570.0,0.0,0.0,6.12,8.51
1046,688369,致远互联,23.97,6.02,1.36,83906.0,200490067.0,8.14,24.49,22.65,23.0,22.61,2.15,7.28,-12.33,3.27,2761777162.0,2761777162.0,0.0,0.13,-9.58,-5.74
1047,300007,汉威科技,43.88,6.02,2.49,102635.0,444373765.12,3.36,43.9,42.51,42.51,41.39,1.61,3.62,127.01,4.94,14368313762.0,12430986311.0,0.02,0.02,-30.88,-18.13
1048,002050,三花智控,44.28,6.01,2.51,1017518.0,4450094240.92,3.11,44.3,43.0,43.0,41.77,1.82,2.76,45.86,5.87,186330857042.0,163136266761.0,0.0,0.02,-21.15,-19.77
1049,688061,灿瑞科技,30.87,6.01,1.75,13157.0,40047046.0,3.64,30.88,29.82,29.99,29.12,1.3,2.92,-60.78,1.51,3546635500.0,1389801604.0,-0.03,0.0,-7.19,-5.34
1050,300098,高新兴,5.48,6.0,0.31,607837.0,327589229.78,3.68,5.48,5.29,5.33,5.17,2.1,3.94,112.38,3.51,9523046867.0,8448755076.0,0.0,0.0,-11.04,-10.16
1051,300299,富春股份,6.18,6.0,0.35,202858.0,123567740.58,4.29,6.18,5.93,5.93,5.83,1.75,2.94,-347.25,9.92,4266054525.0,4259398665.0,0.0,0.16,-16.49,-12.96
1052,002667,威领股份,24.9,6.0,1.41,141521.0,348972037.55,5.45,25.28,24.0,24.0,23.49,1.04,5.98,-372.98,17.18,6488728350.0,5891613900.0,0.08,0.08,88.49,90.22
1053,300812,易天股份,40.83,6.0,2.31,310128.0,1246688826.84,6.72,41.22,38.63,38.81,38.52,2.23,33.45,123.65,7.3,5719345094.0,3785269967.0,0.02,-0.12,38.08,42.76
1054,600637,东方明珠,9.72,6.0,0.55,534411.0,512339002.0,3.71,9.72,9.38,9.38,9.17,1.92,1.59,45.25,1.09,32677666221.0,32677666221.0,0.1,0.21,-1.52,-1.32
1055,603713,密尔克卫,61.88,6.0,3.5,25978.0,158783809.0,5.29,61.99,58.9,59.29,58.38,2.65,1.64,13.99,2.11,9784937126.0,9784937126.0,0.15,0.24,6.67,10.96
1056,000901,航天科技,22.46,5.99,1.27,258822.0,573459873.08,4.25,22.49,21.59,21.59,21.19,1.36,3.24,141.69,4.15,17927603579.0,17927423337.0,-0.04,0.0,-17.58,-21.11
1057,920445,龙竹科技,10.09,5.99,0.57,30451.0,30390530.53,5.57,10.22,9.69,9.69,9.52,1.8,2.9,60.68,4.91,1492240622.0,1060625717.0,-0.1,-0.3,-14.35,-13.39
1058,300711,广哈通信,25.31,5.99,1.43,46437.0,116118351.07,3.98,25.36,24.41,24.41,23.88,1.49,1.87,74.08,7.88,7097775226.0,6287654315.0,0.04,0.0,8.63,9.0
1059,300873,海晨股份,22.65,5.99,1.28,29743.0,66636042.8,3.51,22.65,21.9,21.9,21.37,1.73,1.78,19.16,1.66,5223130294.0,3778918865.0,0.09,0.22,2.21,3.1
1060,688721,龙图光罩,39.64,5.99,2.24,11189.0,43607699.0,4.36,39.74,38.11,38.55,37.4,1.29,2.09,94.35,4.37,5291940000.0,2120127166.0,0.05,-0.03,-16.62,-14.81
1061,000682,东方电子,12.4,5.98,0.7,190673.0,233741698.34,3.68,12.44,12.01,12.05,11.7,1.43,1.42,25.19,3.02,16625014887.0,16622906044.0,0.08,0.08,2.23,4.55
1062,603316,诚邦股份,14.18,5.98,0.8,105681.0,147353914.0,3.81,14.2,13.69,13.75,13.38,0.7,4.0,-31.33,7.08,3747263520.0,3747263520.0,0.21,0.14,-4.51,-2.21
1063,300427,红相股份,12.22,5.98,0.69,321543.0,387390668.35,3.99,12.22,11.76,11.76,11.53,1.02,6.39,-346.92,5.18,6214118042.0,6146719731.0,0.08,0.16,-3.86,-0.24
1064,603687,大胜达,17.36,5.98,0.98,1114413.0,1914464355.0,6.96,17.69,16.55,17.1,16.38,1.34,20.26,78.76,2.93,9548553159.0,9548553159.0,-0.34,0.58,79.34,82.16
1065,300690,双一科技,30.16,5.97,1.7,103181.0,306662532.6,4.43,30.27,29.01,29.46,28.46,1.1,9.31,25.88,3.15,4986923397.0,3341166391.0,-0.03,-0.03,-11.27,-9.02
1066,300488,恒锋工具,28.41,5.97,1.6,48697.0,136539421.02,4.4,28.46,27.28,27.45,26.81,1.21,3.0,35.69,3.02,5432582843.0,4609620202.0,-0.04,0.0,-12.48,-12.96
1067,300398,飞凯材料,27.69,5.97,1.56,379257.0,1035192928.59,3.48,27.69,26.78,27.14,26.13,1.57,6.73,40.48,3.19,15698747201.0,15613013173.0,0.07,0.18,18.84,23.56
1068,300092,科新机电,16.34,5.97,0.92,67751.0,109259627.5,4.15,16.37,15.73,15.74,15.42,1.66,3.23,69.92,2.74,4475906248.0,3429214623.0,0.12,0.06,1.55,3.48
1069,688608,恒玄科技,171.46,5.97,9.66,42403.0,715956879.0,3.62,171.5,165.65,165.65,161.8,1.15,2.51,48.69,4.1,28924227803.0,28924227803.0,0.0,0.17,-28.3,-24.45
1070,603040,新坐标,84.69,5.97,4.77,15562.0,130458285.0,4.89,84.95,81.04,81.59,79.92,1.28,1.15,41.42,7.95,11556449832.0,11496171725.0,0.0,0.09,-8.77,-7.94
1071,603663,三祥新材,42.75,5.97,2.41,87498.0,369005680.0,3.84,42.88,41.33,41.5,40.34,1.42,2.07,174.1,13.69,18096064313.0,18075544313.0,0.05,-0.05,20.02,20.93
1072,000988,华工科技,110.41,5.96,6.21,915632.0,9947471319.44,4.17,110.46,106.11,108.0,104.2,1.55,9.11,75.48,10.04,111017553880.0,110960466389.0,0.02,-0.04,34.76,39.18
1073,300916,朗特智能,30.22,5.96,1.7,26004.0,77936028.54,4.1,30.27,29.1,29.1,28.52,1.73,2.78,37.96,3.2,4371141892.0,2823308517.0,0.0,-0.03,-8.56,-7.81
1074,688013,天臣医疗,37.67,5.96,2.12,13976.0,51993511.0,4.28,37.79,36.27,36.28,35.55,0.63,1.72,36.35,5.41,3057131452.0,3057131452.0,0.16,-0.03,-26.45,-21.65
1075,688255,凯尔达,28.44,5.96,1.6,17731.0,49868306.0,4.28,28.48,27.33,27.33,26.84,1.25,1.61,118.41,2.96,3124386263.0,3124386263.0,0.14,0.07,-21.87,-22.36
1076,002555,三七互娱,22.94,5.96,1.29,493943.0,1118214686.47,3.33,22.96,22.24,22.3,21.65,1.47,3.09,16.23,3.77,50748732402.0,36680309701.0,0.0,0.04,-11.63,-2.8
1077,301363,美好医疗,26.37,5.95,1.48,79382.0,206118323.36,4.74,26.42,25.24,25.45,24.89,0.98,2.13,54.04,4.05,15001133017.0,9841363321.0,-0.04,-0.11,-8.63,9.65
1078,300609,汇纳科技,34.37,5.95,1.93,35453.0,120370105.0,3.95,34.37,33.09,33.09,32.44,1.15,2.96,-86.47,4.14,4128331481.0,4121966845.0,0.09,0.2,-15.72,-10.89
1079,688007,光峰科技,14.42,5.95,0.81,64215.0,90851621.0,4.26,14.44,13.86,13.86,13.61,1.48,1.4,-25.06,2.7,6627657457.0,6627657457.0,0.28,0.35,-22.22,-22.35
1080,920425,乐创技术,19.58,5.95,1.1,13205.0,25429908.18,4.33,19.63,18.83,18.99,18.48,1.43,2.23,41.22,5.18,1388937610.0,1159396375.0,0.0,0.0,-6.81,-5.96
1081,920190,雷神科技,22.42,5.95,1.26,16702.0,36961204.7,3.92,22.48,21.65,21.65,21.16,1.94,1.68,97.93,2.61,2242000022.0,2229513203.0,-0.09,-0.13,-22.69,-19.96
1082,300074,华平股份,4.28,5.94,0.24,160905.0,67825947.8,4.21,4.29,4.12,4.14,4.04,1.1,2.94,-37.16,2.38,2354374928.0,2341537924.0,0.0,0.47,-9.89,-7.16
1083,002494,华斯股份,5.35,5.94,0.3,168293.0,88836605.0,4.55,5.35,5.12,5.23,5.05,1.14,5.87,-343.36,1.65,2018612341.0,1534221843.0,0.38,0.56,-0.37,-0.74
1084,301073,君亭酒店,28.17,5.94,1.58,44468.0,124203611.84,4.44,28.38,27.2,27.35,26.59,1.27,2.5,414.84,5.74,5477685966.0,5019316515.0,0.0,0.0,9.4,8.1
1085,920833,美心翼申,15.52,5.94,0.87,12887.0,19643074.66,4.37,15.52,14.88,15.18,14.65,0.85,2.06,44.32,2.08,1278227200.0,969367560.0,0.0,0.13,-6.45,-5.02
1086,300433,蓝思科技,29.97,5.94,1.68,1086302.0,3196385279.86,4.14,29.97,28.8,28.97,28.29,1.9,2.19,39.38,2.88,158203863874.0,148941909270.0,0.0,0.07,-6.46,-0.99
1087,688478,晶升股份,30.56,5.93,1.71,18446.0,55600137.0,3.33,30.56,29.6,29.69,28.85,1.25,1.78,-120.48,2.8,4228467894.0,3160193281.0,0.0,0.07,-19.66,-18.31
1088,301056,森赫股份,15.36,5.93,0.86,40672.0,62191698.0,5.59,15.58,14.77,15.0,14.5,1.14,2.31,55.44,5.0,4097843205.0,2703295949.0,0.26,0.13,1.52,-8.57
1089,000633,合金投资,6.97,5.93,0.39,171393.0,118758929.99,7.29,7.16,6.68,6.69,6.58,1.94,4.45,277.36,13.66,2684191420.0,2684171555.0,0.29,0.58,-4.52,-3.33
1090,301328,维峰电子,47.8,5.92,2.67,10915.0,51745662.53,4.14,47.96,46.09,46.5,45.13,1.44,0.99,48.28,2.7,5252913793.0,5252849263.0,-0.02,-0.17,0.4,0.48
1091,300319,麦捷科技,11.8,5.92,0.66,423185.0,490513638.42,4.04,11.84,11.39,11.47,11.14,1.87,5.02,32.05,2.2,10473542223.0,9944777544.0,0.08,0.08,-1.34,0.94
1092,603678,火炬电子,32.82,5.91,1.83,161215.0,519481934.0,4.16,32.84,31.55,31.8,30.99,1.72,3.39,48.81,2.55,15608096829.0,15608096829.0,0.03,0.06,-8.63,-7.08
1093,002681,奋达科技,5.38,5.91,0.3,378495.0,200721972.25,3.94,5.39,5.19,5.2,5.08,1.85,2.41,566.42,4.24,9655229008.0,8442644721.0,0.0,0.0,-20.53,-19.1
1094,002474,榕基软件,7.88,5.91,0.44,199778.0,155320196.56,3.9,7.88,7.59,7.59,7.44,1.77,3.76,-112.96,3.59,4902936000.0,4182435647.0,0.13,0.13,-22.36,-20.08
1095,300605,恒锋信息,14.52,5.91,0.81,40272.0,57679274.79,2.77,14.53,14.15,14.22,13.71,1.17,3.19,172.38,5.01,2397884273.0,1835072012.0,0.0,0.07,-9.02,-7.22
1096,603918,金桥信息,13.97,5.91,0.78,94811.0,130655709.0,4.25,13.98,13.42,13.42,13.19,1.94,2.6,-64.15,5.09,5100552138.0,5100552138.0,0.0,0.0,-13.66,-10.96
1097,688206,概伦电子,32.63,5.91,1.82,42725.0,137456487.0,3.34,32.64,31.61,31.69,30.81,1.85,0.98,385.3,7.08,14199853343.0,14199853343.0,-0.03,0.06,-10.6,-6.32
1098,688311,盟升电子,38.06,5.9,2.12,40018.0,150727950.0,3.98,38.16,36.73,36.8,35.94,1.27,2.3,-409.1,3.82,6614516707.0,6614516707.0,0.03,0.05,-22.1,-16.54
1099,300626,华瑞股份,25.31,5.9,1.41,184860.0,458567056.8,6.99,25.67,24.0,24.11,23.9,1.18,10.28,250.2,8.61,4555800000.0,4553307598.0,-0.2,0.04,68.17,59.08
1100,600353,旭光电子,14.71,5.9,0.82,250201.0,362566578.0,4.18,14.73,14.15,14.15,13.89,1.67,3.02,75.56,6.44,12208950476.0,12191812149.0,0.0,0.07,-12.23,-8.75
1101,300465,高伟达,15.26,5.9,0.85,130436.0,195571923.88,4.72,15.27,14.59,14.76,14.41,1.46,2.94,235.98,9.94,6771615188.0,6771615188.0,0.13,0.13,-24.46,-24.19
1102,601689,拓普集团,59.59,5.9,3.32,345551.0,2035496686.0,3.48,59.59,57.63,57.63,56.27,1.54,1.99,37.26,4.3,103557622212.0,103557622212.0,0.0,0.03,-22.62,-22.79
1103,002654,万润科技,13.66,5.89,0.76,440601.0,592278690.68,3.8,13.69,13.2,13.31,12.9,0.98,5.21,311.97,7.38,11546832751.0,11546013151.0,-0.07,-0.07,-6.18,-2.91
1104,300246,宝莱特,14.57,5.89,0.81,120948.0,173634291.32,4.8,14.66,14.0,14.0,13.76,0.88,5.72,-346.63,3.33,3855311999.0,3079033982.0,0.28,0.14,69.22,79.88
1105,600748,上实发展,5.03,5.89,0.28,241976.0,121742321.0,8.0,5.18,4.8,4.86,4.75,1.1,1.31,-15.01,0.89,9278151347.0,9278151347.0,0.0,-0.2,-13.13,-7.2
1106,300353,东土科技,19.78,5.89,1.1,139901.0,273614771.05,3.05,19.81,19.24,19.3,18.68,1.47,2.6,-61.51,6.12,12162581186.0,10626983455.0,0.05,0.0,-6.21,-2.85
1107,300945,曼卡龙,16.17,5.89,0.9,129837.0,207404334.71,2.88,16.17,15.73,15.97,15.27,1.9,5.45,31.1,2.55,4237698241.0,3854938462.0,0.12,0.06,-1.64,0.06
1108,600577,精达股份,12.58,5.89,0.7,733897.0,910215210.0,3.28,12.59,12.2,12.2,11.88,1.64,3.41,45.17,4.43,27060763036.0,27060763036.0,0.0,0.0,-4.55,1.21
1109,002941,新疆交建,16.19,5.89,0.9,251545.0,402260957.61,3.73,16.2,15.63,15.74,15.29,1.93,3.45,19.72,2.51,11814671475.0,11814671475.0,0.0,0.12,0.87,2.15
1110,300014,亿纬锂能,64.25,5.88,3.57,727451.0,4641426891.17,3.36,64.43,62.39,62.45,60.68,1.06,3.57,32.59,3.17,134749692333.0,130842550952.0,0.02,0.02,-6.84,-2.3
1111,603855,华荣股份,20.18,5.88,1.12,72575.0,145203290.0,6.56,20.38,19.13,19.28,19.06,5.16,2.16,17.05,3.26,6810971980.0,6771045850.0,0.0,0.0,0.6,4.29
1112,300222,科大智能,10.99,5.88,0.61,184989.0,200327908.24,3.28,11.0,10.66,10.69,10.38,1.54,2.92,105.89,4.94,8553310762.0,6965500564.0,0.0,-0.09,-3.85,0.46
1113,603861,白云电器,16.95,5.87,0.94,168517.0,281513339.0,3.94,16.98,16.35,16.36,16.01,1.37,3.19,46.25,2.3,9161948837.0,8959540802.0,0.06,0.24,32.42,39.28
1114,300752,隆利科技,16.99,5.86,0.94,50538.0,84825317.0,5.3,17.12,16.27,16.39,16.05,1.42,3.21,62.86,3.19,3882197262.0,2671924705.0,0.0,-0.06,-7.56,-6.9
1115,300820,英杰电气,46.26,5.86,2.56,37838.0,173938600.48,4.97,46.83,44.66,44.66,43.7,2.05,3.39,39.96,4.08,10281424150.0,5170924805.0,0.0,0.02,-5.57,-3.52
1116,603119,浙江荣泰,75.35,5.86,4.17,127476.0,953942153.0,2.87,75.5,73.46,74.0,71.18,1.49,6.25,98.46,13.46,27407971003.0,15362319044.0,0.01,-0.08,-35.18,-34.86
1117,688199,久日新材,26.18,5.86,1.45,51729.0,134246483.0,5.58,26.38,25.0,25.5,24.73,1.93,3.21,151.99,1.63,4220929431.0,4220929431.0,0.19,0.27,7.08,11.07
1118,688205,德科立,248.0,5.86,13.72,154557.0,3747578519.0,5.61,248.5,235.35,248.0,234.28,1.11,9.76,548.59,16.94,39254761592.0,39254761592.0,0.27,0.4,80.44,80.39
1119,002410,广联达,11.56,5.86,0.64,435718.0,495041467.61,4.12,11.58,11.13,11.13,10.92,1.79,2.78,47.14,3.16,19096476594.0,18150568935.0,-0.09,-0.17,-9.62,-8.11
1120,688653,康希通信,13.0,5.86,0.72,72089.0,92249907.0,3.42,13.0,12.58,12.58,12.28,1.88,2.28,-125.67,3.8,5518240000.0,4113350761.0,0.15,0.23,2.77,7.0
1121,002552,宝鼎科技,17.52,5.86,0.97,60407.0,104760074.0,2.9,17.56,17.08,17.3,16.55,1.33,1.64,54.71,4.54,6797502999.0,6456177623.0,0.0,0.0,3.24,6.12
1122,688071,华依科技,32.76,5.85,1.81,26030.0,85010801.0,4.01,33.05,31.81,31.87,30.95,1.77,3.07,-48.3,2.71,2777711358.0,2777711358.0,-0.3,0.06,-4.52,-1.24
1123,603615,茶花股份,18.1,5.85,1.0,49264.0,88327058.0,4.8,18.18,17.36,17.42,17.1,0.96,2.04,558.16,3.82,4376942000.0,4376942000.0,0.28,0.11,-24.55,-22.58
1124,300126,锐奇股份,7.96,5.85,0.44,47061.0,37072495.0,3.72,7.98,7.7,7.7,7.52,1.17,2.23,-50.4,2.38,2419502496.0,1676795524.0,0.13,0.0,-5.58,-7.01
1125,600970,中材国际,11.23,5.84,0.62,600751.0,667678232.0,3.86,11.27,10.86,10.86,10.61,2.54,2.29,10.29,1.28,29443033255.0,29408393432.0,0.18,0.18,9.35,8.08
1126,920509,同惠电子,29.9,5.84,1.65,22681.0,66996012.15,3.47,29.99,29.01,29.01,28.25,1.43,2.7,69.36,12.94,4793140310.0,2511166809.0,0.17,0.27,-21.93,-20.46
1127,301252,同星科技,36.79,5.84,2.03,28196.0,103027469.53,4.72,37.08,35.44,35.44,34.76,1.0,5.96,52.72,4.78,6225803938.0,1739447388.0,0.19,0.33,10.95,13.17
1128,002063,远光软件,6.52,5.84,0.36,751133.0,483212515.36,3.57,6.52,6.3,6.31,6.16,1.22,4.26,41.36,3.15,12453627393.0,11499472558.0,0.15,0.0,5.67,7.41
1129,002472,双环传动,37.13,5.84,2.05,164674.0,605149357.66,3.68,37.14,35.85,35.85,35.08,1.85,2.18,26.33,3.28,31544810421.0,28040650037.0,0.0,0.11,-21.0,-21.68
1130,300435,中泰股份,27.03,5.83,1.49,110294.0,293748401.3,4.23,27.09,26.01,26.01,25.54,1.17,2.99,23.31,3.15,10425822390.0,9969059449.0,0.04,0.04,14.1,21.65
1131,300316,晶盛机电,43.36,5.83,2.39,240047.0,1029119019.0,4.69,43.69,41.77,41.99,40.97,1.44,1.95,47.26,3.25,56781385438.0,53400243575.0,0.02,0.02,17.19,17.99
1132,603381,永臻股份,23.07,5.83,1.27,85388.0,193400261.0,3.85,23.07,22.23,22.3,21.8,1.24,6.01,1873.98,1.53,5473503441.0,3279116416.0,0.09,0.17,14.49,16.16
1133,301102,兆讯传媒,11.07,5.83,0.61,38346.0,41949689.25,3.63,11.08,10.7,10.74,10.46,1.77,0.94,100.8,1.49,4494420000.0,4494420000.0,0.0,0.18,3.26,5.53
1134,002112,三变科技,21.23,5.83,1.17,277110.0,580580924.4,3.69,21.25,20.51,20.51,20.06,1.26,10.57,116.63,7.17,6244407117.0,5563948847.0,-0.05,0.0,56.22,60.11
1135,300951,博硕科技,37.78,5.83,2.08,23957.0,89466580.04,4.01,37.83,36.4,36.41,35.7,1.35,1.58,33.36,2.75,6399954555.0,5719678807.0,0.11,0.05,8.56,9.99
1136,002930,宏川智慧,13.98,5.83,0.77,215833.0,296851839.73,7.57,14.17,13.17,13.41,13.21,2.43,4.98,-125.79,2.74,6395710256.0,6058083344.0,0.29,0.22,24.71,25.61
1137,300024,机器人,15.06,5.83,0.83,265149.0,393543067.99,3.65,15.07,14.55,14.55,14.23,2.12,1.72,-110.86,5.49,23578236447.0,23191299174.0,-0.07,0.07,-19.08,-17.21
1138,300002,神州泰岳,9.81,5.83,0.54,498579.0,481399730.57,4.31,9.85,9.45,9.45,9.27,2.06,2.7,24.18,2.53,19297975625.0,18119574823.0,-0.1,0.0,-17.22,-14.84
1139,000572,海马汽车,5.82,5.82,0.32,868135.0,497499668.91,5.09,5.83,5.55,5.6,5.5,0.91,5.29,-96.44,5.69,9571783999.0,9557912850.0,0.0,0.0,-24.71,-28.68
1140,000969,安泰科技,21.44,5.82,1.18,250976.0,530652475.86,3.5,21.46,20.75,20.76,20.26,1.49,2.43,61.73,3.9,22523135872.0,22163515226.0,0.0,0.09,0.0,2.05
1141,300129,泰胜风能,12.55,5.82,0.69,338441.0,420171411.99,3.79,12.55,12.1,12.1,11.86,0.83,4.71,48.19,2.56,13916108225.0,9019812834.0,0.08,0.32,18.51,19.98
1142,688232,新点软件,22.35,5.82,1.23,24959.0,55083809.0,4.21,22.44,21.55,21.6,21.12,1.16,0.78,205.37,1.33,7196297141.0,7196297141.0,0.0,0.09,-11.66,-9.95
1143,301606,绿联科技,72.89,5.82,4.01,48871.0,351302325.0,4.18,72.98,70.1,71.0,68.88,1.25,2.96,42.92,8.95,30242775759.0,12026762313.0,0.07,-0.01,20.06,24.09
1144,603679,华体科技,13.48,5.81,0.74,65392.0,87118132.0,3.38,13.48,13.05,13.05,12.74,0.62,3.68,-31.67,2.96,2395210205.0,2395210205.0,0.15,0.15,-16.38,-16.58
1145,300755,华致酒行,13.29,5.81,0.73,58642.0,76746884.52,4.78,13.34,12.74,12.76,12.56,1.25,1.41,-20.91,1.9,5539250736.0,5534565745.0,0.08,0.08,-23.49,-24.57
1146,688981,中芯国际,101.18,5.81,5.56,544697.0,5458085866.0,2.64,101.54,99.02,99.02,95.62,1.72,2.72,160.84,5.37,810757022320.0,202315738708.0,-0.01,0.11,-22.14,-17.63
1147,600877,电科芯片,16.38,5.81,0.9,215398.0,347826903.0,3.42,16.38,15.85,15.85,15.48,1.64,1.82,1464.63,7.85,19394894479.0,19394894479.0,0.06,0.06,-5.7,-6.67
1148,300037,新宙邦,58.31,5.81,3.2,206508.0,1193012711.12,4.72,58.6,56.0,56.0,55.11,1.26,3.83,39.95,4.16,43836980908.0,31413024137.0,0.03,0.1,8.63,11.28
1149,300656,民德电子,21.5,5.81,1.18,29621.0,62700674.04,3.74,21.52,20.76,20.81,20.32,1.3,2.23,-246.34,3.76,3679189048.0,2857304678.0,0.0,0.05,-3.33,-2.36
1150,300695,兆丰股份,70.28,5.8,3.85,8773.0,60937891.0,4.11,70.28,67.55,67.61,66.43,1.29,0.86,20.51,2.48,7186616619.0,7186616619.0,0.2,0.24,-26.85,-29.76
1151,688326,经纬恒润-W,119.08,5.8,6.53,12786.0,150926707.0,2.83,119.18,115.99,115.99,112.55,0.95,1.15,143.49,3.23,14282569517.0,13292128881.0,0.01,-0.01,-4.19,1.34
1152,688395,正弦电气,26.45,5.8,1.45,11653.0,30659845.0,3.2,26.58,25.78,25.8,25.0,1.07,1.35,56.61,2.93,2290509694.0,2290509694.0,0.38,0.34,7.52,8.76
1153,300932,三友联众,13.49,5.8,0.74,126866.0,169177511.17,5.1,13.65,13.0,13.0,12.75,1.26,5.56,59.45,2.45,4318202933.0,3075636335.0,0.22,0.0,10.3,12.51
1154,603319,美湖股份,32.17,5.79,1.76,78786.0,250089903.0,3.78,32.29,31.14,31.2,30.41,1.0,2.32,63.63,4.4,10910445141.0,10910445141.0,0.03,0.0,-9.79,-11.96
1155,605222,起帆电缆,23.38,5.79,1.28,142039.0,328465258.0,6.33,23.6,22.2,22.6,22.1,1.06,3.44,32.4,2.07,9653679785.0,9653679785.0,0.13,0.39,26.04,27.13
1156,920454,同心传动,14.06,5.79,0.77,15023.0,20673390.67,4.67,14.09,13.47,13.5,13.29,1.77,2.38,53.88,4.49,1477706000.0,888298498.0,0.36,0.72,-15.66,-15.35
1157,002402,和而泰,31.09,5.78,1.7,342932.0,1052676476.16,3.61,31.1,30.04,30.04,29.39,1.62,4.21,35.76,5.47,28747004281.0,25295380635.0,0.03,0.1,-22.37,-20.53
1158,003015,日久光电,14.83,5.78,0.81,89978.0,131187984.0,4.07,14.87,14.3,14.39,14.02,1.68,3.64,39.87,3.68,4168218672.0,3667833458.0,0.14,0.14,-5.84,-4.94
1159,920145,恒合股份,15.22,5.77,0.83,9273.0,13831552.9,5.0,15.22,14.5,14.97,14.39,1.42,1.91,-105.17,4.18,1073771000.0,739585460.0,0.79,1.06,-36.79,-39.84
1160,300998,宁波方正,23.48,5.77,1.28,45817.0,106727590.76,4.05,23.58,22.68,22.71,22.2,2.13,4.25,-109.4,2.56,3220733520.0,2528340018.0,-0.09,0.04,5.77,7.17
1161,300745,欣锐科技,25.47,5.77,1.39,49046.0,123910581.4,4.07,25.75,24.77,25.13,24.08,0.96,3.45,-51.42,1.9,4293389264.0,3624674695.0,0.04,0.08,-2.34,-1.13
1162,002657,中科金财,22.72,5.77,1.24,111994.0,250335788.78,4.0,22.74,21.88,21.98,21.48,1.96,3.33,-51.79,4.44,7725981326.0,7636510989.0,0.0,-0.04,-21.9,-23.91
1163,688090,瑞松科技,63.06,5.77,3.44,60315.0,377035413.0,5.28,63.37,60.22,60.22,59.62,0.85,4.93,647.83,8.56,7716656236.0,7716656236.0,0.3,0.41,32.98,41.77
1164,600452,涪陵电力,11.56,5.76,0.63,418992.0,478732671.0,3.75,11.59,11.18,11.19,10.93,1.12,2.73,45.03,3.25,17762421520.0,17762421520.0,0.0,-0.26,21.56,23.37
1165,920108,宏海科技,11.02,5.76,0.6,9426.0,10232043.1,4.03,11.03,10.61,10.77,10.42,0.86,1.29,113.43,3.87,1897644000.0,804103503.0,0.18,0.0,-18.97,-18.07
1166,300251,光线传媒,15.6,5.76,0.85,1084835.0,1670333803.55,4.68,15.67,14.98,14.99,14.75,1.8,3.91,14.7,4.26,45763979539.0,43295694156.0,-0.06,0.06,-6.25,-4.76
1167,002925,盈趣科技,20.2,5.76,1.1,87002.0,173587051.0,3.82,20.2,19.47,19.47,19.1,1.15,1.19,65.66,3.37,15587714871.0,14767171984.0,0.1,0.1,8.43,19.24
1168,002241,歌尔股份,23.54,5.75,1.28,938752.0,2177086450.76,3.32,23.54,22.8,22.86,22.26,2.17,2.99,24.19,2.33,83464481699.0,73879515063.0,0.09,0.17,-19.85,-18.06
1169,600312,平高电气,20.78,5.75,1.13,277136.0,569350656.0,3.77,20.8,20.06,20.1,19.65,1.81,2.04,21.53,2.48,28196824801.0,28196824801.0,-0.05,0.0,15.51,19.77
1170,600785,新华百货,17.84,5.75,0.97,97802.0,172029298.0,7.05,18.15,16.96,17.16,16.87,2.56,4.33,28.08,1.75,4025262035.0,4025262035.0,0.68,-0.11,33.13,31.66
1171,300940,南极光,22.44,5.75,1.22,41685.0,92515769.5,3.39,22.48,21.76,21.81,21.22,1.5,2.65,34.02,4.2,4996139708.0,3533838230.0,0.0,-0.04,-22.7,-21.15
1172,688078,龙软科技,25.2,5.75,1.37,7939.0,19854559.0,3.9,25.26,24.33,24.5,23.83,1.08,1.09,-33.49,2.72,1836903600.0,1836903600.0,0.0,0.28,-10.54,-8.36
1173,003021,兆威机电,99.12,5.74,5.38,42032.0,411611027.29,3.06,99.2,96.33,96.5,93.74,1.62,2.03,104.26,6.85,26512885224.0,20547997260.0,0.02,0.0,-18.86,-20.18
1174,300650,太龙股份,15.1,5.74,0.82,56082.0,83664704.58,3.36,15.12,14.64,14.8,14.28,1.07,3.29,71.27,2.59,3645180347.0,2572214649.0,0.13,0.0,-11.75,-8.82
1175,300778,新城市,12.53,5.74,0.68,34457.0,42502867.0,3.04,12.54,12.18,12.19,11.85,1.06,1.69,-97.06,2.07,2551855314.0,2551352160.0,0.16,0.24,-7.39,-9.73
