序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
62,国机精工,002046,1,首板,10.00239372253418,45.97,5.95 亿,243.09 亿,246.49 亿,2.4991846084594727,58825004,102736,102736,0,通用设备
63,志晟信息,920171,1,首板,29.944547653198242,21.09,1.58 亿,14.26 亿,21.14 亿,12.073196411132812,51695723,102815,102815,0,IT服务Ⅱ
64,广合科技,001389,1,首板,10.0,125.62,10.89 亿,190.84 亿,593.49 亿,5.856812953948975,147663295,103306,103306,0,元件
65,依顿电子,603328,1,首板,10.035842895507812,12.28,7.44 亿,122.61 亿,122.61 亿,6.182563304901123,16951066,103317,132108,4,元件
66,利通电子,603629,1,首板,10.0,70.4,19.76 亿,180.82 亿,184.67 亿,11.243328094482422,111711001,102857,102857,0,消费电子
67,蓝色光标,300058,1,首板,20.01471710205078,16.31,90.34 亿,567.59 亿,585.57 亿,16.785247802734375,714070589,103109,103109,0,广告营销
68,国星光电,002449,1,首板,10.039629936218262,8.33,2.42 亿,51.52 亿,51.52 亿,4.831703186035156,70075975,103921,103921,0,光学光电
69,飞龙股份,002536,1,首板,9.985580444335938,30.51,8.24 亿,166.10 亿,175.37 亿,5.066988468170166,109803262,104057,104057,0,汽车零部
70,春秋电子,603890,1,首板,10.007046699523926,15.61,7.80 亿,69.75 亿,69.75 亿,11.382393836975098,6474263,104112,144324,1,消费电子
71,先导基电,600641,1,首板,10.015649795532227,21.09,17.55 亿,196.27 亿,196.27 亿,9.16917610168457,24159544,104425,133404,5,半导体
72,欢瑞世纪,000892,1,首板,10.049423217773438,6.68,5.29 亿,47.48 亿,65.53 亿,11.445631980895996,39713268,104503,104906,2,影视院线
73,金海高科,603311,1,首板,9.981048583984375,17.41,1.41 亿,41.07 亿,41.07 亿,3.5087599754333496,89125272,104542,104542,0,家电零部
74,省广集团,002400,1,首板,10.050251007080078,8.76,19.00 亿,151.21 亿,152.72 亿,12.812302589416504,89967801,103330,143433,1,广告营销
75,迅捷兴,688655,1,首板,20.0,29.04,3.28 亿,38.74 亿,38.74 亿,8.989925384521484,49899373,103822,103822,0,元件
76,深南电路,002916,1,首板,9.99907398223877,237.51,36.14 亿,1578.99 亿,1617.84 亿,2.337347984313965,180335405,105433,112815,3,元件
77,真爱美家,003041,1,首板,10.004125595092773,53.33,3.08 亿,72.97 亿,76.80 亿,4.3145952224731445,7156886,105636,142424,2,服装家纺
78,电广传媒,000917,1,首板,10.044642448425293,9.86,7.97 亿,139.76 亿,139.77 亿,5.830013751983643,20869676,105921,132003,1,电视广播
79,引力传媒,603598,1,首板,9.98964786529541,21.25,4.56 亿,57.24 亿,57.31 亿,8.228398323059082,68027625,105932,105932,0,广告营销
80,博杰股份,002975,1,首板,9.997215270996094,79.0,8.06 亿,83.63 亿,126.64 亿,9.883158683776855,56777300,110203,112054,6,自动化设
81,棒杰股份,002634,1,首板,10.01137638092041,9.67,2.66 亿,43.18 亿,44.42 亿,6.3511481285095215,44636720,110809,110809,0,服装家纺
82,剑桥科技,603083,1,首板,9.999013900756836,111.55,41.56 亿,307.42 亿,393.38 亿,13.76742172241211,137987350,110821,111721,1,通信设备
83,中电港,001287,1,首板,10.01742172241211,25.26,8.32 亿,110.49 亿,191.95 亿,7.725642681121826,91241014,111200,111200,0,其他电子
84,招金黄金,000506,1,首板,9.994120597839355,18.71,8.77 亿,173.76 亿,173.82 亿,5.172761917114258,66240884,112636,112636,0,贵金属
85,中天服务,002188,1,首板,9.98389720916748,6.83,9828.02 万,17.58 亿,22.34 亿,5.742938995361328,25826279,130009,130009,0,房地产服
86,开勒股份,301070,1,首板,20.0,91.2,9.59 亿,54.13 亿,82.29 亿,18.871793746948242,56378016,130012,130012,0,通用设备
87,大元泵业,603757,1,首板,10.008935928344727,49.24,8.89 亿,91.86 亿,91.86 亿,10.052070617675781,51245889,130015,130015,0,通用设备
88,数据港,603881,1,首板,10.005605697631836,39.25,32.75 亿,281.96 亿,281.96 亿,11.91866397857666,106908561,130024,130548,1,通信服务
89,巨力索具,002342,1,首板,10.015527725219727,14.17,17.56 亿,135.28 亿,136.03 亿,13.588704109191895,146370814,130039,130039,0,通用设备
90,协和电子,605258,1,首板,10.008857727050781,37.26,1.27 亿,32.79 亿,32.79 亿,3.9803409576416016,53143938,104656,104656,0,元件
91,湖南白银,002716,1,首板,10.044053077697754,12.49,26.05 亿,290.37 亿,352.60 亿,9.142182350158691,143820226,105027,130445,1,贵金属
92,沪电股份,002463,1,首板,9.996075630187988,84.07,81.45 亿,1616.51 亿,1617.81 亿,5.175418376922607,181067612,130224,130721,2,元件
93,润建股份,002929,1,首板,9.995782852172852,52.16,12.86 亿,109.83 亿,148.18 亿,11.99239444732666,63776032,130121,133145,9,通信服务
94,联诚精密,002921,1,首板,9.995782852172852,26.08,1.77 亿,33.51 亿,38.85 亿,5.44254732131958,74811627,130745,130745,0,汽车零部
95,大族激光,002008,1,首板,10.00621509552002,70.8,39.91 亿,677.36 亿,728.96 亿,6.099740982055664,123829483,130518,131821,6,自动化设
96,香农芯创,300475,1,首板,20.00324058532715,148.18,85.42 亿,659.96 亿,688.87 亿,13.404084205627441,108201036,131521,133842,8,其他电子
97,淳中科技,603516,1,首板,10.0,141.68,8.37 亿,287.99 亿,287.99 亿,3.0054378509521484,111728848,131631,131631,0,计算机设
98,中际联合,605305,1,首板,10.007718086242676,42.76,4.43 亿,90.87 亿,90.87 亿,5.012915134429932,6063368,131824,145157,4,工程机械
99,四川黄金,001337,1,首板,10.010717391967773,51.32,10.00 亿,215.54 亿,215.54 亿,4.755008220672607,28169548,130745,131357,1,贵金属
100,东睦股份,600114,1,首板,9.996337890625,30.04,6.93 亿,185.16 亿,189.67 亿,3.8318660259246826,25471336,132115,141530,12,通用设备
101,第一创业,002797,1,首板,10.070921897888184,7.76,30.95 亿,326.11 亿,326.11 亿,9.690775871276855,112863015,132148,140109,2,证券Ⅱ
102,法狮龙,605318,1,首板,10.0,84.7,3.76 亿,106.49 亿,106.49 亿,3.628915309906006,20268710,132300,134139,7,装修建材
103,冰轮环境,000811,1,首板,10.029850959777832,18.43,5.38 亿,180.32 亿,182.91 亿,3.060891628265381,105590040,133412,133412,0,通用设备
104,永鼎股份,600105,1,首板,9.996689796447754,33.23,50.03 亿,485.82 亿,485.82 亿,10.50563907623291,223133800,133518,133518,0,通信设备
105,远东股份,600869,1,3天2板,10.006949424743652,15.83,20.51 亿,351.32 亿,351.32 亿,6.066147804260254,130305848,133749,135910,1,电网设备
106,博威合金,601137,1,首板,10.011248588562012,19.56,6.24 亿,179.52 亿,179.66 亿,3.5672078132629395,9198618,134117,141805,8,金属新材
107,东方钽业,000962,1,首板,10.009886741638184,44.51,8.15 亿,223.29 亿,234.77 亿,3.7398033142089844,101119687,131215,131215,0,小金属
108,芯碁微装,688630,1,首板,20.0,240.0,28.29 亿,316.18 亿,316.18 亿,9.284181594848633,59935680,134134,142507,2,专用设备
109,江海股份,002484,1,首板,10.017762184143066,30.97,12.65 亿,254.10 亿,263.41 亿,5.090120792388916,11545616,134609,145551,4,元件
110,水晶光电,002273,1,首板,9.992193222045898,28.18,33.76 亿,383.87 亿,391.88 亿,8.997488021850586,31681365,135100,140445,6,光学光电
111,电连技术,300679,1,首板,19.98805046081543,40.16,17.81 亿,144.35 亿,170.61 亿,13.035442352294922,6831216,134657,143124,8,消费电子
112,汇绿生态,001267,1,首板,10.007450103759766,44.3,22.45 亿,268.30 亿,347.83 亿,8.628271102905273,60179335,135445,135445,0,基础建设
113,湖南黄金,002155,1,首板,10.017152786254883,32.07,29.68 亿,501.10 亿,501.14 亿,6.069809436798096,79385276,135503,135503,0,贵金属
114,锴威特,688693,1,首板,19.992828369140625,66.92,5.09 亿,26.03 亿,49.31 亿,21.176252365112305,27757211,135828,140155,2,半导体
115,福达合金,603045,1,首板,10.0,31.35,1.44 亿,42.46 亿,42.46 亿,3.514662504196167,31083525,135118,135118,0,金属新材
116,华锡有色,600301,1,首板,10.01047134399414,52.53,7.50 亿,144.63 亿,332.29 亿,5.265166282653809,29359017,140201,140804,1,小金属
117,华懋科技,603306,1,首板,9.997507095336914,88.24,13.20 亿,290.75 亿,290.75 亿,4.662715435028076,21080536,140327,144845,7,汽车零部
118,光洋股份,002708,1,首板,9.974205017089844,12.79,2.51 亿,66.08 亿,71.89 亿,3.9091439247131348,15263279,142103,142103,0,汽车零部
119,来伊份,603777,1,首板,10.039215087890625,14.03,2.76 亿,46.92 亿,46.92 亿,6.05322265625,4944172,141215,141721,3,休闲食品
120,英派斯,002899,1,首板,10.0172119140625,31.96,2.40 亿,47.24 亿,47.24 亿,5.150318622589111,1294380,143227,145639,3,文娱用品
121,快克智能,603203,1,首板,10.00783920288086,42.1,3.81 亿,104.89 亿,106.79 亿,3.7463884353637695,11767413,143540,143540,0,自动化设
122,罗曼股份,605289,1,首板,10.004021644592285,109.41,5.76 亿,118.53 亿,119.27 亿,5.015491485595703,35952126,144156,144156,0,专业工程
123,大连电瓷,002606,1,首板,9.981515884399414,11.9,3.00 亿,50.12 亿,52.25 亿,6.2080206871032715,13335140,144527,144527,0,电网设备
