序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2180,300824,北鼎股份,10.39,0.87,0.09,27881.0,28753159.5,1.65,10.39,10.22,10.26,10.3,0.91,0.88,29.86,4.51,3390690076.0,3288386240.0,0.0,0.1,-11.5,-8.13
2181,300842,帝科股份,85.6,0.87,0.74,56397.0,485029060.39,3.92,87.35,84.02,84.5,84.86,1.07,4.37,-44.98,7.89,12435946001.0,11052795264.0,0.12,-0.05,2.38,44.42
2182,603918,金桥信息,13.9,0.87,0.12,65497.0,90829316.0,2.1,13.95,13.66,13.76,13.78,0.99,1.79,-63.83,5.07,5074994611.0,5074994611.0,0.0,0.07,-30.33,-11.41
2183,002356,赫美集团,3.48,0.87,0.03,307324.0,106728671.0,2.32,3.51,3.43,3.49,3.45,1.17,2.34,118.87,7.52,4563165733.0,4563139633.0,0.29,0.29,-14.5,-12.12
2184,603088,宁波精达,13.87,0.87,0.12,414490.0,576889669.0,4.87,14.27,13.6,13.8,13.75,1.17,9.47,58.01,6.11,6968121088.0,6073282421.0,0.07,-0.07,24.39,34.27
2185,920260,中寰股份,10.38,0.87,0.09,20111.0,20918766.69,3.69,10.57,10.19,10.2,10.29,1.12,2.03,25.53,2.4,1074849000.0,1026362037.0,0.19,0.0,-10.29,-5.46
2186,600770,综艺股份,5.83,0.87,0.05,288065.0,169165961.0,3.29,5.96,5.77,5.84,5.78,0.86,2.22,69.46,2.21,7579000000.0,7579000000.0,-0.17,0.0,3.55,12.77
2187,688031,星环科技-U,140.87,0.87,1.22,53785.0,760404585.0,3.15,143.4,139.0,139.0,139.65,0.89,4.44,-69.6,19.78,17064416487.0,17064416487.0,0.01,-0.04,-17.91,30.21
2188,002277,友阿股份,5.82,0.87,0.05,181743.0,104820722.44,3.12,5.85,5.67,5.77,5.77,1.06,1.3,95.26,1.21,8114085696.0,8114085696.0,-0.17,0.0,-24.32,-16.38
2189,603867,新化股份,33.67,0.87,0.29,51993.0,176525480.0,3.27,34.5,33.41,34.5,33.38,1.0,2.41,29.69,2.66,7322778637.0,7262172637.0,0.0,-0.06,29.55,32.56
2190,000157,中联重科,8.14,0.87,0.07,941901.0,763419216.61,2.48,8.16,7.96,8.07,8.07,0.85,1.33,14.49,1.22,70399076821.0,57547110544.0,0.0,-0.12,-6.11,-3.44
2191,600610,中毅达,9.27,0.87,0.08,141026.0,130373001.0,1.41,9.28,9.15,9.18,9.19,1.01,1.99,195.83,82.68,9930715588.0,6569896555.0,0.0,0.22,-10.69,-6.65
2192,603310,巍华新材,16.29,0.87,0.14,14832.0,24125517.0,1.42,16.34,16.11,16.17,16.15,1.05,0.76,38.87,1.42,5625588600.0,3160422900.0,0.0,-0.12,-5.24,-3.09
2193,301680,固德电材,105.39,0.87,0.91,19759.0,207963237.51,1.81,106.2,104.31,104.6,104.48,0.6,11.76,48.71,8.48,8726292000.0,1770813367.0,0.0,-0.01,81.71,81.71
2194,301501,恒鑫生活,38.56,0.86,0.33,9271.0,35646894.56,1.73,38.66,38.0,38.0,38.23,1.39,2.13,23.13,2.76,5703024000.0,1677360000.0,0.0,-0.03,-11.38,-11.68
2195,300024,机器人,15.16,0.86,0.13,192903.0,292174198.12,1.4,15.26,15.05,15.07,15.03,1.28,1.25,-111.6,5.53,23734798442.0,23345291865.0,0.0,0.0,-16.43,-16.66
2196,600650,锦江在线,12.91,0.86,0.11,27870.0,35811113.0,1.48,12.92,12.73,12.76,12.8,0.86,0.71,50.16,1.61,7121286481.0,5042130568.0,0.0,0.08,-24.59,-15.07
2197,300591,万里马,7.02,0.86,0.06,89206.0,62503352.7,2.01,7.05,6.91,7.0,6.96,1.08,2.55,-32.44,11.21,2847829915.0,2460122686.0,-0.14,0.0,-23.7,-29.23
2198,688153,唯捷创芯,35.11,0.86,0.3,48379.0,170025158.0,2.59,35.64,34.74,34.8,34.81,1.38,1.18,336.12,3.76,15108289711.0,14368402145.0,0.06,0.06,-13.69,-6.72
2199,000619,海螺新材,5.86,0.86,0.05,57988.0,33872430.0,1.55,5.88,5.79,5.83,5.81,0.73,1.61,-30.21,1.03,2585249350.0,2109600000.0,-0.17,0.17,-4.56,-5.64
2200,300760,迈瑞医疗,158.1,0.86,1.35,91233.0,1433529677.63,3.3,159.77,154.6,156.5,156.75,1.27,0.75,23.56,5.03,191686984391.0,191522226642.0,-0.03,-0.01,-22.53,-16.99
2201,300525,博思软件,10.52,0.86,0.09,111152.0,117316992.84,3.07,10.7,10.38,10.41,10.43,1.21,1.79,809.41,3.17,7978930589.0,6544312403.0,-0.09,-0.09,-32.22,-25.39
2202,301256,华融化学,14.0,0.86,0.12,135287.0,188254779.32,3.03,14.14,13.72,13.96,13.88,1.48,2.82,96.7,3.85,6720000000.0,6720000000.0,0.0,0.07,-25.61,3.02
2203,002800,天顺股份,17.64,0.86,0.15,53033.0,92562832.0,4.4,17.89,17.12,17.5,17.49,0.75,3.59,-112.69,5.46,2685744102.0,2607948156.0,0.17,0.23,1.91,11.93
2204,002164,宁波东力,12.96,0.86,0.11,77452.0,100184139.02,1.56,13.04,12.84,12.84,12.85,0.73,1.61,88.49,4.81,6896971009.0,6217885853.0,0.0,-0.08,-7.36,-19.05
2205,301298,东利机械,16.5,0.86,0.14,17339.0,28455899.52,1.71,16.5,16.22,16.26,16.36,0.98,1.6,35.85,2.55,2422200000.0,1785023493.0,0.24,0.18,0.79,4.3
2206,000544,中原环保,8.26,0.85,0.07,41806.0,34340211.35,1.71,8.27,8.13,8.18,8.19,1.11,0.43,7.49,0.88,8050893871.0,8050893871.0,0.0,0.0,-1.31,-0.72
2207,002596,海南瑞泽,3.56,0.85,0.03,302134.0,106555313.5,3.4,3.58,3.46,3.51,3.53,1.32,2.64,-37.74,6.11,4085386644.0,4081629954.0,0.0,-0.28,-23.11,-33.95
2208,300220,金运激光,14.29,0.85,0.12,23126.0,32991522.0,2.26,14.42,14.1,14.14,14.17,1.0,1.53,1615.1,34.3,2160648000.0,2158066483.0,0.21,0.28,-6.6,-0.42
2209,002009,天奇股份,24.8,0.85,0.21,214996.0,530129800.04,3.17,24.95,24.17,24.6,24.59,1.14,6.07,111.33,4.98,9975383534.0,8782239711.0,0.04,0.04,15.67,9.64
2210,000617,中油资本,9.51,0.85,0.08,1376916.0,1303682491.51,2.23,9.57,9.36,9.4,9.43,0.6,1.09,22.56,1.15,120226172041.0,120226172041.0,-0.11,-0.11,-1.04,-0.42
2211,688111,金山办公,249.65,0.85,2.1,69466.0,1731942526.0,2.1,251.3,246.11,248.0,247.55,0.6,1.5,62.99,9.0,115680850008.0,115680850008.0,0.0,0.0,-30.71,-18.7
2212,603201,常润股份,16.68,0.85,0.14,9416.0,15617113.0,1.57,16.69,16.43,16.45,16.54,0.75,0.5,14.49,1.82,3168861763.0,3141757097.0,0.0,0.12,-3.42,-1.18
2213,002972,科安达,13.04,0.85,0.11,37096.0,48100583.54,1.78,13.07,12.84,12.9,12.93,1.01,2.76,36.69,2.61,3207954752.0,1755787948.0,-0.08,-0.08,8.31,9.12
2214,002023,海特高新,13.04,0.85,0.11,801955.0,1037680554.45,4.33,13.24,12.68,12.81,12.93,1.2,10.82,60.89,2.21,9660817464.0,9660817464.0,0.0,-0.08,-6.39,-3.69
2215,301149,隆华新材,13.0,0.85,0.11,102540.0,132451892.84,2.4,13.07,12.76,12.87,12.89,0.49,3.93,41.76,2.74,5590000234.0,3395973282.0,0.0,0.08,17.86,22.18
2216,601515,衢州东峰,4.72,0.85,0.04,433254.0,203542950.0,2.56,4.76,4.64,4.64,4.68,1.21,2.25,-71.34,1.74,9083501567.0,9083501567.0,0.21,0.21,10.54,9.77
2217,300092,科新机电,16.87,0.84,0.14,61300.0,103496177.2,2.39,17.02,16.62,16.62,16.73,1.2,2.92,72.18,2.83,4621085582.0,3540443739.0,0.0,0.06,-1.06,6.84
2218,300031,宝通科技,21.64,0.84,0.18,61549.0,133049183.73,2.05,21.85,21.41,21.48,21.46,1.03,1.75,32.55,2.23,9061678480.0,7615156943.0,-0.14,-0.14,-13.72,-4.8
2219,300232,洲明科技,7.17,0.84,0.06,263354.0,188893521.0,2.25,7.23,7.07,7.09,7.11,1.0,2.98,46.36,1.68,7796996073.0,6333740049.0,0.0,0.0,-8.78,1.13
2220,301202,朗威股份,41.88,0.84,0.35,17508.0,73522901.37,2.7,42.5,41.38,41.74,41.53,1.03,4.71,76.53,4.8,5712432000.0,1557098400.0,-0.1,0.12,-1.46,3.66
2221,600826,兰生股份,9.58,0.84,0.08,43119.0,41002368.0,2.0,9.59,9.4,9.48,9.5,0.86,0.59,29.18,1.64,7046411399.0,7046411399.0,0.0,0.1,-20.37,-9.11
2222,301072,中捷精工,22.83,0.84,0.19,10626.0,24096912.01,2.3,22.9,22.38,22.57,22.64,0.93,1.58,-65.15,3.2,2398199838.0,1532804442.0,0.13,0.35,-0.44,1.38
2223,603270,金帝股份,26.41,0.84,0.22,22823.0,59968840.0,2.25,26.5,25.91,26.19,26.19,0.75,3.23,39.32,2.56,5786607075.0,1867627175.0,0.0,0.08,-1.71,-2.29
2224,000920,沃顿科技,12.05,0.84,0.1,45862.0,55330977.0,2.59,12.21,11.9,11.97,11.95,0.97,0.97,25.82,2.86,5695084472.0,5694813347.0,0.0,-0.08,-5.42,-3.21
2225,920799,艾融软件,38.28,0.84,0.32,55642.0,214041789.57,5.77,39.47,37.28,37.32,37.96,1.33,4.63,122.62,19.33,8006085912.0,4596276576.0,-0.08,-0.13,-23.44,-19.83
2226,002971,和远气体,30.05,0.84,0.25,34404.0,102683899.0,2.99,30.3,29.41,29.99,29.8,1.02,2.2,105.47,4.0,6363237750.0,4699860568.0,0.0,0.03,-1.02,0.57
2227,603908,牧高笛,22.86,0.84,0.19,9844.0,22482740.0,1.81,22.99,22.58,22.7,22.67,0.91,1.06,43.57,3.97,2128882946.0,2128882946.0,-0.22,0.0,-6.16,-2.1
2228,603507,振江股份,45.45,0.84,0.38,149212.0,664903081.0,4.24,45.45,43.54,44.84,45.07,1.23,8.21,75.19,3.34,8376494403.0,8261551353.0,0.49,0.62,64.97,72.75
2229,600015,华夏银行,7.2,0.84,0.06,466550.0,335228555.0,1.68,7.23,7.11,7.14,7.14,1.22,0.3,4.21,0.36,114587484970.0,110788012678.0,0.0,0.14,11.8,6.35
2230,002137,实益达,8.47,0.83,0.07,75743.0,64026925.0,1.55,8.49,8.36,8.43,8.4,1.03,1.91,91.41,3.18,4891466113.0,3357999946.0,0.0,0.0,-5.36,-1.28
2231,600620,天宸股份,6.09,0.83,0.05,56210.0,33998719.0,2.15,6.1,5.97,6.05,6.04,1.09,0.82,118.47,2.82,4181863618.0,4181863618.0,0.0,0.16,-12.37,-6.31
2232,920806,云星宇,12.11,0.83,0.1,35552.0,43451590.33,3.83,12.38,11.92,12.03,12.01,1.69,1.18,47.72,2.36,3641921037.0,3641921037.0,-0.08,-0.08,-17.73,-12.12
2233,000066,中国长城,15.85,0.83,0.13,802907.0,1275439173.11,2.1,16.08,15.75,15.78,15.72,0.85,2.49,2386.72,4.61,51128915545.0,51125598932.0,0.0,0.0,-3.06,9.99
2234,300793,佳禾智能,14.52,0.83,0.12,45581.0,66094324.4,1.32,14.6,14.41,14.42,14.4,1.21,1.23,143.77,1.85,5525522475.0,5402705055.0,-0.07,0.07,-20.13,-10.97
2235,002715,登云股份,15.86,0.83,0.13,31031.0,48858812.5,2.92,15.95,15.49,15.73,15.73,0.76,2.25,-139.1,4.77,2188680000.0,2188680000.0,-0.13,0.19,-4.97,-8.64
2236,002067,景兴纸业,4.85,0.83,0.04,325681.0,156574251.53,2.08,4.85,4.75,4.81,4.81,1.29,2.43,131.29,1.07,7153041187.0,6487378687.0,0.0,0.0,-10.02,-14.16
2237,600798,宁波海运,3.64,0.83,0.03,121664.0,44079871.0,1.11,3.64,3.6,3.62,3.61,0.61,1.01,-104.41,1.13,4391784492.0,4391784492.0,0.28,0.28,-2.15,3.41
2238,002194,武汉凡谷,10.88,0.83,0.09,97279.0,105634077.0,1.58,10.92,10.75,10.79,10.79,1.04,1.9,-544.58,2.99,7434149569.0,5558524272.0,0.09,0.09,-22.29,-16.63
2239,003005,竞业达,18.23,0.83,0.15,18892.0,34362213.91,1.83,18.29,17.96,18.06,18.08,1.09,1.49,-94.14,2.35,4218215837.0,2314812695.0,0.0,0.0,-17.32,-10.59
2240,603788,宁波高发,15.85,0.83,0.13,13137.0,20710039.0,1.34,15.88,15.67,15.75,15.72,0.89,0.59,16.35,1.66,3535581328.0,3535581328.0,-0.13,0.0,-4.58,-3.0
2241,600507,方大特钢,6.06,0.83,0.05,495128.0,303060142.0,3.16,6.2,6.01,6.02,6.01,1.11,2.14,14.88,1.38,14017918613.0,14017918613.0,-0.16,0.0,3.77,2.89
2242,600467,好当家,2.42,0.83,0.02,206892.0,49756168.0,2.08,2.43,2.38,2.39,2.4,0.67,1.42,98.1,1.03,3535606216.0,3535606216.0,-0.41,0.0,-7.28,-6.92
2243,001209,洪兴股份,20.62,0.83,0.17,15508.0,31854139.0,2.3,20.68,20.21,20.45,20.45,0.92,1.61,118.12,2.11,2711998486.0,1981471394.0,-0.24,-0.24,-8.84,-1.15
2244,300375,鹏翎股份,4.91,0.82,0.04,81841.0,40015858.0,1.44,4.91,4.84,4.86,4.87,0.8,1.55,59.88,1.63,3730317596.0,2593696227.0,0.2,0.0,-9.41,-6.65
2245,688776,国光电气,86.15,0.82,0.7,18794.0,161266988.0,1.99,86.4,84.7,85.45,85.45,1.06,1.73,-97.02,5.33,9337231547.0,9337231547.0,0.0,0.03,-31.52,-14.48
2246,603160,汇顶科技,69.87,0.82,0.57,57432.0,401735681.0,2.19,70.52,69.0,69.0,69.3,1.15,1.23,38.88,3.47,32543729364.0,32543729364.0,-0.03,-0.07,-14.9,-11.56
2247,000850,华茂股份,4.91,0.82,0.04,62092.0,30446329.76,1.64,4.94,4.86,4.87,4.87,0.85,0.66,20.25,1.02,4633395194.0,4632078676.0,0.2,0.0,-10.89,-10.24
2248,300200,高盟新材,9.85,0.82,0.08,121666.0,119029255.88,2.25,9.86,9.64,9.76,9.77,1.3,2.87,40.83,2.6,4245086079.0,4175624017.0,0.0,0.0,-36.78,-15.88
2249,300085,银之杰,38.19,0.82,0.31,263483.0,1009361085.08,2.38,38.73,37.83,37.88,37.88,0.8,4.04,-203.07,62.21,26986602032.0,24900371123.0,0.03,0.0,-14.58,-4.74
2250,000655,金岭矿业,8.62,0.82,0.07,96602.0,83606268.89,2.34,8.75,8.55,8.55,8.55,0.7,1.62,36.52,1.45,5131832783.0,5131832783.0,-0.12,-0.23,-12.75,-9.26
2251,000636,风华高科,22.17,0.82,0.18,636727.0,1424201734.55,4.23,22.8,21.87,22.01,21.99,0.94,5.5,90.54,2.05,25650982888.0,25650980671.0,-0.18,-0.09,25.68,36.18
2252,300501,海顺新材,19.56,0.82,0.16,64981.0,126717549.08,3.04,19.76,19.17,19.25,19.4,0.82,6.45,-162.7,2.7,3785606879.0,1970169792.0,0.15,-0.05,21.19,27.68
2253,001211,双枪科技,32.06,0.82,0.26,45566.0,145252383.0,3.36,32.39,31.32,31.32,31.8,0.71,6.8,205.16,2.67,2308320000.0,2147910195.0,0.19,-0.03,14.05,21.26
2254,001386,马可波罗,19.56,0.82,0.16,32498.0,63357732.51,1.96,19.63,19.25,19.38,19.4,1.31,3.32,16.5,1.96,23372635200.0,1914165150.0,0.0,0.0,-15.83,-13.95
2255,301069,凯盛新材,22.06,0.82,0.18,62791.0,138713086.57,2.33,22.32,21.81,21.81,21.88,0.87,1.47,77.88,4.66,9997023492.0,9414639492.0,0.05,0.0,-20.04,-20.65
2256,301098,金埔园林,8.64,0.82,0.07,39626.0,34171671.0,2.1,8.69,8.51,8.56,8.57,0.83,2.65,-12.38,1.33,1589203403.0,1293315803.0,0.0,0.0,-2.48,0.7
2257,002614,奥佳华,6.18,0.82,0.05,56755.0,34908217.85,1.47,6.18,6.09,6.13,6.13,0.79,1.29,52.3,0.89,3854708281.0,2727023021.0,0.16,0.0,-12.96,-15.46
2258,600363,联创光电,54.29,0.82,0.44,78987.0,426625766.0,2.04,54.5,53.4,53.86,53.85,1.09,1.75,45.85,5.56,24478733951.0,24478733951.0,0.0,0.02,-23.24,-13.91
2259,603155,新亚强,16.24,0.81,0.13,30914.0,49932077.0,1.61,16.26,16.0,16.06,16.11,1.11,0.98,48.78,2.36,5128377632.0,5128377632.0,0.0,0.06,-10.42,-5.2
2260,300149,睿智医药,11.18,0.81,0.09,204473.0,227229206.05,2.07,11.2,10.97,10.97,11.09,0.53,4.31,588.81,4.44,5567237431.0,5305502193.0,0.09,0.27,-7.37,16.95
2261,300727,润禾材料,35.04,0.81,0.28,38861.0,136162077.22,3.71,35.49,34.2,34.66,34.76,1.12,2.4,49.68,4.86,6311977774.0,5672226214.0,0.0,0.2,-3.63,-1.68
2262,300491,通合科技,27.35,0.81,0.22,72025.0,195727020.28,3.06,27.5,26.67,27.04,27.13,0.74,4.62,119.66,3.99,4804660625.0,4266314986.0,0.04,-0.04,-1.97,8.83
2263,603233,大参林,17.53,0.81,0.14,51702.0,90108642.0,4.03,17.75,17.05,17.44,17.39,1.1,0.45,13.85,2.84,19964006615.0,19964006615.0,-0.06,-0.06,-6.51,-0.51
2264,605180,华生科技,14.9,0.81,0.12,12847.0,19005476.0,2.17,14.91,14.59,14.78,14.78,1.0,0.76,77.09,2.2,2518100000.0,2518100000.0,0.07,0.07,1.36,2.41
2265,001318,阳光乳业,13.7,0.81,0.11,19582.0,26643924.8,1.4,13.7,13.51,13.58,13.59,1.15,0.69,33.23,2.69,3872442000.0,3872442000.0,0.15,0.29,-11.33,-12.07
2266,920786,骑士乳业,8.75,0.81,0.07,87705.0,76462779.38,3.46,8.82,8.52,8.59,8.68,1.15,6.2,37.32,2.41,1829213750.0,1237656481.0,0.23,-0.34,-16.98,-11.08
2267,603037,凯众股份,14.89,0.81,0.12,53637.0,79369731.0,3.11,14.96,14.5,14.77,14.77,0.59,2.02,54.01,4.04,3974458157.0,3962901135.0,0.07,0.07,-8.03,2.97
2268,002911,佛燃能源,13.7,0.81,0.11,70536.0,96391487.68,1.62,13.76,13.54,13.59,13.59,0.58,0.56,17.26,3.38,17785008871.0,17358420614.0,-0.07,0.0,12.57,15.42
2269,301156,美农生物,18.69,0.81,0.15,16476.0,30551581.2,2.37,18.76,18.32,18.65,18.54,0.97,1.85,48.23,3.62,2631265576.0,1667615381.0,0.27,-0.05,-0.37,7.35
2270,605158,华达新材,7.44,0.81,0.06,36662.0,27267217.0,1.9,7.48,7.34,7.41,7.38,1.23,0.72,42.49,1.54,3804964800.0,3804964800.0,0.0,0.0,-9.71,-7.46
2271,301330,熵基科技,34.74,0.81,0.28,24876.0,86159860.4,1.89,34.85,34.2,34.38,34.46,1.1,1.28,47.83,2.41,8176112847.0,6750731029.0,0.14,0.14,-21.05,5.11
2272,600388,龙净环保,18.99,0.8,0.15,129746.0,246025265.0,1.86,19.11,18.76,18.88,18.84,0.84,1.02,21.68,2.2,24118179104.0,24118179104.0,-0.05,-0.05,21.11,16.43
2273,920950,迅安科技,16.47,0.8,0.13,4446.0,7390378.91,3.61,16.79,16.2,16.64,16.34,1.53,1.24,28.96,3.79,1207580400.0,588310047.0,0.06,-0.42,-15.15,-8.75
2274,300399,天利科技,21.37,0.8,0.17,30519.0,65187088.8,2.36,21.49,20.99,21.18,21.2,0.84,1.54,-1175.66,8.38,4222712000.0,4222300093.0,-0.05,-0.05,-25.72,-15.7
2275,603529,爱玛科技,29.07,0.8,0.23,94519.0,271468233.0,2.57,29.07,28.33,28.87,28.84,0.88,1.12,9.92,2.65,25229648987.0,24638582514.0,0.03,0.1,-4.06,-2.12
2276,603501,豪威集团,93.78,0.8,0.74,179735.0,1682601896.0,1.62,94.49,92.98,93.04,93.04,1.06,1.48,29.24,4.06,118270448468.0,113511948110.0,-0.02,0.0,-27.0,-25.51
2277,002380,科远智慧,33.99,0.8,0.27,58360.0,197934394.89,1.81,34.2,33.59,33.72,33.72,0.63,4.1,26.75,3.35,8157316150.0,4833513620.0,0.06,0.0,3.63,24.96
2278,300922,天秦装备,20.12,0.8,0.16,34599.0,69220357.46,1.4,20.13,19.85,19.95,19.96,1.15,2.77,75.44,3.35,3194298683.0,2512473149.0,0.0,0.0,-17.74,-12.02
2279,002155,湖南黄金,30.39,0.8,0.24,534328.0,1624548807.32,1.96,30.71,30.12,30.12,30.15,0.94,3.42,31.91,5.85,47488973493.0,47484706464.0,0.0,0.03,32.3,44.1
2280,688046,药康生物,19.01,0.8,0.15,77670.0,148477981.0,4.14,19.55,18.77,18.84,18.86,0.86,1.89,53.98,3.49,7794100000.0,7794100000.0,-0.21,0.05,-0.31,23.76
2281,600271,航天信息,8.79,0.8,0.07,259263.0,226784201.0,3.78,8.84,8.51,8.51,8.72,1.31,1.4,-21.85,1.23,16286855968.0,16286855968.0,-0.11,-0.11,-24.81,-24.81
2282,600888,新疆众和,8.77,0.8,0.07,309406.0,272059753.0,2.41,8.91,8.7,8.73,8.7,1.11,1.99,12.87,1.06,13620563773.0,13620563773.0,0.0,0.0,0.46,7.08
2283,603016,新宏泰,50.21,0.8,0.4,56550.0,283814330.0,4.32,51.16,49.01,50.2,49.81,0.81,3.82,116.7,9.02,7439113600.0,7439113600.0,0.1,-0.08,59.96,66.7
2284,001226,拓山重工,45.34,0.8,0.36,11523.0,52330600.0,2.67,45.83,44.63,44.98,44.98,1.23,3.4,153.64,4.65,3385388178.0,1538236578.0,-0.02,-0.11,-6.99,2.58
2285,600052,东望时代,3.8,0.8,0.03,97262.0,36785299.0,2.39,3.82,3.73,3.77,3.77,0.77,1.15,36.43,1.18,3207940016.0,3207940016.0,-0.26,0.0,-17.03,-19.32
2286,002360,同德化工,6.4,0.79,0.05,142880.0,90553714.0,5.2,6.56,6.23,6.56,6.35,0.63,4.36,-194.07,1.29,2571355187.0,2096142272.0,0.47,0.31,27.24,32.23
2287,001259,利仁科技,31.79,0.79,0.25,8183.0,25968540.0,4.53,31.98,30.55,31.56,31.54,0.93,1.72,421.36,3.28,2339390750.0,1511439623.0,0.0,-0.19,3.11,5.93
2288,300016,北陆药业,10.16,0.79,0.08,214879.0,217932360.88,2.68,10.26,9.99,10.08,10.08,0.82,3.82,97.09,2.59,5718791336.0,5711085230.0,0.0,0.1,5.28,27.96
2289,603395,红四方,28.08,0.79,0.22,17569.0,49156109.0,1.18,28.1,27.77,27.77,27.86,0.81,2.7,119.44,5.22,7300800000.0,1825200000.0,-0.04,-0.04,-10.91,-3.93
2290,002687,乔治白,5.12,0.79,0.04,406558.0,208745772.22,3.74,5.26,5.07,5.2,5.08,2.17,9.83,30.26,1.66,2584470994.0,2116574909.0,0.39,0.39,7.34,6.22
2291,301019,宁波色母,21.71,0.79,0.17,20343.0,43778199.16,2.92,21.83,21.2,21.52,21.54,1.64,1.94,32.56,3.37,3581355219.0,2271071615.0,0.0,-0.05,-16.6,-5.03
2292,600099,林海股份,11.5,0.79,0.09,45818.0,52145151.0,2.37,11.52,11.25,11.37,11.41,1.17,2.09,102.63,4.61,2519880000.0,2519880000.0,0.0,0.0,7.88,10.05
2293,600508,上海能源,12.76,0.79,0.1,65543.0,83335441.0,1.82,12.83,12.6,12.66,12.66,0.96,0.91,41.84,0.73,9221881680.0,9221881680.0,0.0,-0.16,4.42,8.41
2294,300382,斯莱克,12.69,0.79,0.1,123003.0,155188810.66,3.34,12.8,12.38,12.59,12.59,1.31,1.9,421.74,3.58,8228195924.0,8227412037.0,0.48,0.32,-15.9,-18.44
2295,603860,中公高科,31.72,0.79,0.25,9560.0,30274746.0,1.87,31.92,31.33,31.53,31.47,0.81,1.43,46.38,2.52,2115089600.0,2115089600.0,-0.16,-0.16,0.51,5.14
2296,300851,交大思诺,29.28,0.79,0.23,7506.0,21922710.0,1.89,29.42,28.87,29.15,29.05,0.82,1.39,82.03,1.98,2545409952.0,1584341532.0,-0.17,-0.1,3.17,9.29
2297,301585,蓝宇股份,29.5,0.79,0.23,11495.0,33650521.85,2.66,29.59,28.81,29.27,29.27,1.43,1.69,48.45,3.18,3068000000.0,2009213435.0,-0.1,-0.03,-7.23,-4.59
2298,300426,华智数媒,7.65,0.79,0.06,53023.0,40324137.0,2.24,7.68,7.51,7.52,7.59,0.74,1.33,-8.57,31.23,3445428497.0,3060000000.0,-0.26,0.0,-11.36,-0.91
2299,300675,建科院,15.32,0.79,0.12,24220.0,36888764.2,2.76,15.48,15.06,15.27,15.2,1.11,1.65,-24.39,4.39,2246933844.0,2246933844.0,0.0,0.0,-4.96,-1.92
2300,300615,欣天科技,13.99,0.79,0.11,50943.0,70802492.1,1.73,14.0,13.76,13.81,13.88,0.67,3.37,-312.56,5.35,2703276508.0,2116443756.0,0.58,0.65,-1.2,5.35
2301,301300,远翔新材,44.67,0.79,0.35,9038.0,39941180.06,2.55,44.67,43.54,44.34,44.32,1.13,2.33,33.37,3.53,2898546960.0,1731990491.0,0.16,0.07,0.56,5.35
2302,002976,瑞玛精密,29.25,0.79,0.23,22154.0,64633520.8,1.76,29.37,28.86,28.98,29.02,0.76,3.32,554.22,2.99,4378745095.0,1949964413.0,0.0,0.21,3.76,4.35
2303,002117,东港股份,10.19,0.79,0.08,61344.0,62156576.91,1.58,10.21,10.05,10.11,10.11,0.82,1.17,37.02,3.73,5336716531.0,5334929328.0,0.1,0.0,-16.27,-26.21
2304,601162,天风证券,3.83,0.79,0.03,1090670.0,416682990.0,1.32,3.84,3.79,3.81,3.8,1.02,1.27,188.98,1.42,38583363446.0,32930226915.0,0.0,-0.26,-10.51,-7.93
2305,600183,生益科技,69.8,0.79,0.55,564127.0,3954820974.0,3.97,71.49,68.74,69.28,69.25,0.81,2.36,50.86,10.15,169552522254.0,167136207771.0,0.01,0.0,2.14,-2.25
2306,600523,贵航股份,14.26,0.78,0.11,27696.0,39314401.0,1.41,14.28,14.08,14.11,14.15,0.65,0.69,29.93,1.8,5765479423.0,5761676281.0,0.07,0.0,-8.41,-9.23
2307,920225,利通科技,32.35,0.78,0.25,95733.0,317431202.65,10.56,34.69,31.3,31.59,32.1,1.92,11.56,49.33,5.61,4105826221.0,2678002682.0,0.0,-0.43,-12.12,0.94
2308,688067,爱威科技,27.14,0.78,0.21,8746.0,23552609.0,2.27,27.2,26.59,26.86,26.93,0.79,1.29,63.76,3.59,1845520000.0,1845520000.0,0.37,0.04,-0.91,10.5
2309,920663,明阳科技,16.85,0.78,0.13,20226.0,34358022.03,6.16,17.38,16.35,16.7,16.72,1.34,3.16,26.36,5.54,2250359794.0,1079689362.0,0.0,0.06,-10.42,-7.21
2310,301173,毓恬冠佳,44.09,0.78,0.34,5779.0,25453251.7,2.19,44.24,43.28,43.6,43.75,1.08,1.87,22.38,2.53,3872635097.0,1359235575.0,0.0,0.16,-7.43,-2.02
2311,002210,飞马国际,2.58,0.78,0.02,531231.0,136378820.93,2.34,2.59,2.53,2.55,2.56,1.21,2.0,359.26,7.2,6865980557.0,6853142219.0,0.0,-0.39,-21.58,-28.33
2312,301503,智迪科技,36.4,0.78,0.28,9222.0,33289701.7,2.19,36.54,35.75,36.3,36.12,1.52,2.84,28.33,2.73,2912000000.0,1182272000.0,0.0,0.03,-5.97,0.94
2313,603072,天和磁材,37.44,0.78,0.29,22576.0,84254738.0,1.32,37.48,36.99,37.04,37.15,1.07,1.79,61.94,4.62,9894643200.0,4726051200.0,-0.05,-0.03,-13.73,-7.99
