序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
28,泰晶科技,603738,0天0板,4.949587821960449,45.8,48.0,27.57 亿,176.74 亿,176.74 亿,15.473118782043457,0.10928962379693985,105652,1,9.807516098022461,元件
29,华懋科技,603306,0天0板,5.078086853027344,106.98,111.99,24.38 亿,352.49 亿,352.49 亿,6.778555870056152,-0.009346668608486652,105923,4,6.865730285644531,汽车零部
30,兆驰股份,002429,0天0板,3.236797332763672,12.12,12.91,27.28 亿,548.35 亿,548.67 亿,4.855712890625,-0.16474464535713196,110242,2,9.199317932128906,黑色家电
31,剑桥科技,603083,0天0板,6.715827941894531,202.6,208.84,94.56 亿,558.34 亿,714.47 亿,16.98448944091797,0.004936077632009983,110503,3,9.818277359008789,通信设备
32,永鼎股份,600105,2天1板,4.635227680206299,51.92,54.58,121.22 亿,759.07 亿,759.07 亿,15.649539947509766,0.038535647094249725,111239,2,7.6783552169799805,通信设备
33,鼎阳科技,688112,0天0板,13.256173133850098,73.39,77.76,5.29 亿,117.13 亿,117.13 亿,4.535854339599609,0.0,111830,1,21.373456954956055,通用设备
34,联创光电,600363,0天0板,7.111756324768066,36.9,37.9,10.93 亿,166.38 亿,166.38 亿,6.639544486999512,0.0,130008,1,10.50798225402832,消费电子
35,万通发展,600246,0天0板,9.795134544372559,17.15,17.18,48.79 亿,324.21 亿,333.22 亿,15.278627395629883,-0.05827505886554718,130033,11,7.4903974533081055,房地产开
36,麦格米特,002851,2天1板,6.779317378997803,157.98,162.75,105.86 亿,723.69 亿,918.86 亿,14.803549766540527,0.3493615984916687,130051,10,11.659344673156738,其他电源
37,埃斯顿,002747,0天0板,7.7151336669921875,29.04,29.66,30.98 亿,227.21 亿,281.05 亿,13.72555923461914,0.03444712609052658,130154,15,11.572699546813965,自动化设
38,锐科激光,300747,0天0板,17.73241424560547,47.87,48.79,41.24 亿,249.87 亿,268.84 亿,17.13426399230957,0.0,130333,10,19.25725555419922,自动化设
39,北部湾港,000582,0天0板,6.120996475219727,14.91,15.46,22.50 亿,321.59 亿,375.30 亿,7.071028709411621,-0.06702413409948349,130400,4,10.46263313293457,航运港口
40,大恒科技,600288,0天0板,5.593869686126709,13.78,14.36,3.70 亿,60.19 亿,60.19 亿,6.105072975158691,-0.14492754638195038,130511,2,10.49808406829834,软件开发
41,福晶科技,002222,0天0板,5.7127604484558105,99.0,103.02,45.98 亿,463.47 亿,465.55 亿,9.85227108001709,-0.010099989362061024,130639,3,8.008543014526367,光学光电
42,合锻智能,603011,6天4板,6.6229729652404785,30.91,31.89,32.70 亿,152.82 亿,152.82 亿,21.933618545532227,0.0,130759,2,16.17799186706543,专用设备
43,东山精密,002384,2天1板,6.191627502441406,223.99,232.02,265.54 亿,3105.22 亿,4102.62 亿,8.47616195678711,-0.00446428544819355,131145,4,6.172664165496826,元件
44,鲁信创投,600783,0天0板,8.831775665283203,23.29,23.54,14.29 亿,173.36 亿,173.36 亿,8.401857376098633,-0.042918454855680466,131835,2,10.560748100280762,通用设备
45,晋控煤业,601001,0天0板,5.956416606903076,21.88,22.72,14.90 亿,366.21 亿,366.21 亿,4.21697473526001,0.045724738389253616,133405,1,14.721549987792969,煤炭开采
46,天准科技,688003,0天0板,13.802268981933594,111.31,117.37,11.21 亿,216.30 亿,216.30 亿,5.31382417678833,0.0,134711,4,18.750638961791992,自动化设
47,横店东磁,002056,0天0板,7.170693397521973,27.5,28.23,32.26 亿,446.88 亿,447.35 亿,7.294437408447266,0.0,135024,7,10.40530014038086,光伏设备
48,豪威集团,603501,0天0板,8.91527271270752,100.91,101.92,59.96 亿,1221.60 亿,1272.81 亿,5.017956733703613,-0.06932065635919571,135211,5,10.318403244018555,半导体
49,航天电器,002025,0天0板,7.390946388244629,65.24,66.83,20.25 亿,296.11 亿,297.08 亿,6.989108562469482,0.0306654404848814,140548,1,10.156378746032715,军工电子
50,建投能源,000600,0天0板,7.512953281402588,12.45,12.74,15.87 亿,135.71 亿,224.50 亿,12.188807487487793,0.0,141803,1,12.435233116149902,电力
51,韶能股份,000601,2天1板,3.4482758045196533,9.3,9.89,29.43 亿,97.61 亿,98.98 亿,30.415090560913086,-0.21459227800369263,142721,1,13.793103218078613,电力
