序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1153,300063,天龙集团,12.1,2.46,0.29,637435.0,768570418.55,2.79,12.22,11.89,11.89,11.81,0.96,10.17,62.06,5.28,9178178515.0,7581308760.0,0.0,-0.08,-22.54,41.19
1154,601061,中信金属,12.53,2.45,0.3,179156.0,223754893.0,3.27,12.66,12.26,12.26,12.23,1.18,0.37,22.83,2.64,61397000000.0,61397000000.0,0.0,-0.08,-16.63,-12.25
1155,603819,神力股份,14.22,2.45,0.34,89742.0,125774582.0,4.76,14.26,13.6,13.86,13.88,0.94,4.12,135.49,3.86,3096123259.0,3096123259.0,0.14,0.07,17.52,17.13
1156,300512,中亚股份,9.2,2.45,0.22,35368.0,32201883.0,2.9,9.2,8.94,9.06,8.98,1.06,1.09,61.96,2.31,3764983850.0,2979946249.0,0.22,0.22,-3.46,-3.36
1157,688636,智明达,45.54,2.45,1.09,60729.0,273588731.0,5.53,46.22,43.76,44.8,44.45,1.18,3.62,77.5,5.67,7919697638.0,7633752024.0,-0.02,-0.18,-18.39,6.3
1158,920357,雅葆轩,24.25,2.45,0.58,24496.0,59652871.7,6.51,25.5,23.96,24.7,23.67,3.71,5.5,23.4,4.58,1941940000.0,1079479050.0,-0.12,-0.12,-1.02,4.53
1159,688051,佳华科技,32.22,2.45,0.77,9597.0,30666607.0,4.01,32.4,31.14,31.44,31.45,1.11,1.24,-20.63,4.16,2491701480.0,2491701480.0,0.0,-0.4,-21.68,-18.66
1160,603057,紫燕食品,25.55,2.45,0.61,31582.0,80143386.0,3.69,25.67,24.75,24.89,24.94,1.04,0.77,44.58,5.16,10526600000.0,10526600000.0,-0.16,0.04,-8.75,25.61
1161,002377,国创高新,3.36,2.44,0.08,176550.0,58256542.0,3.96,3.36,3.23,3.29,3.28,0.59,2.02,-87.71,6.95,3078852675.0,2931091367.0,0.3,0.0,15.86,17.48
1162,002046,国机精工,49.55,2.44,1.18,150755.0,747482725.49,4.63,50.14,47.9,48.3,48.37,0.8,2.85,102.05,6.08,26568256816.0,26202196182.0,-0.02,-0.08,-4.29,14.75
1163,603196,璞源材料,31.94,2.44,0.76,53974.0,169692068.0,6.06,32.5,30.61,31.1,31.18,0.56,2.28,743.4,6.97,13372876834.0,7569405727.0,-0.09,-0.06,24.91,25.11
1164,300278,华昌达,4.62,2.44,0.11,207116.0,94704774.0,3.1,4.63,4.49,4.53,4.51,1.32,1.47,411.18,3.7,6532155667.0,6511636732.0,0.0,0.0,-27.13,-24.26
1165,603066,音飞储存,10.06,2.44,0.24,25154.0,25124748.0,2.95,10.11,9.82,9.85,9.82,1.2,0.86,35.57,2.06,2959451544.0,2959451544.0,0.0,-0.2,-8.79,-6.42
1166,002594,比亚迪,105.54,2.44,2.51,643661.0,6763624066.88,2.61,105.97,103.28,103.28,103.03,1.23,1.85,29.5,4.23,962229031010.0,367977188790.0,-0.01,-0.02,8.59,8.0
1167,300150,世纪瑞尔,5.49,2.43,0.13,103630.0,56409654.0,3.17,5.52,5.35,5.4,5.36,1.24,2.25,57.86,2.04,3212232231.0,2526625544.0,-0.18,-0.36,-3.68,3.78
1168,300541,先进数通,14.78,2.43,0.35,134264.0,197635851.41,2.56,14.84,14.47,14.5,14.43,1.26,3.47,53.23,3.62,6356057592.0,5711985319.0,-0.07,0.0,-5.56,-1.86
1169,002623,亚玛顿,22.3,2.43,0.53,48161.0,106525222.46,3.54,22.35,21.58,21.77,21.77,1.26,2.42,-55.89,1.57,4439093750.0,4429585588.0,0.04,0.09,19.06,23.2
1170,301020,密封科技,21.88,2.43,0.52,13478.0,29268005.0,3.28,22.0,21.3,21.44,21.36,1.52,0.92,36.19,3.27,3203232000.0,3203232000.0,-0.09,0.0,-5.36,-1.0
1171,688585,上纬新材,129.31,2.42,3.06,39612.0,509732824.0,4.13,131.07,125.85,128.28,126.25,1.34,0.98,1269.51,38.73,52158705048.0,52158705048.0,-0.03,0.01,-17.0,1.52
1172,301055,张小泉,33.8,2.42,0.8,101622.0,339539373.55,7.73,34.3,31.75,32.7,33.0,0.81,6.51,104.13,8.06,5272800000.0,5272800000.0,-0.27,-0.27,40.13,72.36
1173,002388,新亚制程,5.07,2.42,0.12,142233.0,71353612.0,3.23,5.08,4.92,4.96,4.95,0.97,2.81,1148.79,2.64,2589236832.0,2566553120.0,0.0,0.2,-19.78,-20.53
1174,300662,科锐国际,24.53,2.42,0.58,46601.0,113585390.0,2.59,24.58,23.96,24.05,23.95,1.17,2.37,15.87,2.13,4827659986.0,4814836512.0,0.0,-0.04,-18.42,-3.16
1175,001210,金房能源,21.59,2.42,0.51,29775.0,63665880.84,3.18,21.63,20.96,21.23,21.08,1.42,3.12,25.19,2.52,3385585675.0,2057506317.0,-0.05,-0.14,3.7,26.04
1176,301041,金百泽,28.77,2.42,0.68,40681.0,115659235.82,3.52,28.8,27.81,28.04,28.09,1.11,5.15,327.43,4.6,3069183600.0,2270546784.0,0.14,0.07,1.2,5.77
1177,002222,福晶科技,85.58,2.42,2.02,267527.0,2294664642.52,6.61,87.88,82.36,83.5,83.56,0.72,5.71,153.44,23.07,40243995000.0,40064423684.0,0.09,-0.02,20.72,51.9
1178,002709,天赐材料,49.16,2.42,1.16,1057520.0,5188103494.3,4.5,49.98,47.82,48.5,48.0,0.88,7.01,73.58,5.6,100215695335.0,74182981694.0,-0.04,0.18,12.88,6.22
1179,300694,蠡湖股份,12.31,2.41,0.29,37829.0,46184212.0,3.33,12.36,11.96,12.1,12.02,0.99,1.74,110.53,1.91,2672136329.0,2672136329.0,0.08,-0.24,0.24,1.9
1180,301236,软通动力,39.9,2.41,0.94,163683.0,648788039.34,1.87,39.95,39.22,39.25,38.96,1.36,2.08,313.27,3.67,41304052272.0,31349799235.0,0.0,-0.05,-23.97,-15.88
1181,688302,海创药业-U,47.59,2.41,1.12,28344.0,133729206.0,6.28,48.48,45.56,46.25,46.47,1.6,2.86,-34.47,4.43,4712152309.0,4712152309.0,0.0,-0.23,-9.01,-3.21
1182,600301,华锡有色,50.96,2.41,1.2,109396.0,548104994.0,5.77,51.5,48.63,50.2,49.76,1.15,3.97,48.92,7.17,32235638730.0,14031106304.0,0.31,0.1,9.59,32.85
1183,300661,圣邦股份,77.71,2.41,1.83,219822.0,1693209188.37,3.82,78.1,75.2,76.1,75.88,0.72,3.67,88.15,9.1,48222231163.0,46540165109.0,0.0,-0.03,10.2,13.21
1184,301162,国能日新,68.11,2.41,1.6,21314.0,144647153.73,3.35,68.78,66.55,66.9,66.51,0.79,2.5,69.33,5.7,9030277442.0,5804657859.0,-0.03,-0.01,6.84,32.87
1185,300737,科顺股份,6.38,2.41,0.15,220789.0,139906275.67,5.3,6.49,6.16,6.26,6.23,1.11,2.49,264.4,1.57,7081618451.0,5658373876.0,0.16,0.31,17.06,16.0
1186,688088,虹软科技,42.06,2.41,0.99,49800.0,208185207.0,1.97,42.08,41.27,41.43,41.07,1.07,1.24,65.47,6.15,16873227024.0,16873227024.0,0.0,0.02,-25.05,-15.03
1187,300778,新城市,12.79,2.4,0.3,36398.0,46248168.26,3.76,12.89,12.42,12.54,12.49,1.04,1.79,-99.08,2.11,2604806821.0,2604293226.0,-0.16,-0.08,-5.26,-7.85
1188,600478,科力远,7.67,2.4,0.18,483669.0,368747672.0,2.8,7.69,7.48,7.52,7.49,0.92,2.9,72.78,4.4,12774698826.0,12774698826.0,0.0,0.0,4.64,11.32
1189,002997,瑞鹄模具,32.42,2.4,0.76,32630.0,105469339.04,2.5,32.56,31.77,31.77,31.66,1.2,1.56,14.34,2.76,6786197357.0,6786197357.0,0.06,-0.06,-12.71,-13.32
1190,300068,南都电源,12.79,2.4,0.3,489485.0,626317920.68,4.4,13.01,12.46,12.57,12.49,0.74,5.74,-39.12,2.99,11490117754.0,10912168798.0,0.0,-0.08,-22.81,-17.7
1191,600583,海油工程,7.26,2.4,0.17,725613.0,525574248.0,3.95,7.33,7.05,7.08,7.09,1.02,1.64,15.4,1.21,32099035848.0,32099035848.0,0.0,-0.14,21.61,32.24
1192,300929,华骐环保,12.81,2.4,0.3,31120.0,39430636.0,4.8,12.91,12.31,12.5,12.51,0.96,2.46,-688.79,2.1,1692623166.0,1623633630.0,-0.23,-0.16,13.16,19.16
1193,300479,神思电子,19.2,2.4,0.45,43639.0,83326759.2,2.77,19.29,18.77,18.78,18.75,1.02,2.22,225.35,6.73,3783184608.0,3781024608.0,0.05,0.05,-3.9,0.42
1194,301559,中集环科,17.1,2.4,0.4,46035.0,78708981.7,3.41,17.35,16.78,16.78,16.7,1.85,5.11,91.02,2.25,10260000000.0,1539000000.0,-0.23,-0.35,-1.84,7.61
1195,002455,百川股份,11.95,2.4,0.28,730925.0,862558742.75,5.48,12.05,11.41,11.62,11.67,0.88,11.06,1347.1,4.07,8633426875.0,7896703077.0,-0.33,-0.25,69.5,66.67
1196,301167,建研设计,16.69,2.39,0.39,27834.0,45955213.4,4.23,16.79,16.1,16.45,16.3,1.08,3.92,86.17,1.97,1869280000.0,1184366979.0,-0.36,-0.06,-1.13,2.71
1197,300800,力合科技,12.02,2.39,0.28,30259.0,36025490.0,3.66,12.07,11.64,11.73,11.74,1.06,1.29,97.06,1.42,2845843180.0,2817265630.0,-0.17,-0.17,-2.04,3.35
1198,301525,儒竞科技,73.12,2.39,1.71,13028.0,94961564.15,2.91,73.5,71.42,71.42,71.41,1.23,2.64,38.58,2.11,6896076476.0,3612215525.0,0.0,-0.04,-17.29,-15.31
1199,603330,天洋新材,6.85,2.39,0.16,54315.0,37002875.0,4.04,6.9,6.63,6.68,6.69,1.25,1.34,-205.98,1.94,2963814496.0,2785985626.0,0.0,-0.29,-6.8,-5.39
1200,000758,中色股份,6.86,2.39,0.16,368735.0,251077745.7,2.09,6.86,6.72,6.72,6.7,1.2,1.87,21.3,2.29,13654417920.0,13556507815.0,0.0,0.15,-1.58,3.31
1201,301487,盟固利,22.32,2.39,0.52,122258.0,272949316.11,3.58,22.63,21.85,22.0,21.8,0.91,4.48,950.97,5.44,10258638896.0,6088762169.0,-0.09,-0.04,-0.8,1.78
1202,603860,中公高科,31.83,2.38,0.74,11008.0,34660236.0,3.8,31.98,30.8,31.08,31.09,0.85,1.65,46.55,2.53,2122424400.0,2122424400.0,0.09,-0.31,1.34,5.5
1203,002775,文科股份,3.87,2.38,0.09,134830.0,51461961.76,4.23,3.89,3.73,3.79,3.78,1.17,2.36,142.68,9.31,2462387795.0,2212749575.0,0.0,0.0,-11.24,-9.58
1204,000629,钒钛股份,3.44,2.38,0.08,1019586.0,347729691.94,2.68,3.45,3.36,3.38,3.36,1.15,1.1,-342.5,2.6,31960860587.0,31958728145.0,0.0,0.0,-2.82,10.97
1205,600888,新疆众和,8.6,2.38,0.2,285571.0,245402255.0,2.5,8.64,8.43,8.43,8.4,0.95,1.84,20.18,1.05,13356539161.0,13356539161.0,-0.12,0.0,-1.71,5.01
1206,300414,中光防雷,14.18,2.38,0.33,80822.0,113720663.79,3.39,14.23,13.76,13.84,13.85,1.06,2.58,265.93,4.66,4622956028.0,4445994789.0,-0.07,-0.21,-16.24,-5.15
1207,603729,龙韵股份,16.81,2.38,0.39,22792.0,38009266.0,3.23,16.92,16.39,16.5,16.42,1.02,2.44,-18.09,5.14,1569011780.0,1569011780.0,-0.06,-0.18,-5.08,4.47
1208,002910,庄园牧场,10.77,2.38,0.25,35314.0,37663125.0,3.8,10.81,10.41,10.55,10.52,1.01,2.06,-32.61,2.02,2105958767.0,1842337202.0,0.09,0.0,-9.57,-3.06
1209,002863,今飞凯达,5.61,2.37,0.13,111123.0,62012081.1,2.37,5.62,5.49,5.52,5.48,1.17,1.85,34.77,1.19,3363102738.0,3363102738.0,0.18,0.36,-4.92,-4.43
1210,002649,博彦科技,12.07,2.37,0.28,114058.0,136757537.85,2.54,12.12,11.82,11.83,11.79,1.37,2.08,28.93,1.66,7065108501.0,6620918476.0,-0.08,-0.08,-19.96,-8.49
1211,002232,启明信息,18.16,2.37,0.42,65084.0,117401412.16,2.42,18.2,17.77,17.8,17.74,1.73,1.59,227.99,5.25,7419239943.0,7419239943.0,0.0,0.0,-9.56,-3.4
1212,002167,东方锆业,12.95,2.37,0.3,216777.0,278619511.38,3.0,13.0,12.62,12.66,12.65,1.06,2.86,194.51,5.73,10032019235.0,9808355421.0,0.08,0.0,-0.99,4.86
1213,300488,恒锋工具,28.93,2.37,0.67,29526.0,84724173.69,2.58,28.94,28.21,28.21,28.26,1.03,1.82,36.34,3.07,5532017657.0,4693991990.0,0.0,0.0,-12.12,-11.37
1214,600551,时代出版,8.2,2.37,0.19,73743.0,60096371.0,2.62,8.21,8.0,8.0,8.01,1.79,1.09,15.04,0.95,5560052960.0,5560052960.0,0.24,0.37,-5.2,0.99
1215,300538,同益股份,15.95,2.37,0.37,50458.0,80517434.0,2.5,16.08,15.69,15.8,15.58,1.04,4.17,296.93,3.02,2901601239.0,1929714706.0,-0.06,-0.31,-4.03,-0.81
1216,300670,大烨智能,6.47,2.37,0.15,101189.0,64628816.4,3.8,6.5,6.26,6.33,6.32,1.33,4.5,-21.67,3.6,2050475499.0,1453771642.0,0.0,0.15,-7.04,-9.0
1217,688362,甬矽电子,48.65,2.36,1.12,125301.0,611385937.0,3.91,49.68,47.82,48.34,47.53,0.7,3.05,242.83,7.55,19970362387.0,19970362387.0,0.1,0.04,16.86,50.11
1218,002398,垒知集团,5.2,2.36,0.12,118077.0,60808299.18,2.95,5.22,5.07,5.08,5.08,1.26,1.94,27.91,1.01,3629796981.0,3169396495.0,0.0,0.19,-12.75,-7.47
1219,688207,格灵深瞳,14.72,2.36,0.34,39998.0,58564996.0,2.78,14.77,14.37,14.37,14.38,1.09,1.54,-21.14,2.02,3812084724.0,3812084724.0,0.0,0.0,-19.03,-3.16
1220,002418,康盛股份,5.63,2.36,0.13,2641320.0,1480633454.95,5.27,5.76,5.47,5.5,5.5,1.12,23.24,346.89,4.44,6397932000.0,6397917013.0,-0.35,-0.18,12.6,18.03
1221,920932,科达自控,15.23,2.35,0.35,11373.0,17287199.88,2.76,15.36,14.95,14.95,14.88,0.72,1.31,-17.8,2.64,1604485831.0,1322164214.0,-0.52,-0.13,-33.08,-29.29
1222,688368,晶丰明源,146.18,2.35,3.36,18542.0,269623497.0,5.82,148.31,140.0,141.28,142.82,0.83,2.1,529.02,10.82,18835712098.0,12937000313.0,0.18,0.16,20.41,26.64
1223,002188,中天服务,6.53,2.35,0.15,138710.0,89634948.0,3.76,6.56,6.32,6.4,6.38,0.46,5.39,71.32,6.59,2135988232.0,1680580436.0,-0.46,-0.15,-0.61,7.4
1224,603020,爱普股份,11.31,2.35,0.26,55160.0,61970119.0,2.9,11.32,11.0,11.04,11.05,1.46,1.44,28.99,1.31,4334419224.0,4334419224.0,0.0,0.0,3.67,11.54
1225,002242,九阳股份,10.01,2.35,0.23,126039.0,126854719.86,6.85,10.45,9.78,9.79,9.78,2.64,1.65,64.92,2.22,7637800170.0,7624474107.0,-0.1,0.0,-7.06,-4.12
1226,300557,理工光科,34.84,2.35,0.8,35577.0,122312068.82,4.2,35.16,33.73,34.03,34.04,0.71,2.98,120.53,4.15,4211036870.0,4159464507.0,-0.09,-0.06,-8.1,-1.28
1227,603598,引力传媒,21.31,2.35,0.49,180739.0,383722041.0,2.35,21.44,20.95,20.97,20.82,0.76,6.71,211.7,27.53,5746942599.0,5740549599.0,0.05,-0.05,-32.07,25.43
1228,688560,明冠新材,14.82,2.35,0.34,35428.0,52129234.0,3.38,14.9,14.41,14.54,14.48,0.96,1.76,-21.6,1.15,2983294425.0,2983294425.0,0.07,0.07,-14.34,3.71
1229,688591,泰凌微,35.29,2.35,0.81,69260.0,242071379.0,3.34,35.45,34.3,34.45,34.48,1.2,4.11,66.75,3.49,8495839385.0,5944154293.0,0.14,-0.45,-24.07,-17.08
1230,002272,川润股份,19.58,2.35,0.45,714978.0,1396558948.48,4.34,19.89,19.06,19.21,19.13,0.76,17.52,-76.87,6.51,9493897534.0,7991246059.0,-0.05,-0.05,21.09,19.76
1231,300369,绿盟科技,8.29,2.35,0.19,242754.0,200432049.08,2.72,8.34,8.12,8.14,8.1,0.84,3.0,-25.7,2.7,6720055443.0,6698783643.0,0.12,0.12,1.22,10.83
1232,301045,天禄科技,40.02,2.35,0.92,19232.0,75848749.68,4.22,40.2,38.55,39.4,39.1,0.8,3.01,131.03,4.31,4414940687.0,2559598520.0,-0.1,-0.17,19.11,50.85
1233,300465,高伟达,15.25,2.35,0.35,112773.0,170849456.0,2.48,15.28,14.91,15.01,14.9,0.94,2.54,235.82,9.93,6767177694.0,6767177694.0,0.0,-0.07,-28.27,-24.24
1234,300972,万辰集团,210.5,2.34,4.81,20568.0,431159813.4,4.7,213.3,203.63,205.68,205.69,1.5,1.17,29.95,26.81,40267257543.0,36905045661.0,0.3,0.01,8.23,4.69
1235,000665,湖北广电,4.82,2.34,0.11,179995.0,86207485.22,4.03,4.88,4.69,4.73,4.71,1.54,1.58,-10.6,1.37,5481060566.0,5480917340.0,0.21,0.21,-20.07,-17.18
1236,300612,宣亚国际,15.28,2.34,0.35,68744.0,104370383.88,2.81,15.35,14.93,14.99,14.93,1.08,3.82,-107.87,5.62,2757344699.0,2748558699.0,0.0,-0.13,-31.39,-14.21
1237,301083,百胜智能,17.49,2.34,0.4,18930.0,32773072.0,2.81,17.56,17.08,17.2,17.09,1.14,2.21,73.61,3.72,3110888006.0,1497317448.0,-0.17,-0.11,-14.31,-7.51
1238,601168,西部矿业,28.9,2.34,0.66,484352.0,1392472211.0,2.76,29.14,28.36,28.51,28.24,0.96,2.03,18.91,3.73,68868700000.0,68868700000.0,0.03,0.0,1.83,4.71
1239,600569,安阳钢铁,2.19,2.34,0.05,245269.0,53095637.0,2.8,2.19,2.13,2.15,2.14,0.97,0.85,80.88,2.31,6290602835.0,6290602835.0,0.46,0.46,-7.59,-2.67
1240,300971,博亚精工,23.69,2.33,0.54,24731.0,57942523.8,3.11,23.76,23.04,23.32,23.15,1.28,2.69,31.61,2.64,2785944000.0,2180960578.0,-0.08,-0.04,-5.05,-3.15
1241,301025,读客文化,10.97,2.33,0.25,59385.0,64683883.0,2.89,11.03,10.72,10.78,10.72,1.09,2.14,505.06,7.1,4391394118.0,3040343618.0,0.0,-0.18,-0.45,12.28
1242,688089,嘉必优,18.85,2.33,0.43,23094.0,43150288.0,3.85,18.91,18.2,18.2,18.42,1.27,1.37,20.25,1.93,3172626912.0,3172626912.0,0.0,0.05,-6.64,-19.03
1243,600141,兴发集团,32.47,2.33,0.74,214288.0,694745621.0,3.97,32.86,31.6,31.75,31.73,0.91,1.78,26.15,1.64,39020493157.0,39020493157.0,-0.06,-0.06,-15.44,-6.1
1244,603565,中谷物流,11.87,2.33,0.27,172212.0,202733921.0,2.41,11.9,11.62,11.65,11.6,1.27,0.82,13.25,2.52,24927749033.0,24927749033.0,0.08,-0.08,17.52,18.23
1245,603578,三星新材,12.76,2.33,0.29,38451.0,48433571.0,3.77,12.83,12.36,12.45,12.47,1.34,2.13,-59.28,2.35,2986612797.0,2301355728.0,-0.08,-0.08,0.47,5.63
1246,600706,曲江文旅,9.66,2.33,0.22,117370.0,112740495.0,4.45,9.78,9.36,9.42,9.44,2.23,4.62,-74.39,3.88,2463877523.0,2453931587.0,0.0,0.1,-12.42,-8.87
1247,000998,隆平高科,10.09,2.33,0.23,319449.0,319218087.6,3.55,10.13,9.78,9.85,9.86,1.65,2.43,-16.75,2.59,14826730935.0,13268860009.0,0.0,0.0,5.21,7.8
1248,002114,罗平锌电,8.81,2.32,0.2,93815.0,82126245.0,3.14,8.84,8.57,8.65,8.61,1.41,2.9,-22.19,3.37,2849112302.0,2849073151.0,0.34,0.11,-3.93,4.63
1249,300925,法本信息,18.49,2.32,0.42,82518.0,152018031.97,2.32,18.57,18.15,18.15,18.07,1.19,2.36,69.97,3.61,7926828393.0,6463107629.0,-0.05,-0.11,-21.22,-12.95
1250,300049,福瑞医科,56.81,2.32,1.29,53667.0,301085062.98,4.5,57.4,54.9,55.5,55.52,1.01,2.3,97.69,7.61,15053280879.0,13273100728.0,0.26,-0.16,-31.96,-19.32
1251,300329,海伦钢琴,15.0,2.32,0.34,55601.0,81672519.68,4.09,15.02,14.42,14.74,14.66,1.2,2.21,-71.38,5.6,3793331700.0,3781927305.0,0.0,0.0,2.11,-7.35
1252,603617,君禾股份,7.49,2.32,0.17,59141.0,43975848.0,2.73,7.51,7.31,7.38,7.32,1.28,1.54,71.2,1.95,2919686914.0,2873473614.0,0.27,0.0,-3.35,-0.66
1253,000548,湖南投资,5.3,2.32,0.12,78452.0,41028672.0,3.28,5.32,5.15,5.2,5.18,0.83,1.57,62.9,1.29,2645843798.0,2645843798.0,0.0,0.19,-2.75,-2.57
1254,688695,中创股份,24.4,2.31,0.55,11950.0,28801499.0,3.86,24.52,23.6,23.93,23.85,1.26,2.24,-102.3,2.66,2075253623.0,1302849663.0,0.25,0.0,-17.4,-11.05
1255,002895,川恒股份,38.53,2.31,0.87,77972.0,298263017.67,4.33,38.88,37.25,37.57,37.66,0.77,1.31,18.52,3.04,23345572937.0,22923865940.0,-0.13,-0.34,2.47,5.1
1256,002912,中新赛克,26.63,2.31,0.6,41418.0,109609786.05,2.69,26.72,26.02,26.03,26.03,1.12,2.55,65.51,2.65,4547125760.0,4319964830.0,-0.04,-0.11,-20.72,-11.65
1257,688067,爱威科技,27.01,2.31,0.61,9366.0,24919959.0,4.09,27.14,26.06,26.25,26.4,0.75,1.38,63.46,3.57,1836680000.0,1836680000.0,-0.48,-0.33,-0.15,9.98
1258,688215,瑞晟智能,76.61,2.31,1.73,8540.0,65166083.0,3.11,77.2,74.87,75.98,74.88,0.77,1.37,135.58,9.82,4782246638.0,4782246638.0,-0.01,0.01,7.9,5.65
1259,000713,国投丰乐,6.63,2.31,0.15,125468.0,82518247.9,3.55,6.65,6.42,6.47,6.48,1.66,2.04,-43.75,2.14,5292195113.0,4070919317.0,0.0,0.0,-2.5,0.15
1260,688132,邦彦技术,17.29,2.31,0.39,12640.0,21620547.0,3.43,17.38,16.8,17.05,16.9,0.96,0.83,-12.39,2.13,2631973777.0,2631973777.0,-0.52,-0.29,-16.11,-6.13
1261,300908,仲景食品,29.24,2.31,0.66,26381.0,76422551.11,2.94,29.32,28.48,28.58,28.58,2.41,2.14,22.26,2.37,4269040000.0,3608317580.0,-0.03,-0.17,1.42,5.56
1262,688203,海正生材,12.38,2.31,0.28,16623.0,20365097.0,2.56,12.4,12.09,12.16,12.1,0.74,0.82,254.34,1.7,2509154482.0,2509154482.0,0.41,0.08,-7.06,-3.13
1263,301059,金三江,14.17,2.31,0.32,25383.0,35610829.54,2.82,14.18,13.79,13.9,13.85,1.06,1.23,46.13,5.36,3275452180.0,2929463658.0,-0.07,-0.07,9.93,12.46
1264,001283,豪鹏科技,70.86,2.31,1.6,56885.0,399583439.59,2.53,71.06,69.31,69.59,69.26,0.82,7.13,34.87,2.02,7081965728.0,5650285487.0,0.0,-0.07,1.9,1.23
1265,002721,金一文化,3.1,2.31,0.07,511879.0,157394690.0,2.97,3.11,3.02,3.04,3.03,1.54,1.92,286.43,3.89,8244073707.0,8244073707.0,0.0,0.0,-5.78,-1.59
1266,002986,宇新股份,15.06,2.31,0.34,73057.0,109272418.97,4.62,15.33,14.65,14.75,14.72,0.84,2.42,-66.99,1.51,5724628164.0,4545671877.0,0.0,-0.2,36.41,39.96
1267,300399,天利科技,21.29,2.31,0.48,39040.0,82618751.0,3.03,21.4,20.77,20.82,20.81,0.96,1.98,542.25,8.2,4206904000.0,4206493635.0,0.05,-0.09,-28.65,-16.02
1268,688277,天智航-U,22.1,2.31,0.5,75450.0,165635682.0,2.82,22.2,21.59,21.65,21.6,0.61,1.65,-54.76,8.5,10077423951.0,10077423951.0,-0.05,0.14,0.32,45.49
1269,688343,云天励飞-U,91.26,2.31,2.06,152140.0,1378385712.0,4.61,92.29,88.18,89.77,89.2,1.11,4.23,-81.55,8.6,32817404459.0,32817404459.0,-0.04,-0.08,10.02,19.95
1270,603132,金徽股份,18.68,2.3,0.42,85075.0,158070004.0,2.79,18.76,18.25,18.25,18.26,0.67,0.87,22.29,5.36,18269040000.0,18269040000.0,0.0,-0.11,19.06,27.33
1271,001696,宗申动力,19.56,2.3,0.44,342630.0,665189783.45,3.87,19.76,19.02,19.21,19.12,1.46,3.84,22.17,4.08,22396726555.0,17435749281.0,0.0,0.0,-11.85,-9.82
1272,301567,贝隆精密,43.52,2.3,0.98,8732.0,37578568.0,3.22,43.63,42.26,42.55,42.54,1.18,4.11,133.26,4.19,3133440000.0,924358272.0,-0.02,0.32,-14.67,-7.4
1273,300503,昊志机电,56.37,2.3,1.27,197989.0,1110257651.61,4.17,57.0,54.7,55.92,55.1,1.28,8.22,107.18,12.92,17374743870.0,13583766331.0,-0.02,0.04,-10.38,-11.53
1274,301099,雅创电子,53.59,2.29,1.2,56843.0,303291176.24,4.7,54.32,51.86,52.32,52.39,0.61,6.33,71.22,6.07,7859818989.0,4811330403.0,0.15,0.15,15.05,25.92
1275,300566,激智科技,18.77,2.29,0.42,60888.0,113587272.12,3.32,18.91,18.3,18.43,18.35,1.63,2.69,22.08,2.35,4919703774.0,4254791690.0,0.0,-0.11,-1.31,2.29
1276,002609,捷顺科技,8.48,2.29,0.19,81075.0,68221749.84,2.53,8.5,8.29,8.32,8.29,1.38,1.76,57.16,2.27,5456361372.0,3895713620.0,-0.12,0.0,-22.98,-8.72
1277,688502,茂莱光学,353.4,2.29,7.9,9969.0,353464239.0,3.33,358.5,347.0,355.13,345.5,0.81,1.89,402.75,15.51,18659520000.0,18659520000.0,0.02,-0.32,-8.36,-11.44
1278,002749,国光股份,13.42,2.29,0.3,27929.0,37239361.61,2.82,13.5,13.13,13.16,13.12,2.26,0.62,16.87,3.25,6258531741.0,6087996849.0,0.0,0.15,1.82,0.68
1279,600198,大唐电信,8.47,2.29,0.19,163966.0,138024848.0,3.26,8.53,8.26,8.26,8.28,1.47,1.26,-167.03,40.27,11041521992.0,11027514840.0,0.0,0.0,-18.48,-12.23
1280,688262,国芯科技,35.76,2.29,0.8,137889.0,498098354.0,4.29,37.0,35.5,35.65,34.96,1.68,4.1,-49.9,6.11,12015356889.0,12015356889.0,-0.06,-0.11,12.67,17.83
1281,003011,海象新材,24.09,2.29,0.54,27386.0,65537841.0,3.61,24.27,23.42,23.57,23.55,0.81,3.51,20.52,1.75,2473464840.0,1881158373.0,0.17,-0.08,8.37,9.3
1282,301585,蓝宇股份,28.6,2.29,0.64,10848.0,30662225.8,3.29,28.66,27.74,27.96,27.96,1.98,1.59,46.97,3.08,2974400000.0,1947915398.0,0.0,-0.03,-8.45,-7.5
1283,002453,华软科技,4.93,2.28,0.11,103852.0,50567298.0,2.49,4.93,4.81,4.82,4.82,0.94,1.69,-24.11,4.37,4004969931.0,3020922260.0,0.0,0.2,-24.62,-22.12
1284,301066,万事利,14.36,2.28,0.32,43784.0,62499250.65,2.78,14.4,14.01,14.14,14.04,1.16,1.88,125.96,2.69,3373495874.0,3347555381.0,0.0,0.07,-36.71,-27.07
1285,603023,威帝股份,4.48,2.28,0.1,125296.0,55525581.0,3.2,4.49,4.35,4.37,4.38,0.83,2.24,2656.83,3.25,2500365983.0,2500365983.0,0.0,-0.22,-17.65,-10.93
1286,688273,麦澜德,47.45,2.28,1.06,45678.0,212360247.0,8.28,48.2,44.36,45.68,46.39,1.48,4.57,51.74,3.46,4745000000.0,4745000000.0,0.0,-0.61,-9.1,11.59
