序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2460,300783,三只松鼠,16.62,-1.01,-0.17,63818.0,106531754.82,2.32,16.9,16.51,16.72,16.79,0.75,2.28,6.11,2.11,6676027968.0,4658293488.0,-0.12,-0.3,-9.53,-27.83
2461,605020,永和股份,33.05,-1.02,-0.34,148297.0,494494232.0,3.38,33.93,32.8,33.38,33.39,0.64,2.95,16.46,2.8,16882558795.0,16621637770.0,-0.03,-0.03,27.36,25.0
2462,002911,佛燃能源,10.71,-1.02,-0.11,74375.0,78991458.45,3.7,10.88,10.48,10.78,10.82,0.87,0.59,21.09,1.69,13903463139.0,13569976991.0,-0.19,-0.09,-22.17,-7.67
2463,002116,中国海诚,6.82,-1.02,-0.07,28463.0,19349306.3,2.61,6.91,6.73,6.86,6.89,0.76,0.52,23.15,1.4,3812058492.0,3743786240.0,0.0,0.0,-18.42,-18.62
2464,603180,金牌家居,13.61,-1.02,-0.14,9321.0,12624563.0,3.05,13.8,13.38,13.8,13.75,0.67,0.6,-37.04,0.78,2099439675.0,2099439675.0,0.29,0.07,-27.37,-32.92
2465,002234,民和股份,6.78,-1.02,-0.07,40122.0,27203112.0,2.63,6.9,6.72,6.79,6.85,0.61,1.33,-8.76,1.39,2365950237.0,2043550572.0,0.0,0.15,-21.98,-21.35
2466,300370,安控科技,1.95,-1.02,-0.02,177217.0,34827456.6,3.55,2.0,1.93,1.95,1.97,0.69,1.13,-29.37,7.07,3052483639.0,3044866664.0,0.0,0.52,-20.73,-25.29
2467,920000,安徽凤凰,11.59,-1.02,-0.12,6297.0,7363270.68,4.53,11.92,11.39,11.58,11.71,0.72,1.09,20.43,1.59,1062571200.0,667513591.0,1.58,1.4,-28.63,-39.79
2468,688681,科汇股份,13.55,-1.02,-0.14,23671.0,32553532.0,3.43,14.0,13.53,13.66,13.69,1.06,2.26,138.74,2.36,1418278500.0,1418278500.0,-0.07,-0.22,-26.84,-22.08
2469,300979,华利集团,33.06,-1.02,-0.34,43815.0,143849718.08,2.6,33.25,32.38,33.15,33.4,0.97,0.38,25.12,2.55,38581020000.0,38580767091.0,0.0,0.03,-20.07,-32.68
2470,600751,海航科技,2.87,-1.03,-0.03,257435.0,74232225.0,1.72,2.91,2.86,2.89,2.9,0.71,1.0,159.5,1.11,8321099437.0,7385052579.0,-0.35,0.0,-21.37,-24.67
2471,600755,厦门国贸,5.77,-1.03,-0.06,213375.0,122999951.0,2.23,5.83,5.7,5.83,5.83,0.92,1.0,12.12,0.65,12334073730.0,12302554470.0,-0.69,-0.69,-3.35,-17.22
2472,300059,东方财富,20.08,-1.03,-0.21,2571839.0,5156286222.86,1.38,20.18,19.9,20.1,20.29,0.67,1.93,21.25,3.37,317709773490.0,268134179182.0,0.1,0.1,0.96,-13.0
2473,300445,康斯特,16.37,-1.03,-0.17,36551.0,61096790.2,5.44,17.17,16.27,16.64,16.54,1.06,2.6,25.74,2.69,3477479313.0,2300835863.0,0.0,0.0,-21.86,-36.94
2474,002507,涪陵榨菜,11.56,-1.03,-0.12,173842.0,199280753.7,3.08,11.7,11.34,11.62,11.68,1.1,1.51,12.24,1.52,13339303964.0,13303006777.0,-0.09,-0.09,-4.54,-7.45
2475,601878,浙商证券,9.58,-1.03,-0.1,267131.0,255349767.0,1.55,9.65,9.5,9.64,9.68,0.75,0.58,14.58,1.18,43816971802.0,43816971802.0,0.21,0.21,1.27,-10.8
2476,920433,大唐药业,4.8,-1.03,-0.05,56241.0,27556323.66,8.87,5.13,4.7,4.7,4.85,0.51,3.32,128.52,3.24,1228414469.0,812718701.0,0.63,0.63,-6.8,-18.23
2477,600768,宁波富邦,12.54,-1.03,-0.13,33467.0,42207474.0,3.95,12.88,12.38,12.57,12.67,0.71,2.5,14.98,3.66,1677189888.0,1677189888.0,0.48,0.56,-24.46,-10.43
2478,000789,万年青,3.86,-1.03,-0.04,44790.0,17331738.6,2.56,3.93,3.83,3.9,3.9,0.8,0.56,-38.11,0.49,3078042030.0,3078042030.0,0.0,0.26,-22.02,-24.17
2479,300138,晨光生物,10.54,-1.03,-0.11,67186.0,70550471.15,2.25,10.63,10.39,10.59,10.65,0.85,1.69,13.16,1.53,5091874980.0,4198222098.0,0.0,-0.09,-7.87,-12.96
2480,920970,大禹生物,5.74,-1.03,-0.06,44916.0,26508780.2,6.72,6.09,5.7,5.77,5.8,0.67,6.41,-9.13,2.58,635996592.0,402209262.0,0.35,-0.35,-21.15,-25.36
2481,002818,富森美,10.5,-1.04,-0.11,39747.0,41716977.0,1.7,10.61,10.43,10.61,10.61,0.89,1.33,5.07,1.37,7858818870.0,3132516303.0,0.1,0.1,-0.66,-2.78
2482,000809,和展能源,2.85,-1.04,-0.03,92125.0,26340317.0,3.47,2.92,2.82,2.85,2.88,0.5,1.12,176.01,0.88,2350655185.0,2350655185.0,0.0,0.0,-19.72,-21.7
2483,688729,屹唐股份,29.41,-1.04,-0.31,824415.0,2510047292.0,8.41,31.5,29.0,30.59,29.72,1.27,4.72,136.37,9.72,86923019600.0,51415652140.0,-0.1,-0.17,29.73,20.29
2484,600405,动力源,3.82,-1.04,-0.04,96260.0,36703600.0,3.63,3.89,3.75,3.89,3.86,0.61,1.57,-16.63,74.68,2341009026.0,2341009026.0,0.0,0.0,-24.8,-26.68
2485,601799,星宇股份,89.11,-1.04,-0.94,26543.0,236228338.0,2.19,90.0,88.03,89.2,90.05,0.8,0.93,17.92,2.3,25456893027.0,25456893027.0,-0.24,-0.28,-27.48,-26.71
2486,605388,均瑶健康,4.78,-1.04,-0.05,81013.0,38894182.0,3.11,4.9,4.75,4.78,4.83,0.63,1.35,82.81,1.87,2870313520.0,2870313520.0,0.0,0.0,-35.92,-35.75
2487,000831,中国稀土,49.36,-1.04,-0.52,334017.0,1632777829.51,2.21,49.5,48.4,49.01,49.88,1.13,3.15,94.52,10.65,52381859034.0,52381859034.0,0.02,-0.06,-3.37,6.36
2488,301185,鸥玛软件,15.27,-1.04,-0.16,13424.0,20470021.0,3.43,15.58,15.05,15.21,15.43,0.56,0.97,153.05,2.22,2342686752.0,2117450786.0,0.13,0.26,-16.74,-19.21
2489,603613,国联股份,18.0,-1.04,-0.19,106857.0,192073169.0,2.2,18.22,17.82,18.05,18.19,0.8,1.48,11.83,1.38,12969680634.0,12969680634.0,-0.22,0.11,-35.09,-35.71
2490,002028,思源电气,154.27,-1.04,-1.62,93030.0,1450363706.77,5.18,159.89,151.81,156.52,155.89,0.68,1.52,40.6,7.33,120727580214.0,94228958468.0,0.16,0.17,-30.91,0.25
2491,601512,中新集团,7.62,-1.04,-0.08,33747.0,25693563.0,1.69,7.69,7.56,7.69,7.7,0.97,0.23,24.05,0.76,11421541800.0,11421541800.0,0.26,-0.26,-31.6,-13.31
2492,002659,凯文教育,3.8,-1.04,-0.04,114259.0,43505820.85,3.39,3.88,3.75,3.87,3.84,0.68,1.91,2946.11,1.06,2273465459.0,2273454774.0,-0.26,-0.26,-25.64,-35.15
2493,001208,华菱线缆,12.37,-1.04,-0.13,114903.0,143115043.49,3.12,12.69,12.3,12.31,12.5,0.56,3.6,64.84,2.72,7896394844.0,3942735337.0,0.0,0.0,-39.95,-48.42
2494,002724,海洋王,4.77,-1.04,-0.05,43675.0,20915624.0,2.7,4.86,4.73,4.8,4.82,0.57,0.77,-38.42,1.38,3680045431.0,2708287237.0,0.0,0.0,-31.07,-28.59
2495,600986,浙文互联,6.65,-1.04,-0.07,676065.0,451353041.0,3.87,6.77,6.51,6.59,6.72,0.72,4.55,-108.9,1.92,9891037512.0,9891037512.0,0.0,0.0,-45.18,-14.96
2496,002673,西部证券,6.63,-1.04,-0.07,294750.0,194884329.46,1.79,6.69,6.57,6.68,6.7,0.78,0.66,26.04,0.98,29633326704.0,29633326704.0,0.0,0.15,-5.15,-15.0
2497,002083,孚日股份,9.52,-1.04,-0.1,361828.0,345894960.88,4.57,9.8,9.36,9.43,9.62,0.61,3.82,12.49,1.95,9012003394.0,9012003394.0,0.0,0.42,-11.61,-18.0
2498,300192,科德教育,10.46,-1.04,-0.11,89600.0,94692400.57,4.92,10.88,10.36,10.47,10.57,0.81,1.97,49.2,4.83,4819974904.0,4763900099.0,-0.19,-0.1,-25.29,-30.68
2499,603052,可川科技,52.05,-1.05,-0.55,53154.0,283301868.0,8.08,54.85,50.6,51.4,52.6,1.11,2.83,-210.98,9.18,9780053528.0,9780053528.0,-0.29,-0.33,-45.01,64.98
2500,002362,汉王科技,14.17,-1.05,-0.15,26034.0,37053419.89,2.44,14.44,14.09,14.43,14.32,0.73,1.25,-20.49,3.82,3463922334.0,2941606016.0,0.07,-0.07,-22.82,-34.52
2501,920099,瑞华技术,20.78,-1.05,-0.22,5594.0,11553878.18,3.29,21.02,20.33,21.02,21.0,0.68,0.96,-40.45,2.18,1954982338.0,1208964940.0,0.19,0.78,-24.9,-23.72
2502,002159,三特索道,12.28,-1.05,-0.13,31674.0,39016599.0,2.42,12.51,12.21,12.41,12.41,0.89,2.29,26.33,1.52,2177260271.0,1700443074.0,0.0,0.08,-29.26,-18.41
2503,688639,华恒生物,15.98,-1.05,-0.17,75250.0,121088228.0,3.78,16.45,15.84,16.27,16.15,0.82,3.01,23.74,1.51,3996848774.0,3996848774.0,-0.25,-0.06,-43.17,-50.71
2504,300168,万达信息,4.7,-1.05,-0.05,156654.0,73853327.66,2.53,4.78,4.66,4.74,4.75,0.58,1.09,-42.68,6.58,6770954307.0,6764157962.0,0.0,0.0,-12.8,-27.24
2505,002271,东方雨虹,11.27,-1.05,-0.12,478245.0,540186640.13,2.63,11.46,11.16,11.2,11.39,0.82,2.5,16.75,1.31,26920647490.0,21576323713.0,-0.09,0.0,-26.91,-17.07
2506,600248,陕建股份,2.83,-1.05,-0.03,249406.0,70363285.0,2.45,2.86,2.79,2.85,2.86,1.09,0.67,14.72,0.38,10510419879.0,10487242179.0,-0.35,0.0,-17.25,-19.37
2507,600113,浙江东日,29.28,-1.05,-0.31,96077.0,280062886.0,3.28,29.62,28.65,29.0,29.59,0.9,2.34,141.98,4.82,12332052605.0,12046704365.0,-0.48,-0.41,-36.31,-53.55
2508,301226,祥明智能,24.4,-1.05,-0.26,21918.0,53498833.12,3.65,24.9,24.0,24.3,24.66,0.88,2.01,688.15,2.94,2654720000.0,2654720000.0,0.0,0.12,-36.74,-28.17
2509,300402,宝色股份,13.02,-1.06,-0.14,27459.0,36010596.0,3.5,13.36,12.9,13.35,13.16,0.83,1.13,49.92,2.12,3213212271.0,3171912831.0,0.0,0.31,-30.15,-39.47
2510,003040,楚天龙,10.25,-1.06,-0.11,125381.0,128290472.0,2.7,10.35,10.07,10.15,10.36,1.05,2.74,-96.23,3.29,4726643713.0,4682715145.0,0.1,0.1,-33.83,-50.41
2511,920656,海昇药业,13.04,-1.06,-0.14,3138.0,4157225.7,3.41,13.47,13.02,13.19,13.18,0.28,0.97,16.22,1.91,1304000000.0,422186704.0,0.08,-0.38,-18.91,-23.56
2512,300432,富临精工,14.98,-1.06,-0.16,382723.0,578420425.99,3.63,15.41,14.86,15.07,15.14,0.92,2.26,31.57,5.41,25612208425.0,25326647666.0,0.07,0.07,-44.46,-9.76
2513,600315,上海家化,17.68,-1.06,-0.19,55947.0,98854166.0,2.63,17.94,17.47,17.87,17.87,0.91,0.83,13.38,1.71,11884955326.0,11884955326.0,-0.06,-0.06,-12.3,-21.49
2514,600918,中泰证券,5.62,-1.06,-0.06,457086.0,255785684.0,1.94,5.65,5.54,5.65,5.68,0.66,1.0,23.72,1.0,44501076398.0,25643071234.0,0.0,0.36,-5.55,-12.87
2515,002214,*ST大立,11.99,-1.07,-0.13,26854.0,31983199.0,2.56,12.1,11.79,12.07,12.12,0.57,0.56,-26.28,5.71,7177965617.0,5736215669.0,0.08,-0.08,-35.4,-33.46
2516,920149,旭杰科技,7.37,-1.07,-0.08,9371.0,6926081.66,5.64,7.55,7.13,7.37,7.45,0.9,1.48,48.87,4.61,563681037.0,466277812.0,1.1,1.8,-27.96,-36.3
2517,601002,晋亿实业,4.62,-1.07,-0.05,147104.0,67809752.0,2.78,4.69,4.56,4.61,4.67,0.51,1.54,15.31,1.02,4409516126.0,4409516126.0,0.43,0.22,-27.24,-8.7
2518,920273,一致魔芋,15.78,-1.07,-0.17,17344.0,27890315.3,5.39,16.5,15.64,15.8,15.95,0.58,2.53,34.97,2.58,1625938125.0,1081524969.0,-0.06,-0.25,-32.99,-50.67
2519,000586,汇源通信,10.15,-1.07,-0.11,64793.0,66456490.92,5.07,10.5,9.98,10.14,10.26,0.84,3.39,-88.53,6.17,1963416000.0,1940578500.0,0.5,0.59,-46.97,-24.98
2520,688553,汇宇制药-W,11.09,-1.07,-0.12,161707.0,184296909.0,7.94,11.88,10.99,11.1,11.21,0.58,3.19,79.35,1.88,6941240526.0,5627195221.0,0.09,-0.09,-13.7,-6.88
2521,300355,蒙草生态,2.77,-1.07,-0.03,165360.0,45765224.72,2.5,2.81,2.74,2.78,2.8,0.68,1.21,-88.89,1.05,4443750564.0,3784625499.0,0.0,0.36,-24.73,-31.44
2522,002946,新乳业,15.68,-1.07,-0.17,70606.0,110804175.22,3.34,16.03,15.5,16.0,15.85,0.75,0.83,18.1,3.53,13495509252.0,13339207672.0,0.0,0.0,-12.6,-13.27
2523,002121,科陆电子,4.63,-1.07,-0.05,280708.0,131224952.09,2.78,4.75,4.62,4.66,4.68,0.78,1.99,-47.94,21.83,7743909315.0,6535962993.0,0.0,-0.43,-38.35,-39.87
2524,600281,华阳新材,3.7,-1.07,-0.04,102772.0,38281990.0,4.55,3.83,3.66,3.71,3.74,0.94,2.0,5270.61,33.83,1903287493.0,1903287493.0,-0.27,0.0,-32.23,-37.29
2525,000665,湖北广电,3.69,-1.07,-0.04,189258.0,70385966.6,6.43,3.9,3.66,3.83,3.73,1.2,1.66,-9.13,1.31,4196081637.0,4195971988.0,0.27,0.27,-19.61,-36.6
2526,600901,江苏金租,6.49,-1.07,-0.07,462117.0,300062808.0,2.44,6.59,6.43,6.55,6.56,0.99,0.8,11.43,1.51,37589213137.0,37580036277.0,-0.15,0.0,-7.42,9.08
2527,002578,闽发铝业,2.77,-1.07,-0.03,224525.0,62681170.0,3.21,2.84,2.75,2.77,2.8,0.77,2.61,61.7,1.72,2600005607.0,2385420294.0,0.0,0.0,-26.53,-38.31
2528,002736,国信证券,10.19,-1.07,-0.11,294518.0,299383166.44,1.36,10.25,10.11,10.25,10.3,0.69,0.31,12.4,1.08,104363361781.0,97950655352.0,0.1,0.1,-5.56,-19.57
2529,603429,*ST集友,7.31,-1.08,-0.08,26403.0,19336753.0,2.71,7.45,7.25,7.29,7.39,0.53,0.5,-216.46,3.04,3833988749.0,3833988749.0,0.0,-0.14,-25.56,-26.24
2530,920118,太湖远大,16.53,-1.08,-0.18,3228.0,5367764.92,3.23,16.87,16.33,16.73,16.71,0.62,1.03,18.94,1.49,854782830.0,518035323.0,-0.12,0.0,-19.01,-25.57
2531,601112,振石股份,14.63,-1.08,-0.16,44453.0,64812730.0,2.64,14.8,14.41,14.8,14.79,0.91,2.51,31.8,4.06,25461559949.0,2593166125.0,-0.07,-0.07,-26.92,32.88
2532,002670,国盛证券,11.9,-1.08,-0.13,232857.0,276521913.64,2.41,12.03,11.74,11.93,12.03,0.65,1.43,3919.81,2.03,23027507371.0,19317872545.0,0.08,0.17,-5.56,-29.33
2533,300329,海伦钢琴,10.09,-1.08,-0.11,16401.0,16686139.6,3.33,10.39,10.05,10.2,10.2,0.57,0.65,-30.94,4.2,2551647790.0,2544096949.0,0.0,0.0,-27.15,-37.68
2534,603153,上海建科,12.83,-1.08,-0.14,21272.0,27351927.0,2.47,13.08,12.76,12.96,12.97,0.99,0.53,98.74,1.39,5258517990.0,5180499568.0,0.0,0.0,-23.68,-24.53
2535,600461,洪城环境,9.16,-1.08,-0.1,155690.0,141881680.0,3.02,9.28,9.0,9.27,9.26,1.13,1.21,9.3,1.21,11762876398.0,11762876398.0,-0.11,0.0,-6.05,4.09
2536,001338,永顺泰,8.23,-1.08,-0.09,57235.0,47130537.29,2.76,8.37,8.14,8.33,8.32,0.91,1.14,31.09,1.14,4129244764.0,4129244764.0,-0.24,-0.24,-33.63,-30.67
2537,600665,天地源,2.74,-1.08,-0.03,107904.0,29832743.0,3.61,2.82,2.72,2.75,2.77,0.65,1.25,-3.77,1.67,2367695708.0,2367695708.0,0.74,0.74,-14.64,-16.46
2538,300838,浙江力诺,11.03,-1.08,-0.12,39037.0,43765987.75,4.75,11.52,10.99,11.35,11.15,0.9,3.84,292.93,1.6,1521897340.0,1122221154.0,-0.63,-0.09,-30.1,-27.67
2539,601222,林洋能源,5.5,-1.08,-0.06,263308.0,144303356.0,2.7,5.55,5.4,5.53,5.56,1.03,1.29,46.61,0.74,11226710858.0,11226710858.0,0.0,0.18,-12.42,0.55
2540,000411,英特集团,9.14,-1.08,-0.1,47061.0,43216155.6,3.25,9.38,9.08,9.22,9.24,0.67,0.83,16.1,0.99,5162721194.0,5152546455.0,-0.11,0.0,-15.45,-26.29
2541,603172,万丰股份,14.5,-1.09,-0.16,14622.0,21193280.0,4.43,14.86,14.21,14.67,14.66,0.67,1.1,34.65,1.75,1934010000.0,1934010000.0,0.21,0.42,-29.88,-18.22
2542,920689,克莱特,18.22,-1.09,-0.2,3619.0,6708499.78,2.99,18.76,18.21,18.39,18.42,0.68,0.95,26.52,2.85,1337348000.0,691095842.0,0.0,-0.44,-38.4,-39.79
2543,603293,埃泰克,34.51,-1.09,-0.38,13879.0,48485413.0,2.81,35.38,34.4,34.65,34.89,0.77,3.95,26.62,2.12,6180418608.0,1211180595.0,-0.09,-0.06,-35.82,3.05
2544,002971,和远气体,37.3,-1.09,-0.41,191483.0,717959159.3,4.91,38.36,36.51,36.8,37.71,1.13,11.89,108.85,4.37,7856312500.0,6005469566.0,-0.05,-0.19,10.26,25.04
2545,920086,科马材料,19.99,-1.09,-0.22,5122.0,10321707.72,4.5,20.6,19.69,20.38,20.21,0.65,1.92,17.15,2.0,1672763200.0,534622555.0,0.55,1.27,-34.09,79.12
2546,300389,艾比森,11.75,-1.09,-0.13,42159.0,49951893.53,2.61,12.01,11.7,11.81,11.88,0.76,1.92,27.6,2.58,4336928725.0,2578389497.0,0.0,0.09,-39.43,-27.6
2547,603076,乐惠国际,18.14,-1.09,-0.2,23615.0,43369371.0,3.54,18.73,18.08,18.25,18.34,0.93,1.96,66.7,1.73,2189522380.0,2189522380.0,-0.06,-0.11,-39.51,-21.94
2548,000711,ST京蓝,4.55,-1.09,-0.05,626756.0,286500649.6,4.57,4.69,4.48,4.52,4.6,0.67,2.63,361.16,20.29,13435796115.0,10834858057.0,0.0,0.0,4.84,166.08
2549,301117,佳缘科技,16.3,-1.09,-0.18,94731.0,155233090.22,3.7,16.71,16.1,16.33,16.48,0.73,8.18,-30.48,2.38,2947627908.0,1888436256.0,-0.43,-0.24,-49.16,-57.15
2550,002697,红旗连锁,4.52,-1.09,-0.05,181205.0,81555603.49,2.63,4.57,4.45,4.57,4.57,0.89,1.58,10.78,1.28,6147200000.0,5176937930.0,0.44,0.44,-10.67,-22.47
2551,002404,嘉欣丝绸,5.46,-1.09,-0.06,98643.0,53547782.02,2.54,5.52,5.38,5.46,5.52,0.84,2.17,13.92,1.61,3057881414.0,2487267133.0,0.0,0.37,-18.02,-18.63
2552,002266,浙富控股,4.52,-1.09,-0.05,741183.0,338437521.08,3.72,4.64,4.47,4.56,4.57,0.72,1.53,9.79,1.91,23591106737.0,21888485235.0,0.0,-0.22,0.89,10.24
2553,000948,南天信息,14.39,-1.1,-0.16,213547.0,305169825.55,7.35,14.82,13.75,14.15,14.55,0.9,5.49,-58.88,2.08,5610499458.0,5599858297.0,0.0,0.28,-5.14,-19.7
2554,002154,报 喜 鸟,3.61,-1.1,-0.04,325796.0,117327520.31,2.19,3.65,3.57,3.63,3.65,1.05,2.76,5.56,1.14,5268194762.0,4258981714.0,0.0,0.0,4.34,-1.9
2555,600329,达仁堂,37.69,-1.1,-0.42,43874.0,165691260.0,2.65,38.39,37.38,38.0,38.11,0.71,0.77,17.12,5.07,29024856278.0,21373597828.0,-0.11,-0.03,-0.87,-7.69
2556,002991,甘源食品,40.29,-1.1,-0.45,7624.0,30701452.8,2.55,40.88,39.84,40.71,40.74,0.73,1.53,14.16,2.23,3755665831.0,2011829015.0,-0.2,-0.07,-19.5,-27.94
2557,000420,吉林化纤,3.61,-1.1,-0.04,453281.0,163759718.51,2.19,3.65,3.57,3.62,3.65,0.9,1.84,81.44,2.0,8876514718.0,8873508671.0,-0.28,-0.28,-31.37,-20.31
2558,600872,中炬高新,18.84,-1.1,-0.21,195335.0,364985206.0,3.15,19.01,18.41,18.9,19.05,0.88,2.53,13.88,2.6,14587690331.0,14525412978.0,0.0,0.16,-9.25,10.11
2559,600791,京能置业,6.29,-1.1,-0.07,192104.0,123253528.0,6.92,6.64,6.2,6.25,6.36,0.97,4.25,-9.57,-4.7,2848615200.0,2845053148.0,-0.16,0.16,-48.82,34.4
2560,002014,永新股份,10.83,-1.1,-0.12,30252.0,32625932.0,2.47,10.93,10.66,10.89,10.95,1.18,0.5,18.27,2.76,6633286909.0,6527179626.0,0.0,0.19,-4.58,-7.04
2561,002191,劲嘉股份,3.61,-1.1,-0.04,71795.0,25986546.0,1.64,3.64,3.58,3.64,3.65,0.7,0.51,34.93,0.82,5104463591.0,5063803085.0,-0.28,-0.55,1.98,-13.84
2562,000958,电投产融,5.4,-1.1,-0.06,193289.0,104301363.46,1.83,5.45,5.35,5.42,5.46,0.79,0.36,22.13,1.97,98909234746.0,29070460008.0,0.0,0.19,-13.32,-16.54
2563,600080,ST金花,4.5,-1.1,-0.05,16738.0,7540805.0,3.52,4.61,4.45,4.54,4.55,0.46,0.45,107.46,1.05,1679716283.0,1679716283.0,-0.22,0.67,-43.25,-40.32
2564,603933,睿能科技,17.07,-1.1,-0.19,72484.0,125321756.0,3.65,17.6,16.97,17.2,17.26,0.66,3.49,25.66,2.67,3542785895.0,3542785895.0,0.0,-0.18,-26.2,-34.35
2565,001266,宏英智能,29.76,-1.1,-0.33,33704.0,101084734.56,4.12,30.74,29.5,29.93,30.09,0.8,5.8,21.24,3.23,3084673461.0,1730473975.0,0.2,0.34,-6.39,-23.85
2566,002912,中新赛克,17.11,-1.1,-0.19,28882.0,49345535.4,3.58,17.44,16.82,16.97,17.3,0.81,1.78,-8.9,1.87,2921566720.0,2775613903.0,0.0,-0.23,-36.58,-42.47
2567,301503,智迪科技,25.14,-1.1,-0.28,6929.0,17525861.4,4.17,25.98,24.92,25.4,25.42,0.85,1.56,110.37,1.88,2011200000.0,1115210400.0,-0.08,-0.67,-29.2,-30.28
2568,002901,大博医疗,43.84,-1.11,-0.49,28964.0,127638117.7,3.88,44.98,43.26,44.0,44.33,0.74,1.0,30.96,5.21,18150615143.0,12643991856.0,-0.09,-0.14,1.32,-6.28
2569,002615,哈尔斯,6.22,-1.11,-0.07,99871.0,61973017.9,3.02,6.32,6.13,6.32,6.29,0.82,3.31,720.59,1.46,3482028911.0,1879202640.0,0.0,0.48,-20.15,-18.9
2570,605080,浙江自然,19.56,-1.11,-0.22,15682.0,30954790.0,2.83,20.04,19.48,19.64,19.78,0.65,1.12,9.61,1.22,2756184343.0,2745269472.0,0.15,0.15,-21.54,-14.44
2571,300563,神宇股份,21.29,-1.11,-0.24,32773.0,70000907.27,4.6,21.95,20.96,21.22,21.53,0.76,2.59,71.84,3.47,3877720447.0,2698079166.0,0.0,0.0,-35.83,-41.64
2572,300401,花园生物,12.47,-1.11,-0.14,328078.0,416417900.63,5.47,13.1,12.41,12.6,12.61,0.96,6.12,33.79,2.06,6793863226.0,6684298701.0,-0.4,-0.32,-5.1,-16.92
2573,300550,和仁科技,10.59,-1.12,-0.12,77470.0,81543164.56,4.39,10.77,10.3,10.54,10.71,0.74,2.95,-75.68,2.45,2780511893.0,2777763206.0,0.76,0.67,-3.81,-26.86
2574,301111,粤万年青,17.63,-1.12,-0.2,43526.0,77896952.96,6.39,18.49,17.35,17.76,17.83,0.67,2.72,-213.27,3.82,2820800000.0,2820800000.0,-0.17,-0.34,-6.47,-7.11
2575,603080,新疆火炬,17.7,-1.12,-0.2,14114.0,24898972.0,2.4,17.94,17.51,17.8,17.9,0.75,1.0,13.88,1.61,2504550000.0,2504550000.0,-0.06,0.06,-16.9,-23.38
2576,600879,航天电子,14.97,-1.12,-0.17,1015494.0,1530087023.0,4.69,15.42,14.71,14.89,15.14,0.64,3.08,394.77,2.37,49390511030.0,49390511030.0,0.0,0.0,-40.12,-29.72
2577,603903,中持股份,12.38,-1.12,-0.14,94397.0,117321554.0,5.51,12.83,12.14,12.3,12.52,0.59,3.7,45.82,2.21,3160855162.0,3160855162.0,0.08,0.32,-2.06,-14.91
2578,300165,天瑞仪器,4.41,-1.12,-0.05,243784.0,110998974.6,9.64,4.79,4.36,4.49,4.46,1.33,5.8,43.46,2.07,2185206707.0,1854557934.0,0.46,0.23,-29.67,-8.32
2579,300111,向日葵,2.65,-1.12,-0.03,431129.0,116058578.52,5.22,2.77,2.63,2.65,2.68,0.58,3.35,-163.52,5.04,3411108392.0,3411108392.0,0.0,0.38,-29.52,-56.77
2580,002651,利君股份,7.05,-1.12,-0.08,67725.0,47877127.48,2.24,7.16,7.0,7.07,7.13,0.79,1.2,57.82,2.66,7285893000.0,3986518669.0,-0.14,0.0,-25.32,-39.38
2581,603408,建霖家居,9.74,-1.12,-0.11,22505.0,21804840.0,1.73,9.79,9.62,9.78,9.85,1.04,0.5,11.56,1.32,4359361020.0,4359361020.0,0.52,0.62,-11.62,-24.5
2582,601236,红塔证券,7.04,-1.12,-0.08,191975.0,134748808.0,2.25,7.12,6.96,7.05,7.12,0.74,0.41,42.15,1.33,33040365290.0,33040365290.0,-0.14,0.0,-6.38,-12.33
2583,000576,甘化科工,6.17,-1.12,-0.07,81789.0,50595695.0,2.24,6.26,6.12,6.18,6.24,0.64,1.89,348.14,1.63,2692700380.0,2676640160.0,0.16,0.16,-34.85,-41.41
2584,301560,众捷汽车,21.05,-1.13,-0.24,17105.0,36255896.0,4.13,21.68,20.8,21.13,21.29,0.89,2.8,-152.13,2.68,2559680000.0,1285313000.0,-0.09,-0.09,-46.51,-38.05
2585,688123,聚辰股份,132.41,-1.13,-1.51,145799.0,1988315165.0,9.33,141.49,129.0,131.39,133.92,0.92,9.18,170.54,8.16,21040289161.0,21040289161.0,0.01,-0.13,9.26,6.03
2586,603318,水发燃气,7.91,-1.13,-0.09,464874.0,370799080.0,6.0,8.2,7.72,7.78,8.0,0.69,10.13,208.19,2.33,4387465154.0,3631251009.0,0.0,0.13,-23.57,18.06
2587,600241,时代万恒,6.1,-1.13,-0.07,43789.0,26792307.0,3.89,6.25,6.01,6.12,6.17,0.7,1.49,-38.12,1.75,1795242902.0,1795242902.0,0.0,-0.16,-35.52,-26.95
2588,603030,全筑股份,1.75,-1.13,-0.02,340339.0,60248729.0,3.95,1.81,1.74,1.76,1.77,0.78,2.58,256.37,3.3,2304633660.0,2304633660.0,0.57,0.57,-29.15,-40.88
2589,301331,恩威医药,19.28,-1.13,-0.22,18446.0,36079419.68,4.92,20.08,19.12,19.53,19.5,0.7,1.8,39.66,1.95,1983755581.0,1978845409.0,0.0,-0.16,-24.6,-24.15
2590,688336,三生国健,43.72,-1.13,-0.5,150527.0,671801435.0,5.68,45.73,43.22,43.56,44.22,0.73,1.68,55.0,4.7,39182975756.0,39182975756.0,-0.27,-0.46,-19.62,7.24
