序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
45,600127,金健米业,12.04,44.59,28617.4053,346918.67,换手率达20%的证券
46,600354,敦煌种业,8.29,36.58,19307.1121,168120.83,换手率达20%的证券
47,603395,红四方,29.1,40.37,2624.2433,81236.68,换手率达20%的证券
48,603459,红板科技,94.97,27.25,2153.8812,197209.73,换手率达20%的证券
49,920021,流金科技,8.85,29.4,7277.5156,58755.74,换手率达20%的证券
50,920159,农大科技,33.62,27.29,418.1407,14713.48,换手率达20%的证券
51,920223,荣亿精密,15.83,23.18,1892.9775,27490.44,换手率达20%的证券
52,920288,华大海天,20.05,58.89,1053.0013,22329.56,换手率达20%的证券
53,920895,花溪科技,20.25,36.17,1039.4226,22439.86,换手率达20%的证券
54,300120,经纬辉开,7.98,-15.38,9835.9299,80784.4912,
55,688356,键凯科技,91.0,-16.36,1240.7352,113994.55,
56,300189,神农种业,6.29,38.61,34217.6567,228598.4762,
57,301399,英特科技,23.42,36.73,2008.732,45135.1871,
58,301520,万邦医药,61.29,37.05,1211.4369,75853.3143,
59,301591,肯特股份,55.6,45.33,2026.1379,113261.2695,
60,301655,绿控传动,30.3,48.94,2200.8951,66116.0269,
61,300364,中文在线,27.28,20.0,14304.9002,364110.3276,
62,300413,芒果超媒,16.98,20.0,6553.2244,108673.5444,
63,300911,亿田智能,26.63,20.0,2905.5012,72110.1173,
64,301218,华是科技,58.14,20.0,1732.7394,94060.0133,
65,301262,海看股份,22.33,20.0,3497.0683,73696.1654,
66,688601,力芯微,64.66,18.21,1621.6317,100581.82,
