序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
51,003026,中晶科技,41.97,20.92,6866.5741,262802.8009,连续三个交易日内，涨幅偏离值累计达20%的证券
52,300164,通源石油,9.18,45.03,26262.7696,240717.1932,
53,301251,威尔高,58.01,34.77,2628.5753,150636.8109,
54,301516,中远通,19.13,33.1,2322.6066,43568.0482,
55,301520,万邦医药,41.6,39.57,1294.0312,52813.543,
56,300236,上海新阳,131.32,18.76,2471.5864,305404.3448,
57,300469,信息发展,59.64,20.0,1882.9649,107693.473,
58,300626,华瑞股份,33.35,20.0,1079.518,33678.0705,
59,301379,天山电子,36.97,20.0,4119.2106,145911.892,
60,301607,富特科技,57.37,20.0,2010.4263,106017.1708,
61,688328,深科达,102.02,20.0,1209.3847,114219.09,
62,688333,铂力特,108.01,20.0,1797.8128,179788.23,
63,688432,有研硅,53.77,20.0,8442.3456,428480.47,
64,688610,埃科光电,231.5,20.0,257.1577,55704.2,
65,688720,艾森股份,105.6,20.0,1145.2985,112267.3,
66,300522,世名科技,19.28,-20.0,3574.3924,72192.3968,
67,301117,佳缘科技,16.91,-20.0,250.65,4238.4915,
68,301201,诚达药业,34.7,-15.63,2445.6116,90089.7669,
69,688168,安博通,59.86,-30.2,2071.7731,133200.06,
