序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
32,科林电气,603050,0天0板,7.63239860534668,20.73,21.19,3.54 亿,83.61 亿,83.61 亿,4.224507808685303,0.14492754638195038,103050,5,8.774662971496582,电网设备
33,锡业股份,000960,0天0板,8.00344181060791,37.65,38.35,52.01 亿,619.51 亿,619.51 亿,8.452301979064941,0.3464818596839905,103512,6,8.347676277160645,小金属
34,永冠新材,603681,0天0板,6.410256862640381,24.9,25.74,5.88 亿,59.20 亿,59.20 亿,9.953598022460938,0.0,103912,1,8.7606840133667,化学制品
35,露笑科技,002617,0天0板,4.5510454177856445,8.5,8.94,29.70 亿,159.60 亿,162.28 亿,18.146305084228516,0.0,104130,3,7.99507999420166,电力
36,电投产融,000958,0天0板,9.013605117797852,6.41,6.47,11.09 亿,345.08 亿,1174.09 亿,3.2348639965057373,-0.927357017993927,104312,14,10.884353637695312,电力
37,风语筑,603466,0天0板,5.7248382568359375,11.45,11.91,12.05 亿,68.11 亿,68.11 亿,18.41353416442871,0.08741258829832077,104638,4,19.852262496948242,数字媒体
38,远东股份,600869,0天0板,9.93220329284668,32.43,32.45,75.79 亿,719.74 亿,719.74 亿,10.931098937988281,1.0595200061798096,104643,8,11.694915771484375,电网设备
39,仙鹤股份,603733,0天0板,6.784661293029785,28.96,29.83,8.96 亿,204.96 亿,204.96 亿,4.377333164215088,0.10369858145713806,105231,3,11.172566413879395,造纸
40,中闽能源,600163,0天0板,9.683098793029785,6.23,6.25,5.95 亿,118.56 亿,118.56 亿,5.111767292022705,-0.3199999928474426,105418,12,10.387323379516602,电力
41,焦作万方,000612,0天0板,8.034027099609375,11.43,11.64,8.50 亿,136.27 亿,136.27 亿,6.282938003540039,-0.26178011298179626,105500,2,8.790170669555664,工业金属
42,云南铜业,000878,0天0板,7.400497913360596,17.27,17.69,17.50 亿,346.03 亿,418.83 亿,5.079222679138184,0.05793742462992668,105921,2,7.960198879241943,工业金属
43,江西铜业,600362,0天0板,7.249626636505127,43.05,44.15,39.22 亿,893.39 亿,1490.71 亿,4.4055962562561035,0.046479202806949615,110110,3,7.573493003845215,工业金属
44,中国稀土,000831,0天0板,4.182933807373047,56.04,59.17,49.61 亿,594.71 亿,594.71 亿,8.260111808776855,0.0714285671710968,110124,1,9.834541320800781,小金属
45,宝鼎科技,002552,0天0板,9.836987495422363,58.62,58.71,8.31 亿,216.02 亿,227.44 亿,3.908933401107788,0.9123773574829102,110206,1,6.857785701751709,元件
46,盛屯矿业,600711,0天0板,9.89011001586914,13.0,13.01,38.70 亿,401.78 亿,401.78 亿,9.794402122497559,0.6971340179443359,111240,3,8.453084945678711,工业金属
47,S佳通,600182,0天0板,3.723008155822754,13.93,14.1,3841.80 万,23.68 亿,47.36 亿,1.6275882720947266,0.0,111441,1,4.690990447998047,汽车零部
48,光华科技,002741,0天0板,7.238508701324463,29.63,30.39,21.72 亿,126.33 亿,137.79 亿,17.412214279174805,0.0,111748,1,10.857763290405273,电子化学
49,飞南资源,301500,0天0板,15.243154525756836,28.2,29.36,9.08 亿,40.62 亿,158.47 亿,22.694543838500977,0.0,111754,2,18.26726722717285,环境治理
50,衢州发展,600208,0天0板,7.6086955070495605,2.97,3.04,9.40 亿,252.69 亿,252.72 亿,3.7502856254577637,-0.6688963174819946,112224,3,10.144927024841309,房地产开
51,武进不锈,603878,0天0板,6.610169410705566,6.29,6.49,2.20 亿,35.30 亿,35.30 亿,6.243401050567627,0.0,130028,1,11.016949653625488,普钢
52,孚日股份,002083,0天0板,6.992230415344238,9.64,9.91,5.88 亿,91.26 亿,91.26 亿,6.5106964111328125,-0.10362694412469864,130145,3,9.655937194824219,纺织制造
53,剑桥科技,603083,0天0板,6.961655616760254,182.99,188.19,70.36 亿,504.30 亿,673.86 亿,13.885762214660645,0.0,130419,3,6.657703876495361,通信设备
54,苏博特,603916,0天0板,7.169529914855957,14.35,14.73,7.26 亿,60.32 亿,61.17 亿,12.09642505645752,0.7017543911933899,130711,1,10.231515884399414,水泥
55,迪安诊断,300244,0天0板,18.00834846496582,19.79,20.12,17.57 亿,99.24 亿,123.68 亿,18.392431259155273,0.0,131015,23,20.095407485961914,医疗服务
56,香江控股,600162,0天0板,10.158730506896973,3.47,3.47,16.87 亿,113.41 亿,113.41 亿,15.875191688537598,0.0,131759,8,17.77777862548828,房地产开
57,深圳新星,603978,0天0板,4.464285850524902,25.74,27.1,5.00 亿,54.34 亿,54.34 亿,9.087961196899414,0.038865137845277786,132800,1,8.522727012634277,金属新材
58,联合动力,301656,0天0板,19.068323135375977,19.17,19.32,6.32 亿,39.04 亿,461.00 亿,17.036466598510742,0.0,134330,4,18.757762908935547,汽车零部
59,亚泰集团,600881,0天0板,5.357142925262451,1.77,1.85,3.45 亿,57.21 亿,57.21 亿,6.157752990722656,-0.5617977380752563,134906,1,13.690476417541504,综合Ⅱ
60,正川股份,603976,0天0板,8.760000228881836,27.19,27.5,3.38 亿,41.11 亿,41.11 亿,8.48498249053955,0.0,135459,9,12.680000305175781,医疗器械
61,利通电子,603629,0天0板,9.224695205688477,152.15,153.23,49.54 亿,392.59 亿,399.12 亿,12.972481727600098,-0.35365772247314453,144901,1,8.77961254119873,消费电子
62,万里股份,600847,0天0板,6.159169673919678,15.34,15.9,1.11 亿,23.51 亿,23.51 亿,4.768624305725098,-0.3896103799343109,145105,1,10.519031524658203,电池
