序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
60,300264,佳创视讯,9.1,-17.05,6456.4245,61298.9295,
61,688268,华特气体,188.5,-17.62,1890.7664,379132.06,
62,688530,欧莱新材,56.68,-15.48,2429.9768,150297.36,
63,688549,中巨芯,24.85,-17.3,18646.7344,494752.97,
64,300377,赢时胜,14.88,20.0,8585.0489,121370.9484,
65,300581,晨曦航空,13.16,20.0,4364.863,55628.1496,
66,301323,新莱福,103.78,20.0,715.0651,70901.9802,
67,301348,蓝箭电子,30.02,20.0,2029.3329,59914.9347,
68,688163,赛伦生物,45.04,20.01,552.882,23179.38,
69,688507,索辰科技,247.7,19.95,1424.2161,337490.35,
70,688788,科思科技,38.75,17.71,760.4594,28328.89,
71,300505,川金诺,22.85,32.69,7102.5139,162204.8843,
72,300706,阿石创,71.85,38.82,4418.6493,323042.5203,
73,301013,利和兴,50.87,30.26,5726.3625,304609.9884,
74,301313,凡拓数创,59.3,41.89,3296.9054,197428.5165,
75,688783,西安奕材,47.5,33.24,6155.9123,309878.75,
76,600193,退市创兴,0.16,0.0,1953.4872,315.66,退市整理的证券
77,600421,退市华嵘,0.26,0.0,673.4703,179.55,退市整理的证券
78,600599,退市熊猫,0.41,0.0,242.7502,98.67,退市整理的证券
79,600608,退市沪科,0.18,0.0,835.5823,146.52,退市整理的证券
80,600636,退市国化,1.64,0.0,926.8895,1493.2,退市整理的证券
81,600696,退市岩石,0.6,0.0,136.0358,82.86,退市整理的证券
82,605081,退市太和,0.37,0.0,390.214,145.05,退市整理的证券
83,920634,新威凌,19.96,29.95,708.9457,13479.7,
84,920642,通易航天,13.72,28.71,2042.4255,27271.11,
