序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
17,002249,大洋电机,-10.012063026428223,7.46,8.39亿,138.90亿,183.95亿,15.381292343139648,5.953174591064453,19300504,133018,747946271,1,8,电机Ⅱ
18,600110,诺德股份,-9.980301856994629,13.71,35.20亿,237.89亿,237.89亿,148.35057067871094,14.035154342651367,23350830,150000,149857469,1,2,电池
19,603638,艾迪精密,-10.0,23.85,6.19亿,209.68亿,209.68亿,34.6152458190918,2.8995697498321533,26260185,130706,167398261,1,32,工程机械
20,000519,中兵红箭,-9.980430603027344,18.4,20.39亿,256.23亿,256.23亿,117.25732421875,7.659989833831787,26839583,142624,134145200,1,4,地面兵装
21,000566,海南海药,-10.017271041870117,5.21,15.68亿,67.56亿,67.59亿,-22.102954864501953,22.622812271118164,29553725,143300,998770814,2,1,化学制药
22,603026,石大胜华,-10.0,72.36,9.48亿,168.38亿,168.38亿,14.948336601257324,5.458631992340088,29804143,150000,35301911,1,4,电池
23,605580,恒盛能源,-10.016090393066406,22.37,1.82亿,62.64亿,62.64亿,32.21896743774414,2.839407205581665,32084865,101307,64681646,1,4,电力
24,600379,宝光股份,-10.0,15.21,5.11亿,50.22亿,50.22亿,136.14480590820312,9.72549057006836,32546342,141234,39637318,1,2,电网设备
25,002885,京泉华,-10.0,34.65,7.25亿,82.21亿,93.87亿,76.24766540527344,8.557409286499023,35883401,131151,48412980,1,4,其他电子
26,002812,恩捷股份,-9.99704647064209,60.95,27.74亿,501.41亿,598.61亿,57.490325927734375,5.3505473136901855,37421715,143103,240801372,1,13,电池
27,603608,天创时尚,-9.982486724853516,25.7,10.04亿,109.23亿,109.23亿,209.9947052001953,8.959365844726562,38023638,150000,176871066,1,12,服装家纺
28,002733,雄韬股份,-9.980953216552734,23.63,5.46亿,87.16亿,90.79亿,107.28740692138672,6.181859970092773,38362430,131645,181213176,1,5,电池
29,000593,德龙汇能,-9.980953216552734,23.63,8.50亿,84.71亿,84.74亿,144.4976348876953,9.899209976196289,42386099,143033,1243217730,1,12,燃气Ⅱ
30,603032,德新科技,-10.007468223571777,24.1,5.05亿,56.12亿,56.21亿,55.96511459350586,8.953336715698242,46675434,132342,2262696434,2,29,电池
31,002167,东方锆业,-9.986565589904785,20.1,19.30亿,152.50亿,155.71亿,192.27572631835938,12.141095161437988,59750084,141148,98582460,1,0,小金属
32,002240,盛新锂能,-10.004719734191895,38.14,22.35亿,348.18亿,349.09亿,18.80744743347168,6.257702350616455,96996351,132627,217636481,1,5,能源金属
33,603538,美诺华,-10.0,39.33,21.78亿,94.65亿,95.50亿,76.61202239990234,22.346168518066406,101158569,134533,250699644,1,1,化学制药
34,002466,天齐锂业,-10.001688957214355,53.27,36.71亿,786.12亿,912.63亿,12.161750793457031,4.52821683883667,106768315,143939,228187477,1,2,能源金属
35,002520,日发精机,-10.0,7.02,4.25亿,50.36亿,52.67亿,38.92890930175781,8.23970890045166,108815616,094136,123321750,1,1,通用设备
36,603906,龙蟠科技,-10.003290176391602,27.35,13.29亿,153.98亿,216.37亿,25.245893478393555,8.340991020202637,116999361,132913,114155370,1,3,电池
37,002931,锋龙股份,-10.001397132873535,64.43,8.26亿,129.67亿,140.78亿,1062.247802734375,6.255194664001465,118222607,095648,150592239,2,2,通用设备
38,002192,融捷股份,-10.0,87.84,23.87亿,227.61亿,228.08亿,20.512941360473633,10.179412841796875,147980446,112548,399758610,1,3,能源金属
39,002709,天赐材料,-9.991926193237305,44.59,46.38亿,672.87亿,908.99亿,13.735979080200195,6.711789131164551,180281739,143536,263834032,1,2,电池
40,002428,云南锗业,-10.0,99.0,67.05亿,646.51亿,646.59亿,1774.9560546875,10.014647483825684,338557131,141324,396651618,1,0,小金属
41,002747,埃斯顿,-10.0,44.1,11.68亿,345.04亿,426.80亿,109.05909729003906,3.3332369327545166,1382924755,093103,541801927,1,0,自动化设
