序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
27,002910,庄园牧场,12.87,20.93,9202.9546,111086.6809,连续三个交易日内，涨幅偏离值累计达20%的证券
28,600094,大名城,4.22,22.66,5110.897,19712.71,连续三个交易日内，涨幅偏离值累计达20%的证券
29,603065,宿迁联盛,21.91,20.75,14400.5261,293327.32,连续三个交易日内，涨幅偏离值累计达20%的证券
30,603118,共进股份,14.44,20.16,27462.3009,372167.19,连续三个交易日内，涨幅偏离值累计达20%的证券
31,603178,圣龙股份,17.84,21.8,4894.7941,81906.41,连续三个交易日内，涨幅偏离值累计达20%的证券
32,603313,梦百合,7.06,22.28,9617.021,62017.43,连续三个交易日内，涨幅偏离值累计达20%的证券
33,603815,交建股份,6.64,21.44,9365.7763,58945.76,连续三个交易日内，涨幅偏离值累计达20%的证券
34,002396,星网锐捷,29.1,11.97,5526.9841,156351.8119,涨幅偏离值达7%的证券
35,002674,兴业科技,29.15,11.97,2675.8069,74204.3936,涨幅偏离值达7%的证券
36,002841,视源股份,47.39,11.97,2883.1066,134819.4675,涨幅偏离值达7%的证券
37,600350,山东高速,13.49,10.52,1200.5071,15209.22,涨幅偏离值达7%的证券
38,603183,建研院,4.05,10.54,5596.3219,22149.97,涨幅偏离值达7%的证券
39,002428,云南锗业,99.0,-8.03,6539.9216,670468.2407,跌幅偏离值达7%的证券
40,002466,天齐锂业,53.27,-8.03,6682.3982,367135.3354,跌幅偏离值达7%的证券
41,002497,雅化集团,22.19,-8.03,12981.3281,299988.839,跌幅偏离值达7%的证券
42,002709,天赐材料,44.59,-8.03,10128.1639,463831.8544,跌幅偏离值达7%的证券
43,002812,恩捷股份,60.95,-8.03,4401.6656,277431.2449,跌幅偏离值达7%的证券
44,600458,时代新材,14.01,-9.53,5743.8227,83332.45,跌幅偏离值达7%的证券
45,600562,国睿科技,21.13,-9.52,2281.5423,50472.87,跌幅偏离值达7%的证券
46,603610,麒盛科技,14.37,-9.53,1172.8685,17424.6,跌幅偏离值达7%的证券
47,603826,坤彩科技,22.28,-9.53,1994.0672,46092.87,跌幅偏离值达7%的证券
48,605580,恒盛能源,22.37,-9.53,795.034,18214.75,跌幅偏离值达7%的证券
49,300017,网宿科技,14.66,20.0,28529.8228,405060.9651,
50,300369,绿盟科技,6.48,20.0,8898.52,53965.0857,
51,300454,深信服,106.56,20.0,2622.6264,265315.8566,
52,301251,威尔高,60.92,20.0,2238.0255,135413.1078,
53,301321,翰博高新,49.81,20.0,1416.1355,63137.8472,
54,688508,芯朋微,98.09,16.8,2039.2263,191542.23,
55,688691,灿芯股份,113.98,15.87,2612.8684,296783.04,
56,300164,通源石油,8.13,30.1,17556.734,142982.8155,
57,301516,中远通,19.12,47.2,3312.4969,61688.7148,
58,301520,万邦医药,42.74,44.88,1467.6119,59632.8247,
59,300390,天华新能,81.02,-15.83,7617.2265,668507.5798,
60,301237,和顺科技,69.41,-18.34,859.6588,62310.8637,
61,301282,金禄电子,26.73,-15.63,2265.3894,64294.8194,
62,688017,绿的谐波,391.0,-15.93,1968.4351,804140.12,
63,688156,路德科技,27.1,-16.28,829.8108,23579.68,
64,300821,东岳硅材,26.44,41.3,54962.5352,1299462.9858,
65,600756,浪潮软件,13.23,67.42,598.0922,7903.06,单只标的证券的当日融资买入数量达到当日该证券总交易量的50%以上
66,603166,福达股份,10.94,-21.37,8466.4343,105079.69,连续三个交易日内，跌幅偏离值累计达20%的证券
67,603618,杭电股份,36.5,-23.71,23980.5238,997259.46,连续三个交易日内，跌幅偏离值累计达20%的证券
68,603667,五洲新春,58.9,-20.85,10795.084,721243.62,连续三个交易日内，跌幅偏离值累计达20%的证券
69,603678,火炬电子,62.32,-25.29,10390.3609,745995.03,连续三个交易日内，跌幅偏离值累计达20%的证券
70,605598,上海港湾,32.63,-20.01,2247.5437,81373.35,连续三个交易日内，跌幅偏离值累计达20%的证券
71,920857,泓禧科技,19.0,32.87,625.4032,11001.32,
