序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
179,000063,中兴通讯,-10.0,36.0,128.71亿,1449.94亿,1722.07亿,32.85284423828125,8.682868957519531,300248856,141621,1848175236,1,3,通信设备
180,002747,埃斯顿,-9.992929458618164,38.19,25.47亿,298.80亿,369.60亿,94.44369506835938,8.357135772705078,310658464,101000,672898439,1,4,自动化设
181,002636,金安国纪,-9.994416236877441,80.6,23.62亿,583.80亿,586.77亿,72.67725372314453,3.9456093311309814,334142130,105924,1020291220,1,1,元件
182,601869,长飞光纤,-9.999004364013672,361.57,37.88亿,1469.20亿,2993.46亿,151.1444549560547,2.51657772064209,338023115,110911,3218985395,1,9,通信设备
183,000988,华工科技,-10.000764846801758,117.62,76.83亿,1182.06亿,1182.67亿,46.30942916870117,6.359141826629639,338291939,143530,1466389587,2,10,自动化设
184,002281,光迅科技,-10.0,189.45,64.79亿,1478.65亿,1567.82亿,163.36129760742188,4.316723823547363,345760837,142024,1565632608,1,6,通信设备
185,002851,麦格米特,-10.00197696685791,136.59,37.26亿,629.95亿,798.69亿,174.1014404296875,5.875585079193115,357244588,110754,1514834313,2,33,其他电源
186,002185,华天科技,-10.0,18.72,100.65亿,622.00亿,622.14亿,179.21725463867188,15.966657638549805,372568622,143627,1795777545,3,11,半导体
187,603986,兆易创新,-9.999805450439453,463.15,321.22亿,3096.12亿,3250.13亿,55.60540008544922,10.05372428894043,394697356,144257,2076599253,1,4,半导体
188,603137,恒尚节能,-9.984399795532227,28.85,6662.62万,52.78亿,52.78亿,36.441532135009766,1.2624270915985107,412502694,092502,2072979245,2,0,装修装饰
189,603538,美诺华,-9.98696231842041,34.52,16.32亿,116.30亿,117.34亿,94.13948059082031,13.56229019165039,472476241,095025,6171429615,1,0,化学制药
190,603127,昭衍新药,-9.990610122680664,47.93,19.86亿,302.13亿,359.16亿,37.670711517333984,6.382939338684082,828304883,094047,458364176,1,0,医疗服务
191,002384,东山精密,-10.0,241.92,267.74亿,3353.79亿,4431.02亿,99.80748748779297,7.866125583648682,1034107845,141757,6292148314,1,14,元件
192,001309,德明利,-10.000670433044434,536.54,11.31亿,885.66亿,1217.12亿,9.093321800231934,1.2768070697784424,5770057394,092500,11426531418,3,0,半导体
